ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,ob_j,ob_j_error,ob_h,ob_h_error,ob_k,ob_k_error,diff_j,diff_h,diff_k,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflag,zinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3
1.2731066975286832e+17,66.9752829427216,4.5066710873121023e-07,16.0981914496953,4.6583007455746133e-07,20.1042003631592,0.0153430001810193,19.023099899292,0.00583200016990304,18.4025993347168,0.00373100000433624,18.1438999176025,0.0064920000731945,17.7576007843018,0.0133880004286766,3600.0,5.25,-3.9,-35.051259,-36.089317,-36.781863,-36.949897,-37.401318,-37.628562,-37.949038,-37.48536,55.12884832535328,0.00010094497239949333,0.027198089033656406,16.59628632535328,0.0008063435294294451,15.79381032535328,0.0008063435294294451,15.795488325353281,0.0008063435294294451,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,15.884307,0.029891917,-999,-999,0.08881855,503635968.0,60.0,58.0,10.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0
1.268606692229852e+17,66.9223142675146,1.043839088602801e-06,15.720569792848,1.0331903935369165e-06,21.8647003173828,0.054127000272274,20.3789005279541,0.0132339997217059,19.7075996398926,0.0103399995714426,19.2910003662109,0.0132590001448989,19.1238994598389,0.0243360009044409,3400.0,2.5,-0.1,-33.918695,-35.399391,-36.107707,-36.459966,-36.665911,-36.992912,-37.083171,-36.744896,55.771449010963295,0.0007959657046219345,0.010921886607769302,17.874537010963298,0.001128521777784679,17.302278010963295,0.001128521777784679,17.178553010963295,0.001128521777784679,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,17.007984,0.13471766,-999,-999,-0.17056847,436527104.0,52.0,61.0,5.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0
1.2691066717173298e+17,66.7172178867898,5.441665461679757e-07,15.7603869477294,5.453179007893118e-07,20.4640007019043,0.0138569995760918,19.3355007171631,0.00562800001353025,18.8542995452881,0.00512100011110306,18.4811000823975,0.00728499982506037,18.4962997436523,0.0144610004499555,4100.0,5.0,-3.5,-35.334758,-36.471716,-36.956223,-37.21494,-37.309285,-37.593998,-37.838197,-37.467995,55.77144985053501,0.00010242144400135303,0.04543426177474581,17.273451850535007,0.0008065296970300116,16.547252850535006,0.0008065296970300116,16.455454850535002,0.0008065296970300116,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,15.549043,0.07081232,-999,-999,-0.9064131,436527248.0,52.0,72.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.2688066963967949e+17,66.9639790363011,1.977859936259371e-06,15.7407502882052,1.977859936259371e-06,22.4141998291016,0.0873359963297844,21.1091995239258,0.0244469996541739,20.461799621582,0.0199549999088049,20.0340995788574,0.0247799996286631,19.7656993865967,0.0542839989066124,3600.0,3.75,-1.8,-34.311957,-35.546538,-36.312676,-36.691088,-36.882288,-37.191034,-37.446794,-37.14884,56.69377869123433,0.002436846997451467,0.055640617815455116,18.598744691234327,0.0025648047272625314,17.860984691234332,0.0025648047272625314,17.696938691234326,0.0025648047272625314,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,17.346004,0.17330334,-999,-999,-0.35093498,436527104.0,52.0,47.0,5.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0
1.268906703693819e+17,67.0369783060169,8.916517584942543e-07,15.7428222392888,8.930624139912763e-07,21.4060001373291,0.0428280010819435,19.9202995300293,0.00947200041264296,19.1014995574951,0.00718299997970462,18.5482997894287,0.0106440000236034,18.3528003692627,0.0165660008788109,3400.0,5.5,-1.6,-33.806578,-35.22333,-36.149432,-36.562157,-36.754787,-37.080565,-37.180463,-36.878004,55.15294921035472,0.0004726558157639462,0.07565697320174149,17.16838421035472,0.000929195092634201,16.586486210354717,0.000929195092634201,16.42694521035472,0.000929195092634201,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,15.935538,0.097072616,-999,-999,-0.49140644,436527104.0,52.0,50.0,5.0,195035141.0,524416.0,196608.0,195035141.0,524416.0,196608.0,195035141.0,524416.0,196608.0,195035141.0,524416.0,196608.0,195035141.0,524416.0,196608.0
1.269606692741197e+17,66.9274217095041,3.476528811645866e-07,15.8076328530188,3.45281268259052e-07,19.8157005310059,0.0120459999889135,18.7509994506836,0.00353699992410839,18.1439990997314,0.00317499996162951,17.6940002441406,0.00496000004932284,17.5165996551514,0.00751300016418099,3900.0,3.5,-3.0,-34.986567,-36.0297,-36.757732,-37.069437,-37.23775,-37.52878,-37.84899,-37.49084,54.78833052237898,4.974877618173207e-05,0.06933350456700815,16.35555052237898,0.0008015453453994852,15.553340522378978,0.0008015453453994852,15.449490522378978,0.0008015453453994852,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,15.58416,0.035289895,-999,-999,0.1346693,503635968.0,60.0,59.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.2659066975381867e+17,66.9753872559393,1.6517228656632186e-07,15.4984446370446,1.6905990630756614e-07,18.9857006072998,0.00650299992412329,17.6011009216309,0.00181199994403869,17.0072002410889,0.0017010000301525,16.6289005279541,0.00221200007945299,16.3960990905762,0.00323199992999434,3500.0,2.5,-0.2,-34.206927,-35.567847,-36.230007,-36.557643,-36.753982,-37.063552,-37.245749,-36.945728,53.17495445316324,1.2760904162381198e-05,0.020543312374138437,15.207402453163237,0.0008001017689488266,14.543205453163234,0.0008001017689488266,14.381226453163235,0.0008001017689488266,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,14.255201,0.011120328,-999,-999,-0.1260252,503635968.0,60.0,61.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.2710066783870114e+17,66.7838997109725,4.7566682946965167e-07,15.9171832963132,4.654966470716038e-07,20.5622005462646,0.0177280008792877,19.163200378418,0.00681699998676777,18.4493999481201,0.00376700004562736,18.089599609375,0.00593899982050061,17.915599822998,0.0132699999958277,3700.0,5.0,-2.4,-33.936932,-35.328348,-36.052698,-36.40306,-36.575576,-36.937965,-37.350704,-37.008361,54.48321242755187,0.00011726168241930943,0.0005975678438161395,16.64124742755187,0.0008085482682955959,15.74650842755187,0.0008085482682955959,15.626851427551868,0.0008085482682955959,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,15.568271,0.05761035,-999,-999,-0.0585804,503635968.0,60.0,54.0,5.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0
1.2732066304767547e+17,66.3047421000053,1.4845318567178946e-06,16.1041136561892,1.4192337333216175e-06,23.1728992462158,0.168683007359505,22.068000793457,0.0687600001692772,20.2691993713379,0.01566799916327,19.3705997467041,0.0151629997417331,18.8623008728027,0.0220960006117821,3100.0,4.75,-3.5,-31.802222,-32.935007,-34.702269,-35.596596,-36.102421,-36.811961,-37.09138,-36.845276,54.9642819069354,0.006829106119421945,0.0038110923568055615,17.2483209069354,0.006875804708565119,16.486901906935397,0.006875804708565119,16.271005906935397,0.006875804708565119,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,16.699606,0.1508331,-999,-999,0.4286003,436527104.0,52.0,38.0,5.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0
1.2645066742530826e+17,66.7425593288038,2.7919593206745334e-07,15.3814512158032,2.9167735537830325e-07,20.1280994415283,0.0141730001196265,18.4722995758057,0.00290099997073412,17.5391998291016,0.00268299994058907,16.9999008178711,0.00318200001493096,16.6753997802734,0.00385199999436736,3100.0,1.5,-0.4,-32.781159,-34.48606,-35.443262,-35.915356,-36.168017,-36.576939,-36.672231,-36.463423,52.90969574674848,4.829024999079197e-05,0.05415344185647725,15.42875674674848,0.0008014561424333668,14.851464746748487,0.0008014561424333668,14.598272746748483,0.0008014561424333668,3.3126994105926595e+18,66.74255939660131,0.1768324,15.38144477126324,0.07974258,1.299494158435976,0.18782423,6.9660826,-1.0852528699129065,0.22434019,-6.881027010216353,0.14757028,1.0448936,-999,-999,-999,-999,14.290604,0.016658051,-999,-999,-0.3076687,503635968.0,60.0,63.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.2673066753694883e+17,66.7537188054939,1.1847426457877958e-06,15.6152679951498,1.161940536990455e-06,21.9206008911133,0.0531870014965534,20.4563007354736,0.0148729998618364,19.8048992156982,0.0125919999554753,19.3906002044678,0.0189750008285046,19.1105995178223,0.0299800001084805,3400.0,1.0,0.3,-33.842482,-35.31952,-36.047674,-36.407946,-36.62227,-36.950343,-36.997659,-36.668187,55.772468433269,0.000893494555781898,0.04136995045266923,17.918125433269,0.001199305015920425,17.388809433269,0.001199305015920425,17.25628143326899,0.001199305015920425,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,17.278566,0.1632994,-999,-999,0.022285461,436527104.0,52.0,60.0,10.0,195035141.0,655360.0,0.0,195035141.0,655360.0,0.0,195035141.0,655360.0,0.0,195035141.0,655360.0,0.0,195035141.0,655360.0,0.0
1.2665066471005349e+17,66.4710179912216,1.1859259263760471e-07,15.5441427120073,1.194181484062772e-07,17.7495994567871,0.00279200007207692,17.0307006835938,0.00130700005684048,16.5344009399414,0.00104100001044571,16.3514003753662,0.00158999999985099,16.1294002532959,0.00281600002199411,4187.5,3.0,0.9,-35.925021,-36.776867,-37.193888,-37.395722,-37.528677,-37.711176,-37.898111,-37.535546,53.7109061831235,4.209030139240698e-06,0.0716005640932397,15.095730183123496,0.0008000110723825722,14.426795183123497,0.0008000110723825722,14.327360183123501,0.0008000110723825722,3.3127529473612093e+18,66.47102572750707,0.066218756,15.544143634068297,0.032368634,0.84403583769434,0.07928685,9.681096,9.559823741133256,0.08994733,1.5275453179106186,0.055979885,0.97397965,-999,-999,-999,-999,14.4433155,0.015187618,-999,-999,0.11595535,503635968.0,60.0,70.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.2691066636151154e+17,66.6361943561394,6.477068627814977e-07,15.7591834855715,6.538033590883284e-07,20.0874004364014,0.0140349995344877,19.3866996765137,0.00612299982458353,18.9724006652832,0.00586300017312169,18.722900390625,0.0109620001167059,18.5872001647949,0.0264960005879402,4312.5,3.0,1.0,-36.174705,-36.965222,-37.352187,-37.535703,-37.65635,-37.808479,-37.955716,-37.583674,56.2759101110805,0.00021821012070594647,0.04293266634156238,17.5634311110805,0.0008292259383174792,16.934194111080497,0.0008292259383174792,16.844236111080495,0.0008292259383174792,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,17.08382,0.15818004,-999,-999,0.23958397,436527104.0,52.0,60.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.269106665483219e+17,66.6548819739209,4.0956998291778214e-08,15.7594827116839,4.1736586327231365e-08,15.0988998413086,0.00092299998505041,14.5973997116089,0.000460999988717958,14.3221998214722,0.00036599999293685,14.2405004501343,0.000851000018883497,14.0705003738403,0.000814999977592379,5000.0,2.5,1.0,-37.253906,-37.792639,-38.046474,-38.150241,-38.218262,-38.243486,-38.24627,-37.813716,52.34591057866915,5.173663904892158e-07,0.0331939389730919,13.198424578669151,0.0008000001672924713,12.713640578669144,0.0008000001672924713,12.68419457866915,0.0008000001672924713,3.3127649389098737e+18,66.65488356472092,0.022151422,15.7594850834319,0.0111014,0.7037357920703512,0.025746398,2.7917602,2.2062864709859524,0.029207494,-1.7106210567244369,0.019068982,1.0577818,-999,-999,-999,-999,12.711274,0.004659967,-999,-999,0.027079582,503635968.0,60.0,50.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.2694066374204581e+17,66.3742537012524,1.7828610444720278e-06,15.7876918681866,1.7828610444720278e-06,22.2343997955322,0.0683059990406036,20.9281005859375,0.0273480005562305,20.3446998596191,0.0175630003213882,20.0272998809814,0.0269440002739429,19.8617000579834,0.0566620007157326,3700.0,1.75,-0.4,-34.596508,-35.892833,-36.489413,-36.783095,-36.957576,-37.236814,-37.399633,-37.043787,56.81098681467203,0.0019317286191039042,0.0012917335707118493,18.670172814672025,0.002090831283931125,18.025353814672027,0.002090831283931125,17.919199814672023,0.002090831283931125,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,17.649357,0.17970747,-999,-999,-0.26984215,436527104.0,52.0,51.0,5.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0
1.2713066726386034e+17,66.7264082135479,6.339088865467819e-08,15.9415164392674,6.265938393312726e-08,16.5816993713379,0.00139999995008111,15.7018995285034,0.00081200001295656,15.1799001693726,0.000678999989759177,14.8474998474121,0.000740999996196479,14.6489000320435,0.00122299999929965,4187.5,4.5,-2.5,-35.583375,-36.597747,-37.014147,-37.382678,-37.585964,-37.849843,-38.056809,-37.64199,52.21255903038377,1.0250389720023305e-06,0.05494582309936696,13.458716030383773,0.0008000006566902893,12.76975003038377,0.0008000006566902893,12.722569030383774,0.0008000006566902893,3.3127925297797663e+18,66.72641317328917,0.03094349,15.941514085812646,0.016897265,0.9552982097525478,0.034697134,4.60167,3.5241403769299855,0.044096615,-2.9590201814790773,0.029831374,0.9902234,-999,-999,-999,-999,12.881024,0.005317001,-999,-999,0.1584549,503635968.0,60.0,59.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
