ra,dec,jPetroMag,jPetroMagErr,hPetroMag,hPetroMagErr,kPetroMag,kPetroMagErr,distance
88.25462522948841,-2.773311379883255,18.983936309814453,0.2324458360671997,18.39540672302246,0.19393597543239594,17.847993850708008,0.2003706842660904,10.402377057728462
88.24299548468204,-2.770790414275101,17.665647506713867,0.07121442258358002,16.792369842529297,0.056328579783439636,16.652639389038086,0.07309404760599136,10.256020475287288
88.2496429134904,-2.770355247852558,19.172927856445312,0.2515318989753723,18.876455307006836,0.37417134642601013,18.454946517944336,0.4277035593986511,10.221337276806999
88.23081794788546,-2.7655518366748733,19.509841918945312,0.2719849944114685,18.514856338500977,0.2721603512763977,17.881155014038086,0.2593284249305725,9.99941995139817
88.16508993845666,-2.7638358297018035,19.73480224609375,0.4310896098613739,18.269819259643555,0.29593226313591003,18.303659439086914,0.2754199206829071,11.069326423051423
88.26737921468549,-2.763694932692065,-999999488.0,-999999488.0,-999999488.0,-999999488.0,18.441320419311523,0.2916385233402252,9.876773961531145
88.23711949444422,-2.7632673518664754,19.533042907714844,0.2774868905544281,18.605388641357422,0.2738727331161499,18.251453399658203,0.3154073655605316,9.826412386879198
88.07612275777944,-2.76066367075066,17.337636947631836,0.05524290353059769,16.56816864013672,0.04739725962281227,16.576780319213867,0.06669522821903229,14.196052675460368
88.4791168263837,-2.6004428323094646,19.264009475708008,0.3227573037147522,18.63099479675293,0.3528566360473633,19.047107696533203,0.4085494577884674,13.73288127057246
88.38344170188111,-2.5973436457886874,19.771564483642578,0.41079092025756836,18.844478607177734,0.34393414855003357,-999999488.0,-999999488.0,7.999856225565417
88.2304657592034,-2.596885362648558,16.741127014160156,0.028222743421792984,15.701350212097168,0.019146718084812164,15.446674346923828,0.02295052632689476,1.1856692892646705
88.14015153778396,-2.5946944757262957,19.023868560791016,0.23272262513637543,18.564205169677734,0.26000624895095825,18.89452362060547,0.34018394351005554,6.591827576546007
88.40955834237677,-2.593034440178188,17.618946075439453,0.07589943706989288,16.930702209472656,0.06868873536586761,16.56920623779297,0.07026385515928268,9.57279917845259
88.44857514195151,-2.5927315434876204,16.91534996032715,0.03706075996160507,16.222776412963867,0.03412158042192459,16.03758430480957,0.04338211566209793,11.910264553046003
88.12954208378918,-2.5905845664442344,-999999488.0,-999999488.0,-999999488.0,-999999488.0,18.88397216796875,0.39855292439460754,7.242128988052559
88.21549081377755,-2.589206156956214,17.41472816467285,0.05930989980697632,16.78045082092285,0.055031727999448776,16.412139892578125,0.060623690485954285,2.1674459429458746
88.20598281982929,-2.5890084039962913,18.165515899658203,0.13911110162734985,17.6481876373291,0.13308902084827423,17.41541290283203,0.13371306657791138,2.7195010019689194
88.30229979638402,-2.587736834021565,18.421545028686523,0.1925821453332901,17.60790252685547,0.19160427153110504,16.430315017700195,0.11743779480457306,3.219966839825597
88.03497860786848,-2.7130136292860048,18.580602645874023,0.17109905183315277,18.732059478759766,0.2954350709915161,17.6265926361084,0.17806904017925262,14.562451925665563
88.26951033463841,-2.7116558956424104,17.58392906188965,0.061015691608190536,16.573991775512695,0.05492374300956726,17.163372039794922,0.10505431890487671,6.800643294866381
88.24902629199038,-2.7071523763600815,-999999488.0,-999999488.0,-999999488.0,-999999488.0,-999999488.0,-999999488.0,6.4294074535644965
88.05464287794642,-2.70256455632367,-999999488.0,-999999488.0,-999999488.0,-999999488.0,10.928133964538574,0.0007538289646618068,13.227546976314978
88.24763610711868,-2.7019498812271445,-999999488.0,-999999488.0,-999999488.0,-999999488.0,-999999488.0,-999999488.0,6.11863346988921
88.06356889233732,-2.7015073227592246,19.25215721130371,0.23081089556217194,18.545942306518555,0.24320794641971588,18.35159683227539,0.3487326502799988,12.72593432218477
88.19977947381196,-2.7014729941568474,-999999488.0,-999999488.0,17.890094757080078,0.137506902217865,17.682376861572266,0.14683209359645844,6.791797195986593
88.24324295097311,-2.7013401802912345,-999999488.0,-999999488.0,-999999488.0,-999999488.0,18.16464614868164,0.15152692794799805,6.0938831535666855
88.02744605380838,-2.699400475943561,19.012836456298828,0.2705163061618805,18.18351936340332,0.19907914102077484,18.091991424560547,0.21328741312026978,14.611551848567663
88.43636773518696,-2.5869311771847707,17.75978660583496,0.08107399940490723,17.292522430419922,0.08645140379667282,17.23885154724121,0.13044342398643494,11.198098154588546
88.48731699813933,-2.586930004604998,-999999488.0,-999999488.0,19.55797576904297,0.5617526769638062,-999999488.0,-999999488.0,14.246035586206101
88.21375417885277,-2.843748082407227,14.451518058776855,0.004945374093949795,14.032422065734863,0.004800818394869566,13.938138961791992,0.00626496784389019,14.785334670701658
88.26726552999047,-2.505389962679039,18.256256103515625,0.13047945499420166,17.553543090820312,0.11599479615688324,17.51389503479004,0.12709151208400726,5.7701679929502605
88.2043393501624,-2.4990880121622645,17.73817253112793,0.0712067261338234,16.808311462402344,0.055599015206098557,16.571990966796875,0.06644372642040253,6.644576244326108
88.20076654248142,-2.498326209720102,19.735435485839844,0.4230375587940216,18.408811569213867,0.24082720279693604,17.673988342285156,0.14639747142791748,6.776733030670554
88.19342595332033,-2.571093411001311,15.94494915008545,0.015584754757583141,15.36534595489502,0.01546408236026764,15.242425918579102,0.0195675790309906,3.8087952292284326
88.19086702047208,-2.5409735688798802,19.04647445678711,0.22976277768611908,17.779945373535156,0.13070343434810638,17.652795791625977,0.1759793907403946,5.01055517293546
88.18877024695963,-2.529790277659854,18.264873504638672,0.11992193758487701,17.192995071411133,0.0939568504691124,17.15066146850586,0.10475710034370422,5.587085571440479
