source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,ruwe,dist
917154875530675072,130.64588557453402,0.03775611,44.41844194279303,0.028941406,0.5513396579724065,0.04851963,5.9253955,5.893868877215101,0.047404133,-0.6104290263437386,0.04309935,1.0201876,0.11557206736656674
917131824441667840,130.43852428916182,0.26227376,44.26963075867931,0.2283778,0.6569650362366658,0.37338692,5.8986716,0.020315265973567698,0.33000052,-5.898636820883166,0.31808853,1.1079794,0.1157011361315266
917103576441152640,130.67931170860882,1.8125912,44.21334170023779,1.2613518,,,,,,,,,0.11589792363879975
917155906322798208,130.46002015448377,0.33971998,44.37945232538433,0.26662362,0.5228085690780132,0.48889816,11.019293,0.8672667457845491,0.45946357,-10.985110488089486,0.35670632,1.0427912,0.11604155913317621
917156288575380480,130.48685766410256,0.5928812,44.3999420441457,0.43683043,-1.011270446828297,0.7885123,0.6437997,-0.5566857728184968,0.79341763,-0.32338680954998733,0.60970414,1.5707046,0.11631870783369055
917128830848879232,130.45075309028152,0.27598748,44.24980494757922,0.24996677,1.4775344821952845,0.40418175,12.7367325,12.031659815492599,0.35249516,-4.17893855106874,0.34663984,1.0566713,0.1164556863618709
917132198106802688,130.42753339969212,0.47683683,44.32097913040739,0.39856228,0.47932485086456533,0.6482722,18.296194,-9.42699037410892,0.665941,-15.680643590771478,0.5318105,0.9846177,0.11676671228560545
917128766425433600,130.4633345070505,0.38433486,44.23575898145518,0.39558116,1.086888437710251,0.5806394,6.229044,-5.061146722834271,0.5100702,-3.631222911030937,0.5922396,1.034995,0.11720551178051405
917132232463032960,130.4275118225391,0.34347594,44.32743340352728,0.29729795,1.567995972439345,0.49313387,20.658155,6.687896586929686,0.46859714,-19.54562368050874,0.40321708,1.0355759,0.11755860423433731
917106531378736256,130.75468527289806,0.6517723,44.3203478362903,0.45499215,0.9890643817835846,0.7276664,2.6148453,-0.96249372672999,0.92201734,-2.4312592487277316,0.74193406,1.0119867,0.11828420501816539
917153982177469440,130.698468430973,0.15864672,44.39958165088178,0.12598318,0.13221877329495596,0.21503346,4.3293624,0.11816144120244054,0.1946508,-4.327749819143216,0.16957325,1.009298,0.11849290916928111
917155773179823616,130.43350926221342,23.397272,44.348966357353625,14.694458,,,,,,,,,0.11853618018354542
917154772451464576,130.61212762841765,0.6885759,44.42753143267916,0.56504107,-0.5004662221766192,0.9123729,10.186241,-1.8879286736176342,1.2514156,-10.009756706402717,1.2509902,1.0879896,0.11859643231352826
917103683815988480,130.69754284472322,0.059360925,44.21928174067748,0.043741755,0.4531616289845674,0.08127301,1.7844582,0.773325914299968,0.06764364,-1.6081846211660702,0.05690358,1.0529873,0.11899314328745045
917156426014332288,130.523103085747,0.015569972,44.419395675298794,0.011016786,2.311074188167906,0.019635394,27.006296,-24.053090093041753,0.021542476,-12.27961360755372,0.015603688,0.9420318,0.1193994494192584
917127495114630912,130.53011827577322,0.30465287,44.19826036027079,0.28392705,1.169635369556466,0.39926338,7.8739696,-0.3528289765498287,0.36900374,-7.866060606794501,0.3485118,0.97854614,0.11968422852271736
917157693029223936,130.54304542977937,0.20714118,44.42533531954293,0.1523144,1.0192217760200941,0.28066435,9.972738,1.6024623518483332,0.27192187,-9.84315092949118,0.21345478,1.0682632,0.12012703633656968
917132202398788992,130.42199364033937,0.3633505,44.318762318947556,0.33516708,-0.5085165507263173,0.51937187,4.605109,-4.3560939653597,0.49415013,1.4938132548788976,0.43447337,0.9627853,0.12053417933800425
917128555972239360,130.46360096488397,1.7584614,44.23039157084948,1.6647915,,,,,,,,,0.12053637417808845
917106535674215680,130.7565678814794,0.098836884,44.3282417246799,0.07801912,0.7720680989763492,0.12828347,8.587672,-0.6087640799707748,0.11982809,-8.5660684607118,0.10916077,1.004302,0.12055816472320371
917153982177465856,130.7093571101925,0.2678591,44.39520986299525,0.21396181,0.24135599288733003,0.35556996,1.3770071,-0.28128681839407965,0.33403406,1.3479711990043444,0.2759595,0.9734954,0.12060327402065775
917157693029515136,130.54415492278508,0.68897516,44.426429680432825,0.5555605,1.0023255592223184,1.1050328,2.3246405,0.3636157860670075,1.1824423,-2.2960263715312377,0.78842396,1.0181769,0.12096078008990359
917155940682544768,130.46603967469946,0.21096493,44.39396054152211,0.16673641,1.1741616094525824,0.29765522,4.0311837,2.078241716879026,0.286103,-3.454178874732923,0.22118694,1.0137389,0.12209752295601385
917127490819038720,130.5276714626697,0.12024735,44.19628425267008,0.10838813,0.01614216265454231,0.1611853,8.4635935,-2.0955673231525007,0.13993719,-8.200061459458096,0.1338257,1.0632592,0.12216095617998646
