ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflag,zinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3,SAM Flag
1.029903593415322e+17,35.93415291,0.012980000115931034,-4.17355928,0.011060000397264957,22.428655389955104,0.10258700752685052,21.102184697619357,0.03126900342509629,20.16818576603939,0.015805001779591,19.67084222829316,0.018797021203111438,19.592167944907697,0.04370500663918185,3600.0,5.25,-3.8,-34.710644,-35.721542,-36.595287,-36.865073,-37.264321,-37.534743,-37.866763,-37.442545,56.82378060536295,0.023677076154970486,1.2570697757444584,18.39465698200085,0.023677076154970486,17.576909142895268,0.023677076154970486,17.537888710785573,0.023677076154970486,2.490021342990166e+18,35.93414947734912,4.44354,-4.173571973788712,4.8665705,nan,nan,nan,nan,nan,nan,nan,nan,436527232.0,52.0,52.0,5.0,195035141.0,655360.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,195035205.0,524416.0,196608.0,c1
1.0273035956460038e+17,35.9565425,0.0018100000452250242,-4.39172337,0.004339999984949827,18.071708042918175,0.0030988577388137,16.80512967713411,0.0012091804921241238,16.228163559946765,0.0008519551325078369,15.929623205455453,0.0010735001721318487,15.777545194067345,0.001840201918688239,3800.0,5.25,-3.7,-35.397698,-36.404124,-37.058686,-37.228045,-37.514694,-37.683869,-38.007623,-37.567673,53.28308333590437,0.0008081982434243848,0.5006242875739758,14.704833712542271,0.0008081982434243848,13.895351873436688,0.0008081982434243848,13.872063441327002,0.0008081982434243848,2.489639610591287e+18,35.95655221674825,0.06018065,-4.391718652637364,0.051550876,1.6587781410571023,0.06640228,21.311575,19.810888116879873,0.08922504,7.8556958926847065,0.06434825,0.9406822,503635968.0,60.0,92.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.0266035862995064e+17,35.86301675,0.0019199999514967203,-4.44984672,0.0020800000056624413,18.413356705627752,0.0037776922067541585,17.160366490448382,0.001845755342826535,16.34662793935483,0.0008839069747381895,15.95243264075622,0.0012494284833424274,15.730057210098705,0.0017842073706551608,3600.0,5.25,-3.9,-35.051259,-36.089317,-36.781863,-36.949897,-37.401318,-37.628562,-37.949038,-37.48536,53.17529899725718,0.0009634008555325698,0.9400443109009531,14.652356373895078,0.0009634008555325698,13.846152534789496,0.0009634008555325698,13.846592102679809,0.0009634008555325698,2.489637475992197e+18,35.86301710324506,0.0652281,-4.449847966320131,0.057717603,2.0201177998538546,0.073906235,3.8116574,2.215746174181552,0.09711068,-3.1014837028420845,0.07587578,0.975034,503635968.0,60.0,77.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.0303035838893387e+17,35.83891992,0.006209999788552523,-4.13881407,0.008340000174939632,14.34964621352853,0.00046550739485092045,14.008353904824153,0.0003317983745174178,13.942840005988584,0.0003942100628120634,13.962659343895568,0.0003973701490605137,13.923070394592981,0.0008044700985467901,6125.0,2.0,-1.9,-38.580143,-38.911978,-38.970422,-38.948418,-38.992534,-38.837261,-38.596361,-38.127246,52.91801297256597,0.00022691531851647562,0.0014805974361509408,13.18637134920387,0.00022691531851647562,12.941543510098285,0.00022691531851647562,12.947420077988598,0.00022691531851647562,2.4902095012119055e+18,35.838922852491564,0.021695035,-4.138814220650302,0.017397197,1.1123354650969426,0.027569149,10.7734165,10.59137220251092,0.022227887,1.9721396759476197,0.019348476,0.94985855,503635968.0,60.0,66.0,5.0,262144069.0,524416.0,196608.0,263192581.0,524416.0,196608.0,263192581.0,524416.0,196608.0,263192581.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0284035722556357e+17,35.72263877,0.011350000277161598,-4.29717286,0.010859999805688858,23.149734214223503,0.15078900411517465,21.67121317671137,0.04616402595825716,20.35234390409305,0.01690700370978832,19.61736502561831,0.016286020093001466,19.388294741615862,0.0307520049520828,3300.0,5.25,-4.0,-33.270908,-34.470102,-35.584091,-36.085661,-36.673823,-37.22328,-37.517753,-37.143257,56.052707212452425,0.032474733617510194,2.6661042485982605,17.935046589090323,0.032474733617510194,17.154845749984744,0.032474733617510194,17.066103317875054,0.032474733617510194,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,55.0,5.0,195035141.0,655360.0,196608.0,195035205.0,655488.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.0302035732339246e+17,35.73231681,0.003659999929368496,-4.14836048,0.006630000192672014,19.93412178422124,0.013698112511477135,19.101897903175313,0.006385166755219241,18.634503296119835,0.0038391765030233505,18.5451986080512,0.007478069606770251,18.31011619970242,0.012274028760433762,4375.0,2.0,0.2,-36.253606,-37.050337,-37.40301,-37.57194,-37.702006,-37.873743,-38.078737,-37.656527,56.101347358254,0.004241326321546439,0.34300221693548233,17.333223734891906,0.004241326321546439,16.642501895786324,0.004241326321546439,16.601473463676633,0.004241326321546439,2.489834700890617e+18,35.73231573294154,0.23738085,-4.148361782026175,0.2316432,0.46107424112824164,0.28295895,2.815773,0.21241181146208554,0.28406677,-2.807749745349059,0.28891683,1.0298085,436527104.0,52.0,71.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0310035839156373e+17,35.83917826,0.005659999791532755,-4.08062576,0.014279999770224094,16.720563172251747,0.0019524163691601562,15.922986092482166,0.001304148751570121,15.604849020670642,0.0006472972901370095,15.489790522308024,0.0009255835140450334,15.386407205179559,0.0019011970507762808,4875.0,0.0,-0.2,-37.004352,-37.761519,-38.019107,-38.108154,-38.236295,-38.275242,-38.251454,-37.809551,53.65080460257843,0.0006450730964458998,0.132316549489358,14.481181979216334,0.0006450730964458998,14.019242140110748,0.0006450730964458998,13.997906708001063,0.0006450730964458998,2.4902110431048525e+18,35.8391767041993,0.044707205,-4.080625897213091,0.040688302,0.08440100465852421,0.05506496,1.9592874,-0.03863695501576175,0.050527,-1.9589063990973659,0.051213942,1.076858,503635968.0,60.0,67.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0281036032950424e+17,36.03303283,0.004000000189989805,-4.32185362,0.0035600000992417336,20.495779349724106,0.020386059060281302,19.252916733079985,0.005748147219336413,18.676055411451486,0.004737124926055431,18.35552260353085,0.004875104266755269,18.17984478294997,0.011523029761072839,3800.0,5.25,-3.7,-35.397698,-36.404124,-37.058686,-37.228045,-37.514694,-37.683869,-38.007623,-37.567673,55.712673176147284,0.005010468279575488,0.515439999957106,17.134423552785183,0.005010468279575488,16.3249417136796,0.005010468279575488,16.301653281569912,0.005010468279575488,2.4900156049126973e+18,36.03303702758936,0.22815375,-4.321859582046815,0.22031023,1.5666911257618628,0.24658956,24.853136,15.362519234694247,0.3120497,-19.536411059916748,0.28268266,1.0196133,436527104.0,52.0,80.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.0287035625753958e+17,35.62584,0.0070500001311302185,-4.26735827,0.006519999820739031,21.86840698714511,0.06089799881739721,20.73505537957728,0.025960003350708676,19.65637073806711,0.008466025029922974,19.210940167886488,0.010190043383388884,19.001863897857607,0.022222011954957117,3600.0,5.25,-3.8,-34.710644,-35.721542,-36.595287,-36.865073,-37.264321,-37.534743,-37.866763,-37.442545,56.32590083410671,0.014215226221515302,1.5529943090413418,17.896777210744613,0.014215226221515302,17.07902937163903,0.014215226221515302,17.040008939529336,0.014215226221515302,2.4898322613493284e+18,35.625837840482646,0.79500884,-4.267353777655184,0.6983529,1.489582076408306,0.87343156,2.4779506,1.6973209202083837,1.5029167,-1.8053645091229338,1.0395023,1.1070155,436527104.0,52.0,74.0,5.0,195035141.0,655360.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.0285035684364451e+17,35.68439941,0.011579999700188637,-4.28821715,0.012409999966621399,20.860623764021966,0.020634011193085975,20.633375935703395,0.019824034739415602,20.581901438357114,0.01941202684259488,20.642853264104268,0.037410011798993385,20.570463602228962,0.083057005257672,6312.5,1.75,-1.2,-38.781256,-39.025332,-39.050552,-39.027271,-39.066778,-38.884334,-38.627431,-38.151729,59.64808140088314,0.019486976843602354,0.004549483991056796,19.86936677752104,0.019486976843602354,19.64054193841546,0.019486976843602354,19.653005506305767,0.019486976843602354,2.489831299276453e+18,35.68439745043001,0.82529163,-4.288214536027896,0.866051,-1.7664761614995372,0.9818725,3.347435,-1.044105608201707,2.0413506,-3.1804345310026534,1.9653671,0.9787033,436527104.0,52.0,56.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,195035141.0,524416.0,196608.0,K0
