ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflag,zinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3,diff_j,diff_h,diff_k,observed_j,obseved_j_error,observed_h,observed_h_error,observed_k,observed_k_error
1.0845334493777149e+17,334.49378955,0.012570000253617764,0.37584836,0.01298999972641468,22.977679294116655,0.15272109702035175,21.601462630491785,0.04399014726623746,"[16.50474495 17.595936   19.18156547 ... 15.46745449 19.5644661
 19.65306405]",0.01558401677044505,"[16.11466435 16.99809299 19.08719061 ... 15.33365974 19.19353663
 19.46889085]",0.03137404898787069,"[15.89651303 16.7426475  18.96432827 ... 15.22489098 19.0524823
 19.32632745]",0.05466101316970944,3600.0,5.25,-3.7,-34.370028,-35.353768,-36.408712,-36.78025,-37.127324,-37.440923,-37.784489,-37.399731,56.98248527441331,0.03433592021247657,1.6775820277447853,18.6660400343897,0.03433592021247657,17.829830568107802,0.03433592021247657,17.747440146786886,0.03433592021247657,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,436527104.0,52.0,55.0,5.0,195035141.0,655360.0,196608.0,195035141.0,655488.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,195035141.0,524288.0,196608.0,[-0.03741989],[-9.99999506e+08],[0.15321369],[18.62862015],[0.01649896],[-9.99999488e+08],[-9.99999488e+08],[17.90065384],[0.02748396]
1.08323340854592e+17,334.08546946,0.006899999920278788,0.26794975,0.00887999963015318,20.70885973189003,0.022416130595684727,20.183526330209098,0.013434285461075437,"[16.50474495 17.595936   19.18156547 ... 15.46745449 19.5644661
 19.65306405]",0.008974307973771217,"[16.11466435 16.99809299 19.08719061 ... 15.33365974 19.19353663
 19.46889085]",0.025816094327993724,"[15.89651303 16.7426475  18.96432827 ... 15.22489098 19.0524823
 19.32632745]",0.04809303301229728,5437.5,0.0,-2.0,-37.813541,-38.38629,-38.532092,-38.552882,-38.640127,-38.572171,-38.392344,-37.936157,58.51225167937944,0.012235868078750009,0.10751868887990626,19.06455843935583,0.012235868078750009,18.751741973073933,0.012235868078750009,18.74078055175302,0.012235868078750009,2.6787755692818534e+18,334.0854675850369,0.82071346,0.2679525880930226,1.0478344,0.9448965789189286,0.90406024,6.1838326,2.6835423325114873,0.96242416,-5.571210299567201,1.278177,1.0321141,436527104.0,52.0,80.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,195035141.0,524416.0,196608.0,[-0.07045024],[-9.99999507e+08],[-0.3817298],[18.9941082],[0.0217591],[-9.99999488e+08],[-9.99999488e+08],[18.35905075],[0.03844985]
1.0872334212717005e+17,334.21271515,0.008299999870359898,0.5996193,0.008369999937713146,21.98733398586833,0.06314200273101547,20.83098679420561,0.024111013524819702,"[16.50474495 17.595936   19.18156547 ... 15.46745449 19.5644661
 19.65306405]",0.010263094299025149,"[16.11466435 16.99809299 19.08719061 ... 15.33365974 19.19353663
 19.46889085]",0.020505104594321182,"[15.89651303 16.7426475  18.96432827 ... 15.22489098 19.0524823
 19.32632745]",0.038559036247175334,3700.0,5.25,-3.8,-35.321296,-36.317193,-36.986985,-37.128968,-37.499213,-37.672445,-37.998751,-37.539705,57.08544314149374,0.016224479255006394,0.8296548804268801,18.537475901470128,0.016224479255006394,17.718526435188238,0.016224479255006394,17.710424013867325,0.016224479255006394,2.6791702939559757e+18,334.2127165547486,30.978376,0.5996094871819756,55.062576,nan,nan,nan,nan,nan,nan,nan,nan,436527232.0,52.0,76.0,5.0,195035141.0,524288.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,195035205.0,524416.0,196608.0,[-0.12056382],[-9.99999506e+08],[0.05131572],[18.41691208],[0.01906479],[-9.99999488e+08],[-9.99999488e+08],[17.76173973],[0.02751136]
1.0832334309264642e+17,334.30936342,0.008200000040233135,0.27155222,0.011239999905228615,21.023716519019462,0.02795512849471678,19.941369307076364,0.011104283851916228,"[16.50474495 17.595936   19.18156547 ... 15.46745449 19.5644661
 19.65306405]",0.005233474251490792,"[16.11466435 16.99809299 19.08719061 ... 15.33365974 19.19353663
 19.46889085]",0.011920203124723973,"[15.89651303 16.7426475  18.96432827 ... 15.22489098 19.0524823
 19.32632745]",0.0240550676139105,3800.0,5.25,-3.7,-35.397698,-36.404124,-37.058686,-37.228045,-37.514694,-37.683869,-38.007623,-37.567673,56.347006420616005,0.00813122648117873,0.6348985480763454,17.787615180592393,0.00813122648117873,16.971217714310498,0.00813122648117873,16.944019292989587,0.00813122648117873,2.678726812813111e+18,334.3093672210757,0.447419,0.27155234488588814,0.46257183,1.306386321515523,0.5242372,7.9478235,6.219716500911072,0.565553,-4.948032561330471,0.5222055,1.0048137,436527104.0,52.0,79.0,5.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[0.05112994],[-9.99999505e+08],[-0.02099798],[17.83874512],[0.01044465],[-9.99999488e+08],[-9.99999488e+08],[16.92302132],[0.01292076]
1.0868334134077088e+17,334.13409911,0.002400000113993883,0.56699752,0.0021699999924749136,16.301432786034482,0.0011048258014119288,15.939364418261496,0.0009013995298051201,"[16.50474495 17.595936   19.18156547 ... 15.46745449 19.5644661
 19.65306405]",0.0006375804370197607,"[16.11466435 16.99809299 19.08719061 ... 15.33365974 19.19353663
 19.46889085]",0.0012361384646683191,"[15.89651303 16.7426475  18.96432827 ... 15.22489098 19.0524823
 19.32632745]",0.0019699318868249783,5625.0,2.0,1.0,-38.004445,-38.367166,-38.520634,-38.568237,-38.585691,-38.546433,-38.432126,-37.979122,54.265401235147806,0.0005602977751171632,0.06363270576773107,14.843445995124195,0.0005602977751171632,14.465109528842305,0.0005602977751171632,14.450965107521393,0.0005602977751171632,2.6791688164870477e+18,334.13410047967034,0.03980363,0.5669941118719871,0.04447389,0.35422829988635257,0.046693295,10.207082,4.271159278546297,0.055916913,-9.270475752145966,0.058572073,1.0461274,503635968.0,60.0,75.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-0.06605647],[-9.99999502e+08],[-0.10325641],[14.77738953],[0.0020066],[-9.99999488e+08],[-9.99999488e+08],[14.3477087],[0.00258568]
1.082633419066579e+17,334.19068474,0.0028200000524520874,0.22287028,0.0016499999910593033,18.7657571971065,0.0050033214848854484,17.964694236535497,0.002842355076279098,"[16.50474495 17.595936   19.18156547 ... 15.46745449 19.5644661
 19.65306405]",0.0018880494983841462,"[16.11466435 16.99809299 19.08719061 ... 15.33365974 19.19353663
 19.46889085]",0.0045025781328249595,"[15.89651303 16.7426475  18.96432827 ... 15.22489098 19.0524823
 19.32632745]",0.006288285935840026,4500.0,3.5,-1.6,-36.431626,-37.142364,-37.466651,-37.622886,-37.7267,-37.884095,-38.04808,-37.633453,55.10161678968925,0.0019646138452346458,0.20198888855477296,16.34199954966564,0.0019646138452346458,15.68537108338375,0.0019646138452346458,15.632849662062833,0.0019646138452346458,2.678771824070348e+18,334.19068242356065,0.15774617,0.2228660540375852,0.1752019,0.3975361937066039,0.1701199,11.910855,-5.482477276582464,0.17331047,-10.57406778925956,0.19648327,1.1294861,503635968.0,60.0,65.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-0.01089336],[-9.99999504e+08],[-0.02381989],[16.33110619],[0.0044028],[-9.99999488e+08],[-9.99999488e+08],[15.60902977],[0.00525571]
1.0818334228804466e+17,334.22878955,0.002050000010058284,0.1534858,0.0021200000774115324,18.679105260468315,0.0042798839509329625,17.5629631103317,0.002089235332932397,"[16.50474495 17.595936   19.18156547 ... 15.46745449 19.5644661
 19.65306405]",0.001122471295429618,"[16.11466435 16.99809299 19.08719061 ... 15.33365974 19.19353663
 19.46889085]",0.0032378051127220377,"[15.89651303 16.7426475  18.96432827 ... 15.22489098 19.0524823
 19.32632745]",0.003661491931260416,3800.0,5.25,-3.8,-35.867083,-36.863333,-37.336236,-37.374505,-37.714677,-37.807618,-38.129643,-37.640044,54.37004015165397,0.0013832159315095274,0.3814622515724464,15.68689991163036,0.0013832159315095274,14.872231445348461,0.0013832159315095274,14.894682024027547,0.0013832159315095274,2.6787239308898816e+18,334.2287798146811,0.10824392,0.1534831621746098,0.10271553,0.8800318543593113,0.12608476,11.721431,-10.680966109797538,0.116828114,-4.827928329804265,0.11426862,1.0511972,503635968.0,60.0,80.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-0.08616329],[-9.99999503e+08],[-0.11485205],[15.60073662],[0.00302594],[-9.99999488e+08],[-9.99999488e+08],[14.77982998],[0.0032675]
1.0845334096019522e+17,334.09603624,0.006639999803155661,0.37893749,0.00675999978557229,21.929094805865756,0.05873800198363098,20.78894431307222,0.020780024878605637,"[16.50474495 17.595936   19.18156547 ... 15.46745449 19.5644661
 19.65306405]",0.00815913799032813,"[16.11466435 16.99809299 19.08719061 ... 15.33365974 19.19353663
 19.46889085]",0.015346142000016138,"[15.89651303 16.7426475  18.96432827 ... 15.22489098 19.0524823
 19.32632745]",0.029014048656177342,3600.0,5.25,-3.8,-34.710644,-35.721542,-36.595287,-36.865073,-37.264321,-37.534743,-37.866763,-37.442545,56.475382669661535,0.014178650059067552,1.1924796453300794,18.065117429637926,0.014178650059067552,17.240453963356032,0.014178650059067552,17.197523542035114,0.014178650059067552,2.6787790396156585e+18,334.0960381961893,3.3720448,0.378949181600733,7.1632895,nan,nan,nan,nan,nan,nan,nan,nan,436527232.0,52.0,83.0,5.0,195035141.0,655360.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[0.01301711],[-9.99999505e+08],[0.15245586],[18.07813454],[0.0140387],[-9.99999488e+08],[-9.99999488e+08],[17.3499794],[0.0186254]
1.0867334197326709e+17,334.1973277,0.00215000007301569,0.56382233,0.003100000089034438,19.259590907493006,0.007001686231552637,18.08923612391009,0.002891133815656927,"[16.50474495 17.595936   19.18156547 ... 15.46745449 19.5644661
 19.65306405]",0.0010295741436816507,"[16.11466435 16.99809299 19.08719061 ... 15.33365974 19.19353663
 19.46889085]",0.0018404021056956353,"[15.89651303 16.7426475  18.96432827 ... 15.22489098 19.0524823
 19.32632745]",0.002462720664875176,3600.0,5.25,-3.7,-34.370028,-35.353768,-36.408712,-36.78025,-37.127324,-37.440923,-37.784489,-37.399731,53.30912619127096,0.0016479606879575585,2.2593461970818876,14.992680951247355,0.0016479606879575585,14.156471484965458,0.0016479606879575585,14.074081063644543,0.0016479606879575585,2.679168610328617e+18,334.1973081625719,0.16879621,0.5638196875152162,0.19629653,1.8258336300226234,0.19341151,20.251602,-15.552620924336459,0.2310505,-12.970866200743913,0.24628757,1.5419214,503635968.0,60.0,80.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-0.24890463],[-9.99999502e+08],[-0.25171149],[14.74377632],[0.00204094],[-9.99999488e+08],[-9.99999488e+08],[13.82236958],[0.00202739]
1.0868334244259499e+17,334.24426641,0.005880000069737434,0.57044111,0.006000000052154064,22.71850169905008,0.12582401471892884,21.32969628416317,0.03596307095997036,"[16.50474495 17.595936   19.18156547 ... 15.46745449 19.5644661
 19.65306405]",0.006996000676799459,"[16.11466435 16.99809299 19.08719061 ... 15.33365974 19.19353663
 19.46889085]",0.012728134304521728,"[15.89651303 16.7426475  18.96432827 ... 15.22489098 19.0524823
 19.32632745]",0.016486058686299022,3300.0,5.25,-3.8,-32.799245,-33.959274,-35.344366,-35.974692,-36.505243,-37.08511,-37.431327,-37.101567,55.160005450849894,0.026538850549496604,4.008291390772655,17.199373210826284,0.026538850549496604,16.360512744544387,0.026538850549496604,16.223124323223473,0.026538850549496604,2.679169400602772e+18,334.2442685994067,1.0564865,0.5704442228951824,1.6410526,-0.4459681717845262,0.917922,4.1351476,2.6273077031628933,1.4046841,-3.19322720858478,1.9704224,1.0526496,436527104.0,52.0,70.0,5.0,195035141.0,655360.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,[0.14799121],[-9.99999504e+08],[0.27654189],[17.34736443],[0.00870023],[-9.99999488e+08],[-9.99999488e+08],[16.49966621],[0.01018116]
