ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,ob_j,ob_j_error,ob_h,ob_h_error,ob_k,ob_k_error,diff_j,diff_h,diff_k,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflagzinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3
1.07722273249493e+17,227.324913432344,3.580227147609399e-08,-0.231222696855393,3.5602943861147226e-08,14.7622995376587,0.00044299999717623,14.3517999649048,0.000352000002749264,14.1533002853394,0.000342999992426485,13.9848003387451,0.000482000003103167,14.0678997039795,0.000816999992821366,5562.5,4.5,1.0,-37.885726,-38.283301,-38.457342,-38.513085,-38.530832,-38.499578,-38.39873,-37.953676,52.50846170043725,2.6752299709995113e-07,0.038912919582315963,13.132406477928091,4.7282530436105486e-05,12.740961216788996,4.7282530436105486e-05,12.719064796068045,4.7282530436105486e-05,4.4193139221393505e+18,227.32490911720475,0.01727392,-0.23122992989939264,0.017013349,0.7866493565810929,0.02047746,9.37259,-4.734345204194478,0.025032895,-8.088968863134625,0.02531088,1.0425019,13.091718,0.0014755325,12.7127905,0.0017528057,12.666273,0.0027313137,-0.040688515,-0.028170586,-0.052791595,503635968.0,60.0,70.0,5.0,524416.0,196608.0,263192581.0,524416.0,196608.0,263192581.0,524416.0,196608.0,263192581.0,524416.0,196608.0,263208967.0,524416.0,196608.0,-0.401133441123808
1.0811227127440998e+17,227.12743081935,5.440884813039e-07,0.0996448698461658,5.223375200471844e-07,21.1879005432129,0.0291109997779131,19.9939994812012,0.00896499957889318,18.5104007720947,0.00421399995684624,17.7178001403809,0.00614799978211522,17.4633007049561,0.00685299979522824,3100.0,5.5,-2.5,-32.725015,-33.893465,-35.362156,-36.044321,-36.3567,-36.797474,-36.857818,-36.647376,53.76339359856381,0.00020606816573395974,0.02741093768370246,16.08944237605465,0.00021142292932613995,15.536805114915552,0.00021142292932613995,15.280296694194602,0.00021142292932613995,4.419405211669079e+18,227.12740898478222,0.28362677,0.09964029648559841,0.2599634,2.2467311274929425,0.30553517,26.966238,-26.607239373750936,0.39981693,-4.385522110031133,0.38143197,1.1051465,16.170635,0.013703125,15.610754,0.017314969,15.298774,0.024456752,0.08119202,0.07394886,0.01847744,503635968.0,60.0,60.0,5.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,-24.8177919963979
1.0753227281894606e+17,227.281884073511,3.0585622040020397e-07,-0.386999049222219,2.878332893535863e-07,19.2112007141113,0.00522499997168779,18.2737998962402,0.00367800006642938,17.8679008483887,0.00269100000150502,18.209400177002,0.00869099982082844,17.3426990509033,0.00606200005859137,3700.0,5.25,-4.0,-36.098864,-37.119422,-37.429887,-37.351073,-37.826479,-37.88875,-38.202497,-37.656479,55.25732023635112,3.207022255937874e-05,0.4431846140456801,16.49209301384196,5.713199883511297e-05,15.686052752702864,5.713199883511297e-05,15.765120331981917,5.713199883511297e-05,4.419307187630619e+18,227.28188806189294,0.14260736,-0.38701999899916345,0.109772146,0.7684745076882233,0.14746003,19.394531,2.8422567532855227,0.17591257,-19.18513509037365,0.14055224,0.93698543,16.311789,0.016069267,15.714102,0.017750993,15.548426,0.030295024,-0.18030357,0.028049469,-0.21669483,503635968.0,60.0,74.0,10.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262160391.0,524416.0,0.0,262144069.0,524416.0,0.0,2.42124251221596
1.0791227243482318e+17,227.243425875382,5.366784574949176e-07,-0.0727129410980586,5.542014862393653e-07,19.2014999389648,0.00664500007405877,18.8472003936768,0.00482100015506148,18.6037006378174,0.0059320000000298,18.4773998260498,0.00669299997389317,18.4099006652832,0.0120869996026158,5437.5,2.0,1.0,-37.796987,-38.20781,-38.388559,-38.451397,-38.496749,-38.463428,-38.38716,-37.936305,56.88661247373132,5.8695700104773186e-05,0.03621195624295193,17.54670725122216,7.537075909579746e-05,17.130681990083062,7.537075909579746e-05,17.114586569362114,7.537075909579746e-05,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.59728,0.07176213,17.279947,0.117183685,17.420551,0.19332853,0.05057335,0.14926529,0.30596542,436527104.0,52.0,60.0,5.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,-0.32170147475849
1.0808227188218267e+17,227.188154549883,5.346298782521118e-07,0.0685485616819273,5.233858764824584e-07,20.6411991119385,0.0173799991607666,19.2830009460449,0.00725199980661273,18.5363006591797,0.004850999917835,18.111400604248,0.00536100007593632,17.8850994110107,0.00760499993339181,3600.0,3.25,-1.9,-34.05083,-35.368262,-36.135834,-36.511361,-36.69837,-37.023019,-37.321071,-37.024044,54.55623179403928,9.295288360545453e-05,0.01106304758609842,16.65673557153012,0.00010428712617795372,15.866390310391019,0.00010428712617795372,15.696466889670068,0.00010428712617795372,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.694027,0.022442812,16.055098,0.025438732,15.931386,0.04127663,0.037290573,0.18870735,0.23491955,503635968.0,60.0,61.0,10.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,-8.79348130218187
1.0744227278530155e+17,227.278511782578,9.151011202135171e-08,-0.465745405205507,8.94489186757393e-08,16.3504009246826,0.000921999977435917,15.930700302124,0.00132999999914318,15.6534996032715,0.000908999994862825,15.8858003616333,0.00151800003368407,15.7890996932983,0.00164300005417317,6187.5,5.0,-2.5,-38.561176,-38.983164,-39.055312,-39.015682,-39.026629,-38.899314,-38.651505,-38.16911,54.76077667698629,1.6898076454102367e-06,0.12730201741186542,14.984985454477131,4.731196007106186e-05,14.740501193338034,4.731196007106186e-05,14.75594577261708,4.731196007106186e-05,4.418550139515256e+18,227.27850137287103,0.038194686,-0.46574710120871865,0.03147878,0.5119268915459476,0.041719895,10.048728,-10.001772752488776,0.047172073,-0.9702965807496029,0.040135324,0.93383974,14.842236,0.004576353,14.506342,0.006972699,14.445794,0.011283275,-0.14274979,-0.23415947,-0.31015205,503635968.0,60.0,73.0,5.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,-10.62298728721
1.0797227624022021e+17,227.623996312387,3.9314340220928076e-07,-0.0251633836831822,3.880339363433569e-07,19.4881992340088,0.00643699988722801,18.6868000030518,0.00564299989491701,18.0238990783691,0.00390299991704524,18.1005001068115,0.00411200011149049,17.9764003753662,0.00798999983817339,4625.0,0.0,0.5,-36.532196,-37.375644,-37.748238,-37.903836,-37.991097,-38.096423,-38.163455,-37.743234,55.876658718048915,3.3852093209114106e-05,0.22854833661768006,16.903758495539755,5.81509271682388e-05,16.34443323440066,5.81509271682388e-05,16.297703813679707,5.81509271682388e-05,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.922003,0.031610712,16.372992,0.038515538,16.234148,0.059275534,0.01824379,0.028558731,-0.06355667,503635968.0,60.0,81.0,5.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,-12.1916554234671
1.0787226902590266e+17,226.90262227186,6.239327794776267e-08,-0.106513207002929,6.31964114794003e-08,16.0554008483887,0.000874000019393861,15.5503997802734,0.000576000020373613,15.3901996612549,0.000635000003967434,15.1906995773315,0.000829999975394458,15.1785001754761,0.00137600000016391,5312.5,0.25,1.0,-37.678145,-38.140923,-38.340077,-38.41624,-38.469574,-38.438688,-38.35553,-37.906591,53.592480022532435,8.162306044030788e-07,0.02935242887636801,14.277314800023275,4.7288818427687836e-05,13.868179538884178,4.7288818427687836e-05,13.85016811816323,4.7288818427687836e-05,4.419377384576151e+18,226.902615587115,0.03395839,-0.10650571280020538,0.030640045,0.3378000158960033,0.040630393,10.192395,-6.612212619718632,0.04053533,7.756517987663614,0.034844033,1.1190579,14.188129,0.0033347108,13.753599,0.0050183,13.70066,0.0072949664,-0.089185715,-0.114580154,-0.14950848,503635968.0,60.0,78.0,5.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,-7.53500610120469
1.085622723863184e+17,227.238702570114,5.515314560408019e-07,0.47328954521625,5.487693296119956e-07,21.4757995605469,0.0316600017249584,20.3164005279541,0.0130810001865029,18.8631000518799,0.00513699976727366,18.1903991699219,0.00463799992576241,17.9176006317139,0.00827999971807003,3300.0,3.25,-2.0,-32.920338,-34.055183,-35.478428,-36.096716,-36.380377,-36.814645,-37.126041,-36.861144,54.25119849250245,0.0002579852960710479,0.005698180961051017,16.560076269993296,0.000262282250838202,15.756387008854198,0.000262282250838202,15.554333588133245,0.000262282250838202,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.867977,0.023560723,16.302828,0.030806521,16.170462,0.049554627,0.30790138,0.5464411,0.61612797,503635968.0,60.0,82.0,5.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,-7.16662764987888
1.0771227070578699e+17,227.070601919754,4.5862420220376104e-07,-0.236211698537269,4.52970990882743e-07,18.8701000213623,0.00397500023245811,18.5387992858887,0.00435499986633658,18.62619972229,0.00575699983164668,18.6098003387451,0.00679600005969405,18.5809001922607,0.0152179999276996,6562.5,1.25,-2.5,-39.035292,-39.253265,-39.230118,-39.189087,-39.221796,-38.987665,-38.661988,-38.187148,57.74102957059163,6.913656727124804e-05,0.023982870451266364,17.87688734808247,8.375817004889176e-05,17.710271086943372,8.375817004889176e-05,17.71816066622242,8.375817004889176e-05,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.683725,0.0728168,17.60853,0.12557527,17.441916,0.1766477,-0.19316292,-0.10174179,-0.27624512,436527104.0,52.0,80.0,5.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,-1.8998343847998
