ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflag,zinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3,SAM Flag
1.0806334195453136e+17,334.1954547,0.007739999797195196,0.05075411,0.007739999797195196,20.827013045311215,0.0250410997823367,20.262683390792215,0.01502325117667086,20.045091355336744,0.010099283181633808,19.936722935078212,0.023132115498520373,19.712550169933,0.04573504074654338,5000.0,3.5,0.3,-37.269518,-37.816911,-38.0566,-38.15182,-38.223466,-38.255237,-38.266053,-37.829691,58.06047517929028,0.011969192110638023,0.19925353666576928,18.931337812883914,0.011969192110638023,18.427283583357337,0.011969192110638023,18.39616089204808,0.011969192110638023,2.678716607970669e+18,334.1954578043881,0.9817224,0.05075453518289442,0.76582485,1.9886599285677462,1.3449565,5.0306315,1.6206537817014475,0.85798997,-4.762429701705647,0.891006,0.9127724,436527104.0,52.0,83.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,195035141.0,524416.0,196608.0,K0
1.0823333955780613e+17,333.95577873,0.01671000011265278,0.19640342,0.012520000338554382,22.605412805710262,0.11752309414722234,21.986412583708965,0.07057802873468887,20.523774849581166,0.016039999625210504,19.963456449865227,0.027276070884881466,19.64360761454838,0.05309302213308122,3300.0,5.5,-3.6,-34.782613,-35.380003,-36.834279,-37.256223,-37.409111,-37.23521,-37.213739,-36.935833,57.2769786606828,0.030075285819509107,3.813633861754959,19.167868294276435,0.030075285819509107,18.69610106474986,0.030075285819509107,18.506522373440596,0.030075285819509107,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,48.0,5.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,195035141.0,655360.0,196608.0,c1
1.0830334421152571e+17,334.42114154,0.0035699999425560236,0.25437467,0.0022799998987466097,18.575696718482796,0.004358153758330103,17.382204390826544,0.0018489677786251786,16.500969705500957,0.0008390651698816897,16.111656727673957,0.001660719441926376,15.894006369480792,0.0021139328053768245,3700.0,5.25,-3.7,-34.932512,-35.916079,-36.765533,-37.017915,-37.335581,-37.564293,-37.896877,-37.481317,53.28643078239301,0.0011016881111710357,1.0399336873839242,14.848237415986649,0.0011016881111710357,14.022415186460066,0.0011016881111710357,13.970490495150814,0.0011016881111710357,2.679100921643943e+18,334.4211362102575,0.079814225,0.25436943231739967,0.0820214,2.055521405997451,0.09188536,19.764042,-9.767221121988847,0.10994311,-17.181930781336227,0.11142409,0.9272799,503635968.0,60.0,87.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.0825334025912338e+17,334.02592637,0.001979999942705035,0.21075841,0.0013200000394135714,15.532844302603177,0.0007686370729947836,14.822315096040812,0.0004960097144747525,14.657155498909168,0.00034938466740251455,14.44943360513809,0.0006226698027366415,14.36476218004108,0.0008224514067112035,5000.0,2.25,-0.9,-37.234213,-37.894052,-38.108766,-38.191352,-38.298146,-38.331191,-38.311377,-37.85921,52.71060793654647,0.0002844673782557575,0.11202041744620284,13.505516570140106,0.0002844673782557575,13.032092340613524,0.0002844673782557575,13.016774649304269,0.0002844673782557575,2.678769423183501e+18,334.02592693806236,0.028017359,0.2107577733876793,0.027251309,1.7882363009661435,0.031858128,3.9784076,3.718008106430644,0.030029556,-1.4156776295558118,0.032344453,1.009986,503635968.0,60.0,82.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,263208967.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0823334016132731e+17,334.01614334,0.0018599999602884054,0.19738138,0.0010900000343099236,16.896450590492226,0.0016749846498922954,16.407066370811624,0.001446635285724104,16.268688152867625,0.0007540327938397935,16.21090753486714,0.0017976085137390292,16.182033070905923,0.003278612110418897,5562.5,0.25,-0.2,-38.005519,-38.453539,-38.586719,-38.616305,-38.684548,-38.596608,-38.435342,-37.978588,54.86235514398891,0.0008819883541343438,0.023517285362741537,15.39184677758254,0.0008819883541343438,15.059874548055966,0.0008819883541343438,15.049143856746705,0.0008819883541343438,2.6787693888237624e+18,334.01614269591295,0.058215138,0.19738183211980856,0.05938431,0.60574993937466,0.06443086,2.2729201,1.0860045351889696,0.065779,1.996687221965608,0.07368452,1.0273483,503635968.0,60.0,82.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.083133397221706e+17,333.97223113,0.008740000426769257,0.25846736,0.006029999814927578,21.106705315477512,0.02887809116082405,20.081638492018005,0.014228231471135734,19.78775616164787,0.008502311462434624,19.56427866501123,0.016833156596661816,19.390715551028578,0.030132057885666096,4625.0,0.0,-2.2,-36.503449,-37.463032,-37.740439,-37.873973,-38.117311,-38.183054,-38.120866,-37.716261,57.52585963703664,0.009591604857428606,0.1670804969498233,18.468905270630277,0.009591604857428606,18.037855041103697,0.009591604857428606,17.974975349794434,0.009591604857428606,2.678770724558739e+18,333.9722227952549,0.88865626,0.25846146501111644,1.49531,-0.30612307599074395,0.9791787,10.877734,-4.933571903817558,1.2224513,-9.69458504563101,1.8161314,0.9513915,436527104.0,52.0,83.0,5.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.085833411650522e+17,334.11654697,0.0017600000137463212,0.48473847,0.0014100000262260437,17.46024710130474,0.0021836886369279765,16.960780299209663,0.0013917634254616996,16.751742779271776,0.0009935227975472775,16.71141555606205,0.0025071507001078407,16.6654412470161,0.004008498983988879,5437.5,1.5,0.0,-37.826682,-38.307625,-38.472538,-38.51339,-38.572078,-38.527004,-38.418392,-37.963801,55.248387996572866,0.0010962929860660155,0.046907572830261944,15.847483630166504,0.0010962929860660155,15.462857400639926,0.0010962929860660155,15.44996370933067,0.0010962929860660155,2.679167132859836e+18,334.11654980670676,0.07501819,0.4847355664246231,0.08439414,0.5309874131087472,0.08493181,10.971105,7.620199116404949,0.104192436,-7.892889304779285,0.10955088,1.0025679,503635968.0,60.0,84.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0852334124505538e+17,334.12455153,0.001979999942705035,0.43741316,0.0024300001095980406,18.279381440681444,0.0032692387349520643,17.51443595175872,0.0019379879962487122,17.246961693510073,0.0012106236912753866,17.163950139862617,0.0032988706188640197,17.03338117121757,0.00521538121334622,5062.5,0.0,-2.1,-37.262344,-38.013763,-38.219647,-38.273515,-38.43231,-38.412146,-38.286643,-37.845249,55.48793787940608,0.001469586032352258,0.08981380861927755,16.20189151299972,0.001469586032352258,15.834156283473142,0.001469586032352258,15.80806559216388,0.001469586032352258,2.678791413416105e+18,334.1245560195868,0.10676844,0.4374083351012706,0.12318161,0.6707982333346234,0.11996938,18.782335,14.209352695843515,0.16150638,-12.282932401297254,0.18094714,0.9410855,503635968.0,60.0,88.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0829334138794845e+17,334.13884755,0.0037499999161809683,0.24832118,0.003869999898597598,20.600181249556872,0.020553302549768133,19.565303621488457,0.007934572085458166,18.95098067654414,0.004082775907493387,18.76711337223016,0.008866306039900166,18.554655788357213,0.01620711345735724,3700.0,5.25,-3.9,-35.71008,-36.718308,-37.208436,-37.24002,-37.662846,-37.780598,-38.100624,-37.598092,56.19558494163537,0.005808086254198593,0.4442094298183806,17.541086575229006,0.005808086254198593,16.72782234570242,0.005808086254198593,16.762869654393164,0.005808086254198593,2.67877288922225e+18,334.138852374442,0.48275718,0.24831275386946763,0.5314837,0.34333475688153803,0.5283861,12.944568,7.646410376833944,0.50549555,-10.444819425239974,0.6233755,1.0963395,436527104.0,52.0,85.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,c1
1.0824334363371155e+17,334.36337512,0.005489999894052744,0.20093849,0.005619999952614307,21.972779132432937,0.06374300820140251,20.703756376963167,0.02171001326615932,19.505737815815912,0.006228166987416902,18.95389641937663,0.01099221347915494,18.692953406394135,0.021300069040754762,3600.0,5.25,-3.7,-34.370028,-35.353768,-36.408712,-36.78025,-37.127324,-37.440923,-37.784489,-37.399731,55.97384103019656,0.01434964464077946,2.0703753345112714,17.6590176637902,0.01434964464077946,16.822213434263617,0.01434964464077946,16.739486742954355,0.01434964464077946,2.6787254040640246e+18,334.3633813279237,0.65012056,0.20093543596223962,0.5891138,1.87304365689781,0.73743933,12.881182,10.682602708998527,0.87571204,-7.197697172322033,0.81448054,1.0156158,436527104.0,52.0,74.0,5.0,195035141.0,655360.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
