ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,ob_j,ob_j_error,ob_h,ob_h_error,ob_k,ob_k_error,diff_j,diff_h,diff_k,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflagzinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3
9.185269940912128e+16,269.940906360181,3.1348294748139764e-07,-13.4575923864603,3.116337038576332e-07,20.6161994934082,0.0222789999097586,18.796199798584,0.00621300004422665,17.762300491333,0.00274299993179739,17.093599319458,0.00297300005331635,16.7005004882813,0.00480599980801344,4125.0,5.0,-2.2,-35.455007,-36.509744,-36.954443,-37.316633,-37.507497,-37.770928,-37.995086,-37.592757,53.14014458383504,0.00011488312372521375,0.006476011017971307,15.274216583835042,0.016900390472770647,14.271058583835037,0.016900390472770647,13.83208758383504,0.016900390472770647,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.084258,0.008896643,14.244469,0.006187185,13.903426,0.0074780416,-0.18995857,-0.026590347,0.07133865,503635968.0,60.0,52.0,5.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0
9.189269927165952e+16,269.927164421325,2.931365395861324e-07,-13.4173984238574,2.8934501592058273e-07,19.55419921875,0.01146399974823,18.2912006378174,0.00428899982944131,17.5193996429443,0.00223099999129772,17.1401996612549,0.00249100010842085,16.8581008911133,0.00740299979224801,5312.5,5.0,0.6,-37.632139,-38.098546,-38.304089,-38.376325,-38.425734,-38.39899,-38.326074,-37.894427,54.22366187682089,4.316113163794246e-05,0.001548029985669766,15.729671876820895,0.016900055114800194,15.02358787682089,0.016900055114800194,14.61393487682089,0.016900055114800194,4.150203842742111e+18,269.92717273871654,0.15475096,-13.417398514946955,0.13347688,0.4560307382876725,0.18430346,0.9553743,0.610664425616612,0.21290936,0.734730580567989,0.13979146,1.0526757,15.57195,0.013898638,14.981175,0.012359228,14.81808,0.017952755,-0.15772152,-0.042412758,0.20414543,503635968.0,60.0,52.0,5.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0
9.185269994504195e+16,269.99453597601,9.9836242881906e-07,-13.4570234718468,9.9836242881906e-07,21.4873008728027,0.0613179989159107,19.9351005554199,0.0163759998977184,19.1742000579834,0.00852899998426437,18.7633991241455,0.0151500003412366,18.2527008056641,0.0204039998352528,4937.5,0.5,-2.4,-37.033929,-37.87203,-38.091381,-38.172307,-38.371645,-38.370815,-38.24305,-37.810487,55.61950383940448,0.0009493319848099492,0.051616238867960185,17.15368883940448,0.016926642644582036,16.50245383940448,0.016926642644582036,16.093716839404475,0.016926642644582036,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.796747,0.0407617,16.060896,0.032551844,15.768591,0.03937004,-0.35694122,-0.44155884,-0.32512665,436527104.0,52.0,36.0,10.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0
9.188269871536542e+16,269.871553936264,6.439990246176122e-07,-13.4289692399172,6.43747577850566e-07,20.6310997009277,0.0255190003663301,19.2528991699219,0.00972600001841784,18.4972991943359,0.00505399983376265,18.0746994018555,0.00613600015640259,17.6147994995117,0.0114280004054308,4875.0,3.0,0.2,-37.090236,-37.689921,-37.943902,-38.049113,-38.133949,-38.196078,-38.244901,-37.807083,54.78107858988072,0.00018792141231211836,0.08437855413811692,16.490000589880722,0.016901044774131728,15.66217758988072,0.016901044774131728,15.258695589880721,0.016901044774131728,4.1502044955771187e+18,269.87156333641843,0.24719788,-13.428976549978108,0.2305692,0.715199126511172,0.3476653,4.007064,1.5586357887214237,0.39977017,-3.6915060493807426,0.23450476,1.0072584,16.457335,0.026175665,15.770844,0.022088619,15.568141,0.032544572,-0.032665253,0.10866642,0.30944538,503635968.0,60.0,40.0,5.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0
9.187269984836002e+16,269.984812751099,3.8505552185943096e-07,-13.4419751364402,3.8306323374993954e-07,20.6644992828369,0.0260550007224083,18.8861999511719,0.00593499979004264,17.8948001861572,0.00312100001610816,17.3857002258301,0.00337200006470084,17.0188999176025,0.00640100007876754,4250.0,0.5,0.4,-35.855708,-36.842344,-37.287569,-37.491527,-37.632061,-37.817668,-38.027513,-37.616159,53.58824393926598,0.000155234222539555,0.0006484917905075329,15.675575939265983,0.016900712933596837,14.686730939265978,0.016900712933596837,14.256784939265975,0.016900712933596837,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.310784,0.010921338,14.651979,0.00891197,14.13864,0.00896362,-0.36479187,-0.034751892,-0.11814499,503635968.0,60.0,54.0,10.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0
9.188269884814139e+16,269.884795208964,8.422173371427567e-07,-13.4324972551245,8.422173371427567e-07,21.0858001708984,0.0342710018157959,19.6443004608154,0.0115480003878474,18.9321002960205,0.0067119998857379,18.7112007141113,0.0106960004195571,18.2602996826172,0.0146279996261001,5437.5,0.0,-2.5,-37.785596,-38.420642,-38.564228,-38.56859,-38.712381,-38.599041,-38.376978,-37.924209,55.922884374170245,0.0003362583237837011,0.03799621360691413,17.228843374170246,0.01690334492520086,16.67190637417024,0.01690334492520086,16.283375374170244,0.01690334492520086,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.845062,0.03788722,16.24579,0.03379218,16.073732,0.04983197,-0.38378143,-0.42611504,-0.20964241,436527104.0,52.0,48.0,5.0,35667969.0,0.0,196608.0,35667969.0,0.0,196608.0,35667969.0,0.0,196608.0,35667969.0,0.0,196608.0,35667969.0,0.0,196608.0
9.18326998839461e+16,269.988392396506,2.545028545080898e-07,-13.4702423062033,2.51629942518228e-07,20.2117004394531,0.0142540000379086,18.4890995025635,0.0044539999216795,17.5904998779297,0.00243799993768334,16.9855995178223,0.00238800002261996,16.6875991821289,0.00403800001367927,4250.0,1.25,0.1,-35.941357,-36.871731,-37.257617,-37.477245,-37.600443,-37.804977,-38.035999,-37.619772,53.216542171054016,5.0193292859534006e-05,0.010302973459011095,15.316565171054016,0.01690007453731042,14.306543171054019,0.01690007453731042,13.88147017105402,0.01690007453731042,4.150200273657902e+18,269.9883915010771,0.13298132,-13.470241887865615,0.12078968,0.22386174993701427,0.15604934,5.2012444,-2.8993186458446587,0.18573295,-4.318204712973141,0.13096094,0.97196794,14.827838,0.0075168656,13.971562,0.0051243785,13.893705,0.008081468,-0.48872757,-0.33498096,0.0122356415,436527104.0,52.0,60.0,10.0,35667969.0,0.0,196608.0,35667969.0,0.0,196608.0,35667969.0,0.0,196608.0,35667969.0,0.0,196608.0,35667969.0,0.0,196608.0
9.181269869264909e+16,269.869239377925,9.113497916142859e-08,-13.4844255029861,8.764343872301537e-08,17.9190006256104,0.00367600005120039,16.2926998138428,0.00158499996177852,15.2895002365112,0.00084599998081103,14.7796001434326,0.00071699998807162,14.2603998184204,0.000899999984540045,4062.5,2.5,0.5,-35.629053,-36.552289,-36.995386,-37.21646,-37.366946,-37.606022,-37.895912,-37.52102,50.65436795566726,3.613001235572446e-06,0.08692914144908127,12.953345955667258,0.016900000386206444,11.884455955667258,0.016900000386206444,11.418047955667262,0.016900000386206444,4.150197451830629e+18,269.8692374500792,0.03960916,-13.484424693488219,0.035321366,0.18234783427672502,0.05303475,1.1094877,-0.13206992933753217,0.05294025,1.1015989927307774,0.03734904,1.0320915,12.638877,0.0010838121,11.80809,0.00080086064,11.487216,0.00110974,-0.31446934,-0.07636547,0.06916809,503635968.0,60.0,51.0,5.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0
9.183269883487866e+16,269.883454033025,7.11294572040064e-07,-13.4681020026064,7.11294572040064e-07,20.8691005706787,0.0254629999399185,19.5207004547119,0.012729000300169,18.7285003662109,0.00514600006863475,18.3265991210938,0.00677999993786216,18.0690002441406,0.0134640000760555,5125.0,0.75,0.3,-37.415427,-37.9651,-38.196603,-38.282359,-38.330595,-38.351205,-38.311786,-37.8704,55.326415699401096,0.0002128241656987629,0.0005938220978607813,16.880210699401097,0.01690134000975974,16.140629699401096,0.01690134000975974,15.740715699401099,0.01690134000975974,4.1501975935989043e+18,269.88344575307644,0.2732616,-13.468103025378664,0.26019412,0.30405412850822094,0.3886425,0.3268245,-0.08128587711303265,0.4155174,-0.3165546596499422,0.25537938,0.95601565,16.847769,0.03875051,16.278137,0.03767519,16.175941,0.056142624,-0.032442093,0.13750839,0.4352255,436527104.0,52.0,53.0,5.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0
9.189269940623789e+16,269.940612239327,7.148819357585115e-07,-13.4187738122558,7.148819357585115e-07,21.6315002441406,0.0640619993209839,19.8363990783691,0.0116619998589158,19.0090999603271,0.00684599997475743,18.5279998779297,0.00722699984908104,18.2532997131348,0.0211229994893074,4600.0,3.75,-3.9,-36.223018,-37.204904,-37.489321,-37.670202,-37.727153,-37.900267,-37.973554,-37.572073,54.90856308279128,0.0009570440695218741,0.002420464507800553,16.913296082791284,0.016927076928725967,16.06100908279128,0.016927076928725967,15.621190082791278,0.016927076928725967,4.1502040188699653e+18,269.94059833035504,0.3304544,-13.41877730171038,0.3215114,0.44670219064461725,0.42156026,6.2623105,-6.181124550568887,0.48960808,-1.005103168044556,0.3223111,0.94138795,16.646095,0.03567074,15.824076,0.02596663,15.479136,0.030547494,-0.26720047,-0.23693275,-0.1420536,436527104.0,52.0,50.0,5.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0
