source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,ruwe
860212718812277760,163.8836940699914,0.12783949,57.90216038172809,0.15120016,2.68309198371337,0.20162702,43.83729,-4.85346765906052,0.15428096,-43.5677844549883,0.18793824,13.870519
860212890610971008,163.69358283578833,0.03589377,57.854323072550905,0.039625835,0.4127534097130792,0.053373907,4.052932,1.017938386004043,0.04601511,-3.9230164331923687,0.050206613,1.0328887
860213371647307904,163.790342474025,0.007675884,57.88500621179944,0.008639428,2.604830495583422,0.011857064,16.645924,-9.654628239900337,0.009542061,13.560048933154494,0.010507161,1.0602474
860213642229255552,163.78008674936243,0.2207943,57.9021425516821,0.23510015,2.156808926276588,0.329863,14.993051,12.328047880635033,0.27130276,-8.532925271456186,0.30495447,1.0579981
860213676588791680,163.81973876270237,0.112642124,57.91940893784847,0.12041507,1.7474624983808997,0.1682129,4.2044535,4.054411162285591,0.14220011,-1.1131841724277447,0.15161216,0.9787768
860213783964147072,163.85033614757342,0.047602303,57.93712139781482,0.053570706,0.5442986128759725,0.07395881,2.4704332,-2.3818575652252574,0.058666818,-0.6555877274614601,0.06889073,0.9833506
860213882747424896,163.87575907800215,0.18718141,57.958930235549644,0.21001744,2.371498505490714,0.29841262,13.283326,-12.865518913008982,0.23668084,-3.3053238970550187,0.26870704,1.0473604
860214123265717760,164.02903806718223,0.095165886,57.83094205573432,0.10298918,0.7670988884903278,0.15018386,8.138809,2.241103331796019,0.124589525,-7.824172419951999,0.13536763,1.0056493
860214265000501760,163.96933378389886,0.008133834,57.83442558135077,0.009453911,3.115604799745322,0.013306781,16.69375,6.398670844962771,0.010932404,-15.418765058464972,0.012472676,1.168323
860214368080146944,164.03379094335975,0.06663028,57.84127105276288,0.074695386,1.2445703498728227,0.107912354,5.0782638,-4.899275189009022,0.08705329,1.3363631108622387,0.09929202,1.0483669
860214402439454848,164.0200394883747,0.02230788,57.8619848958054,0.026543334,1.1745681569064699,0.037184276,7.021924,-6.008964632015656,0.02835634,-3.6331479464124645,0.03427463,2.9190412
860214711677077376,164.17001201245793,0.050715562,57.89141156475446,0.059364658,0.6407025615967974,0.08505232,11.28633,-7.208299563296925,0.06448144,-8.684565179498783,0.0780089,0.9639525
860214608597862400,164.12881878228174,0.08885746,57.86439020251012,0.09904758,1.9614209728827472,0.14444926,54.177143,-49.46205928105522,0.11414474,-22.10582286558928,0.13007213,0.9754382
860206843297458304,163.63932983167604,0.043796886,57.71764476675573,0.04624496,0.5531991173024531,0.065839335,30.012636,-19.5627976240341,0.05761889,-22.760828355242325,0.061720226,1.0204351
860207423116707968,163.78910088514436,0.08377817,57.71946068493959,0.089133225,1.1492290536718968,0.12931322,8.357915,-2.365077844197144,0.11130821,-8.016304800807983,0.12313816,1.0170535
860207904153051776,163.8869901017748,0.055312116,57.747423233082976,0.0604298,1.0220372063823044,0.08413832,17.898045,-13.64823003276593,0.07270923,-11.578678326391785,0.08147116,0.9712179
860214947899460736,164.11190383792413,0.12098701,57.90065419303422,0.13431512,2.0789157556726745,0.1956322,9.24871,-6.237526516257651,0.15628138,6.8287554555386984,0.1782135,1.0211983
860214952195246592,164.1160539742788,0.01912945,57.89171880318621,0.022314405,1.1793784860840517,0.031016476,2.1580386,0.7995848015203495,0.024838667,-2.0044437510972255,0.028862854,1.0001199
860215364512130816,163.9409668896192,0.019980907,57.88114250888362,0.023825917,1.8161894849130211,0.03285482,13.509937,6.486856134109568,0.025387755,-11.850700548956668,0.031118494,1.0566446
860215463295538944,164.02969354473225,0.11049828,57.9068905037141,0.12536868,3.088707132029662,0.18058407,7.1136365,-6.822156244647042,0.14116862,2.015443261983836,0.16547687,0.9764925
860215635094227968,164.05185339653292,0.07719582,57.89919436604057,0.087994784,0.6571134707877212,0.12330292,25.414865,-14.339310973527944,0.09743171,-20.98331527024174,0.113026544,0.99278307
860216017347157888,164.1349490499245,0.015382358,57.955025478523034,0.017963348,1.1146923032459848,0.025408858,7.05943,-5.982702195250143,0.020123607,-3.7473764017563966,0.023727845,1.0016488
860216326584779904,164.23026062285464,0.02736024,57.922572232450584,0.03257582,1.5603199890779686,0.04669704,28.033815,-23.959049351576567,0.035468157,-14.555369281204037,0.043478407,1.0165429
860216429663995648,164.2057628986133,0.022331338,57.9304229225186,0.02704461,0.8226062869025864,0.03807362,9.230758,-9.09893850884149,0.028759174,-1.554413014999816,0.03524293,0.9767555
860216910700330624,164.36935380373492,0.044411514,57.98130010510911,0.054039277,1.6444250813832464,0.07779545,34.546535,5.709382476090097,0.05744071,-34.071483420976506,0.07383402,1.0268688
860217009484009984,164.26885682462267,0.03676419,57.96149333513901,0.045985315,1.6733125015117312,0.064501666,16.222126,-11.418615155617761,0.046597537,-11.522699804975641,0.06117942,2.9427824
860217013779546880,164.26759397631858,0.024400193,57.961562950660415,0.030354708,0.41093690867094,0.04294397,5.54866,-4.522546746600558,0.030968593,-3.2146841063988005,0.03988922,2.4965641
860217082499022848,164.3474749883868,0.041782938,57.99115362712836,0.050273098,0.4087786349363424,0.0732894,6.9008703,2.6717287412608686,0.054150812,-6.362693917667238,0.06874172,1.003242
860217597895102208,164.16211819149996,0.02538353,57.98315575983918,0.029520262,1.0442051322582142,0.042977463,11.30285,-4.1763619458934045,0.031766586,-10.502972027757375,0.0389172,0.98504996
860217872773006592,164.29320185577828,0.029943027,58.00209175152209,0.03557825,2.822082850201799,0.05152281,27.788958,-26.981742960517323,0.038192343,6.649190941267738,0.046313763,0.9764649
860217872773006720,164.2902300363632,0.024466155,58.002604686956964,0.029187284,2.8506144958550954,0.042084765,27.817434,-27.008924785830935,0.03130151,6.657899463324434,0.03783845,1.0228348
860218010211959168,164.35734345767244,0.06318333,58.03525507120612,0.07641065,6.458549551767063,0.11358933,102.8916,-90.28854622139728,0.082582034,-49.34226839531571,0.10758819,1.0388819
860218349513557248,163.94318049254122,0.060448106,57.89389684919511,0.068788074,2.4535957680218945,0.095104076,13.820278,9.751712738384624,0.07807308,9.79306849310343,0.09638301,0.98582304
860218388169107712,163.91974214098235,0.009779781,57.89318657767563,0.011582708,1.4052501047645838,0.015403892,4.863215,-3.446485081286492,0.012369597,3.431122329603512,0.0149480235,0.9816409
