source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,ruwe,dist
2489926617485925376,35.10054407123231,0.18199554,-3.675002200356156,0.17007022,0.5202803929160229,0.2276008,15.100232,-2.0331240914330615,0.20901124,-14.962734169803634,0.20794813,1.035982,0.20172680989387665
2489925243096391552,35.03529484641392,0.02158421,-3.6992937027334896,0.019873898,1.8027882941044235,0.025398742,10.5967865,0.34989563103203214,0.023458384,-10.591007977361572,0.022476682,0.9470787,0.20238066710608366
2493325311006221184,35.10173655189327,0.68275803,-3.3248544096014148,0.673413,0.7206408334397323,0.84122527,33.165653,26.15486862668945,1.1486318,-20.393217910060535,1.1794989,1.047898,0.20245689542066322
2489927201601476480,35.15129124145523,0.04660046,-3.635074780922912,0.03672722,19.499627069967495,0.058000956,127.42877,125.6467475512728,0.048977062,-21.236465705501825,0.04970825,1.0973985,0.2025919441385245
2492946357452158080,34.79643844009716,0.017325638,-3.5000316929581987,0.014354745,0.9384409490286422,0.019297307,10.495157,5.499322923935603,0.019141495,8.939003440987355,0.017128881,0.96291333,0.2031878592089212
2489926613190469376,35.0990233367012,0.34410346,-3.677769432775224,0.32405412,1.3397804794308132,0.43262213,61.804607,60.64876392537395,0.3946747,-11.896936453992934,0.40710947,0.9714,0.20339023732925682
2493305893458816384,35.19912772856663,0.37139252,-3.543569358346984,0.3263615,1.2240336536726837,0.45249867,6.4064913,5.4851793839791885,0.40892965,-3.309975623937252,0.40786052,0.99166363,0.20346508828019133
2492951335318858112,34.81445128253485,0.81522965,-3.4156130309470796,0.64141905,0.5039712640935212,1.0155897,35.940422,31.06711349150528,1.0455322,-18.07064654154538,1.0366592,0.9693909,0.20353535983474233
2490302852326524288,35.17709771212733,2.4471297,-3.6009795189596674,6.899728,,,,,,,,,0.20356285241446834
2493313216379085312,35.14550724385403,4.554527,-3.357309655356467,4.9240565,,,,,,,,,0.20360680096842013
2489925243096391680,35.0321116270823,0.021302048,-3.7012234706386,0.01807838,1.0698447916742972,0.025494568,88.2981,82.87576866757932,0.02134365,-30.465745640229212,0.020338457,1.0499909,0.2037575707025173
2489924860845406848,35.01907713802161,3.8234854,-3.7028700624479036,2.3151443,,,,,,,,,0.2037598805321211
2492927249142054656,34.999929015216374,1.3706132,-3.703976418254695,1.1345475,2.3223003405490537,1.724285,0.9396895,-0.7969242279800256,1.5695759,0.4979238703369004,1.2835487,1.8580298,0.20397533275412313
2489927334744980992,35.1756295301307,64.80783,-3.6058586349193695,50.94988,,,,,,,,,0.2047705648976405
2493326337503194880,35.01882771591649,0.33057106,-3.2957421169214123,0.28282773,0.40149464940108825,0.40807164,0.73184454,-0.34126007578482587,0.3957031,-0.6474087098209349,0.35761923,1.0695107,0.20512129213258928
2493327578749441664,34.909009660464086,0.11690072,-3.315914978999503,0.095539115,0.39713485783817476,0.1334904,24.854828,13.797671255416653,0.13016185,-20.67333409503957,0.11586301,0.9997058,0.20527728914784943
2493307890618816000,35.204427847721405,0.34788266,-3.474070652228422,0.31613833,0.7999242580158072,0.42674294,9.294966,9.222371552405106,0.40723187,1.1594216045644885,0.38721547,1.1179758,0.2056844410640734
2492927390876124672,34.958517814794924,1.7758266,-3.7015171548424526,1.2992294,1.2942451630026843,2.5436187,8.991934,1.1573432629169749,1.8992203,-8.917142699624799,1.8194658,1.3389225,0.20572602776642157
2492952297391440128,34.866273843068186,1.1652275,-3.3428988223760268,0.82727885,-0.40822019060219294,1.3967304,1.6960752,0.6385357095408064,1.9878298,-1.571287161486391,2.4355876,0.9236388,0.2061594145569066
