ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflag,zinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3,diff_j,diff_h,diff_k,observed_j,obseved_j_error,observed_h,observed_h_error,observed_k,observed_k_error
1.0807359808064731e+17,359.80806624,0.0043299999088048935,0.06403558,0.003640000009909272,18.398373991636543,0.0049587132896463685,18.037292000746547,0.0019141143031039078,"[20.30122531 17.85846634 20.0060841  18.57846482 21.01331895 16.87926025
 17.93722737 14.38138943 15.71040609 19.01042707 15.58375161 18.8333462
 16.4576728  18.28087718 15.43640541 18.04231961 17.88372824 19.62187592
 16.97453976 19.39059005 20.45745375 15.88838512 18.55116324 16.25014038
 17.84271824 21.3187918  19.23070025 18.51051934 21.27796896 19.82714422
 19.41262572 15.35682308 21.1549991  17.75595977 19.96549884 15.17503961
 20.92785675 18.04237233 18.22865009 15.19296944 16.83063407 17.50427649
 20.89621345 17.54489364 18.33489489 20.32029858 18.7593108  18.96746066
 18.53322855 19.57388602 21.1949429  14.72125771 20.25098274 15.730155
 20.6576495  18.47934653 15.40540291 15.66937275 16.82344867 15.7721002
 19.82275333 17.24976544 18.56256864 18.74490189 19.40905467 14.96957357
 20.60923828 17.76379048 20.11944848 16.60885249 17.63552391 17.28873139
 16.19469183 20.63856632 16.62446289 17.73541925 20.83345829 19.34546529
 18.20229723 17.63471367 20.2805275  20.08301344 18.75717977 15.03316015
 17.63167881 19.53636075 17.53139754 18.65587242 18.80804616 18.28508516
 19.9637914  18.28244212 18.23767182 13.89420468 19.22075248 17.62355772
 14.52353254 21.1432591  16.73931683 19.12039968 20.68024344 19.21623778
 20.74259055 17.89099942 17.95460409 20.7276617  18.23481358 19.16693748
 20.88868716 20.37019551 20.69267687 20.16492393 18.66313965 19.32644155
 18.02512816 19.48976552 17.77940686 17.75408993 20.51450581 18.57872696
 20.02360476 16.43871873 17.36838147 20.37276946 17.14985287 19.40905629
 16.78775513 21.98413554 20.39051293 16.31954817 16.72496762 19.06437965
 21.17094538 20.94206059 22.1517048  20.896139   17.47759505 18.28034042
 20.5025738  16.93497919 20.11876146 18.09586432 18.50994661 18.89969838
 21.74059934 16.40998387 19.36521128 14.45526092 18.75102023 21.26936324
 19.90046008 18.77642614 15.93898394 20.42359124 16.2139953  15.886073
 18.70903628 18.27165416 18.10870042 19.81138348 21.37758966 14.76123606
 20.49921665 17.1540413  19.56672791 20.55869378 19.95819394 16.89850192
 19.00062548 20.15195858 21.22811155 17.82931766 19.31985161 18.08820103
 19.00205909 19.05895582 17.68777931 19.83474861 19.22257789 19.51706045
 18.9778694  20.59274155 18.96684762 20.66840909 18.28004834 19.09318816
 18.86112118 18.81402958 20.84659723 19.13999684 16.264222   19.56489894
 20.56546337 18.66170649 18.39804827 20.96209707 19.32845036 16.3618217
 20.344736   18.43747468 20.16182656 19.80611888 18.01174588 15.87741318
 16.36987133 17.9408067  19.68909728 20.76594993 15.74696688 19.18320925
 19.46484534 20.13550856 19.88846184 17.17708011 15.79411393 19.76035948
 19.41470398 19.62111582 17.25115323 18.70009571 18.73693205 16.00290626
 20.039166   16.6052471  21.8760497  19.16526033 17.57696764 18.90054843
 21.39900556 18.99917073 18.87004899 19.28663132 16.32226485 18.38948527
 19.93267436 21.44857098 20.70981536 19.32280319 19.04517994 16.89471714
 18.41949394 16.95869022 17.98802858 20.0365881  20.08711585 19.59911241
 18.67166297 15.99211856 21.39221668 20.95533232 19.328218   16.50620394
 19.56347478 19.95218935 18.38082458 17.66392846 16.12049644 22.11414456
 20.36649512 19.0607386  17.36631536 20.96229982 20.25056812 18.42430997
 17.58829955 20.12064086 18.40049578 20.50138608 21.74467447 20.35596785
 20.24753059 18.16274907 21.10053927 18.9956719  20.73386748 19.79079376
 16.40494474 20.09332157 17.27672665 17.55315334 20.21567987 19.5511031
 17.34636316 20.54599511 14.7743622  21.03574496 18.8581088  19.59910807
 19.23529086 17.88719537 19.20647023 19.32949259 18.76334707 18.51019375
 18.14307126 19.60304435 18.01543166 13.80901818 18.89303277 16.99841055
 14.58577669 18.92160723 15.50856446 19.88001863 19.92738098 17.98493259
 14.82822359 20.32416961 20.5101885  17.755755   18.62570014 14.38043965
 18.87067324 19.77921586 15.63560758 20.02032583 17.67968191 20.31693927
 18.15632862 19.91413716 20.69861794 19.93036565 15.94112707 17.18306888
 18.89428523 18.85523513 16.73783239 18.55649972 18.50631348 19.24453736
 19.81291069 17.0646787  18.37519572 19.72844776 20.49974806 20.45283814
 18.87474319 17.13939687 17.13243975 21.2761601  17.4516475  18.59101026
 22.43759221 17.73543897 17.37576454 20.14568918 21.15945693 21.77899167
 18.34228994 18.08482641 15.68562677 14.84233124 20.19478921]",0.0028594299108546414,"[19.71454988 17.85233463 19.53022905 18.17331009 20.95990322 16.79596539
 17.89847463 14.3098385  15.61325628 18.58832042 15.5333936  18.32200799
 16.01594309 18.18945234 15.43855628 17.80427352 17.52632024 19.12764365
 16.82110659 19.25071391 19.79903847 15.82143834 18.52201958 15.89542268
 17.44700356 21.00395522 18.84951621 18.1595185  21.27049594 19.32632389
 19.14162097 15.37884384 20.81397098 17.26272561 19.82925461 14.83569224
 20.31392414 17.4994579  17.85355376 15.26525113 16.52563622 17.12481365
 20.34383425 16.98934472 17.83454626 19.97111521 18.14093391 18.91404972
 18.07623536 19.28538338 20.92123212 14.50329469 19.96581416 15.82124871
 20.40792273 18.27907766 15.17678641 15.48716672 16.62200938 15.81124021
 19.50950893 17.09839537 18.48355083 18.72015665 18.95233998 14.99035134
 20.34777721 17.62038513 19.27865378 16.56487929 17.53722    16.79243584
 15.90670025 20.66153494 16.53225042 17.31991898 20.42534005 19.14926627
 18.15024052 17.4103036  20.15072963 19.873303   18.49712847 15.04151883
 17.48518303 19.60641953 17.23840138 18.71685068 18.22763774 17.70224359
 19.99593875 17.72136752 17.77311115 13.84522616 18.82803952 17.18502572
 14.53343035 21.04327972 16.51788819 18.72411559 20.27575376 18.70552274
 20.43100902 17.29283144 18.04335536 20.68261996 17.70793375 18.66403778
 21.0163241  19.99618514 20.81565195 19.54353529 18.64737614 18.82942292
 17.98903039 19.32636575 17.10144718 17.71932358 20.30648746 17.98163447
 19.59980132 16.49734299 17.22158402 20.18558096 17.04963241 19.44213489
 16.36600981 22.0703757  20.02280268 16.21297868 16.50308182 19.14695307
 20.67102369 20.46083988 21.66655689 20.88074612 17.07608568 17.80822238
 20.15758162 16.6390831  19.45872492 18.01171169 18.25009341 18.17966054
 21.46888592 16.26815234 18.55304885 14.48793474 18.83505815 21.40133584
 19.82291855 18.54657449 15.64942886 20.11359872 16.13134007 15.63881201
 18.45160701 17.95409508 17.51264579 20.02143895 21.56412437 14.67866089
 20.03901959 16.60303745 18.81125107 19.92153088 19.16534513 16.80074038
 18.28485097 19.80702552 20.79351812 17.74075838 18.85353872 17.56433121
 18.76342559 19.10824931 17.39572786 18.90176914 18.77721295 19.28831102
 18.67659729 20.68593179 18.25546976 20.45615779 18.16391849 18.51044463
 18.60874404 18.49533535 20.26244698 19.07010055 16.2732433  19.58632544
 20.2089964  18.69245699 18.29860878 20.87532477 18.8255086  15.9110191
 20.37244667 18.19019741 20.00160466 19.66451292 18.01474785 15.76764291
 16.22065175 17.87837199 19.5582394  20.90224732 15.67243547 18.5844472
 19.42721781 20.20202688 19.38432517 17.12995301 15.32063324 19.62738053
 19.1821872  19.0002332  17.12196475 18.82263969 18.07743575 15.84405686
 19.8858049  16.46697825 21.69401846 19.09479533 17.35718092 18.18155457
 21.21210224 18.84508128 18.36482443 18.62803572 15.94184151 18.12456932
 19.3295572  21.18969701 20.17524938 19.03537105 18.78771301 16.25734981
 18.35387007 16.91846953 18.1311298  19.61564452 19.34876477 19.223648
 18.74633513 15.82255805 21.27068834 20.846516   19.18231883 16.41422622
 18.94504362 19.42112976 17.86223421 17.4787439  15.86360054 21.81351688
 20.38764    18.27206795 16.76633318 20.56857181 19.94042687 18.38572747
 17.56234047 20.05103053 18.30075462 20.34386871 21.64016792 20.38212006
 19.71106591 17.662239   21.09773196 19.09903556 20.30552584 19.43844506
 16.0854088  19.9824885  16.78972108 17.39660914 20.14272304 18.83933111
 17.25813596 20.48893948 14.73386547 20.75992332 18.96012728 19.10511728
 18.78102949 17.24134572 19.12133629 19.21092411 18.32412307 18.06453053
 17.66202694 19.2782072  17.97257587 13.65634326 18.36713523 16.98675762
 14.52545173 18.10346327 15.03212586 19.82027385 19.10627426 17.3339209
 14.81652914 20.24801199 20.51432349 17.42174034 18.18424606 14.28364682
 18.78452186 19.43050293 15.66695688 19.78260476 17.34301328 20.27521641
 18.16463039 19.24883655 20.8268279  19.5571107  15.83000539 17.22035002
 18.18154483 18.10215147 16.58246039 18.27451537 18.12374889 18.89630719
 19.7816415  16.58642834 18.2413542  19.30382336 20.35160827 19.94372218
 18.48895334 17.08184083 16.4707682  21.21966405 17.02263795 18.3081037
 22.00175432 17.73783032 17.30165019 19.6851446  21.13181907 21.82196948
 17.67244559 17.68925099 15.64777459 14.64634509 19.62264476]",0.00547615045745311,"[19.58564821 17.87261347 19.32882345 17.99540183 20.7054938  16.62354796
 17.80985835 14.2552173  15.55733832 18.38441282 15.36988188 18.137599
 15.78013793 18.09423268 15.28373748 17.67675859 17.35581224 18.78223946
 16.62829744 19.00410549 19.48643437 15.69691652 18.50909447 15.69921539
 17.35179286 21.28763454 18.59580702 17.91791193 20.76368387 19.13561559
 18.87411277 15.31302262 20.71125482 17.02151875 19.71003724 14.68297961
 20.21061851 17.17685672 17.48225167 15.1929309  16.28223213 16.94190462
 20.13752757 16.69074165 17.45724218 19.80210752 17.86722718 18.81013022
 17.92112992 19.07787023 20.77830806 14.29588264 19.72550554 15.74402907
 20.16791721 18.20456293 15.00777261 15.33984939 16.44349795 15.79641901
 19.34639947 16.95938487 18.32803203 18.67723713 18.75083517 14.9355321
 20.22246194 17.41456966 18.90395273 16.45956291 17.24951102 16.59693094
 15.67788865 20.25111348 16.45723113 17.10231069 20.13473545 19.03654898
 18.08661783 17.28659318 20.11580686 19.77559166 18.25852186 15.01129399
 17.30276853 19.38669393 17.12779021 18.67833256 17.9460336  17.47223999
 20.01221661 17.37046886 17.60240331 13.81130225 18.64213484 17.0417173
 14.51780723 20.94736486 16.3718745  18.46690831 19.89565095 18.48061358
 20.38928104 17.02712573 17.94473751 20.478794   17.43202791 18.45563173
 20.83289983 19.87787134 20.7142334  19.3372308  18.47606139 18.66081501
 17.9760059  19.26344938 16.7881445  17.58500026 20.0890738  17.66543051
 19.46419076 16.45982291 17.1797698  20.01806642 17.02701079 19.30681197
 16.21159981 21.3420616  19.82009177 16.07996369 16.41686607 19.09203383
 20.55471534 20.26633708 21.40563704 20.58912579 17.08207184 17.50291472
 19.95246761 16.55636761 19.22591805 17.81750129 18.08218035 17.78346119
 21.17717135 16.16583369 18.11444492 14.48061217 18.79084022 21.16781325
 19.76089438 18.45175931 15.43612236 20.03398751 16.11401817 15.44440252
 18.19359699 17.69928151 17.21374342 19.9081161  21.05099966 14.53224287
 19.81181155 16.3245326  18.46404773 19.65842473 18.88064279 16.77191925
 17.93074675 19.63001808 20.55890941 17.68643904 18.55583477 17.35022501
 18.4904175  19.12052915 17.20722153 18.55397006 18.54890334 19.12480121
 18.56158516 20.84730798 17.85127037 20.20963853 18.17669263 18.16314104
 18.52132207 18.16873068 19.83624236 18.95958853 16.24672297 19.70850067
 20.10668322 18.64293818 18.14789885 20.80349972 18.64189889 15.65941142
 20.40532537 18.10268556 19.78849526 19.64158644 17.90962632 15.78782092
 16.12713137 17.73145516 19.4496185  20.83202847 15.61271344 18.27914398
 19.15839089 20.12910352 19.24791955 17.03843368 15.06922825 19.54626481
 19.01827271 18.76062806 17.02374684 18.74581808 17.77383189 15.7642379
 19.95247662 16.29666313 21.15959147 18.88688362 17.23826555 17.91005254
 20.76369031 18.61326623 18.1534158  18.40463204 15.70763738 18.00565181
 18.95825572 21.03198508 19.89834674 18.96665543 18.5752039  15.8915467
 18.2320536  16.66475217 18.08280603 19.39554202 19.06656428 18.90694465
 18.64111225 15.69523974 21.40067566 20.67028862 18.97871043 16.3774012
 18.67913963 19.21842352 17.60392968 17.50162407 15.66878945 21.32139093
 20.21351877 17.86286723 16.50752867 20.49205505 19.69362025 18.38780298
 17.534719   19.87280899 18.21633676 20.22905201 21.36355054 20.33619604
 19.28486669 17.4107348  21.13580756 19.10901292 20.23462063 19.03774159
 15.91179823 19.84947543 16.55301279 17.11499992 20.10079715 18.49752607
 17.20971202 20.45661822 14.64234832 20.37001534 18.90810273 18.88060979
 18.51352493 16.97334228 19.00411448 19.19449981 18.03771551 17.82412374
 17.45742049 19.12179801 17.84706014 13.53952228 18.19913049 16.87773916
 14.44883252 17.72616217 14.80071906 19.63195829 18.73407532 17.14281365
 14.7264057  20.11970253 20.36219885 17.19503563 17.9049436  14.2005264
 18.7302972  19.2266935  15.57683828 19.65289417 17.08140529 20.19638986
 18.09570532 19.11383289 20.59710355 19.40510235 15.65419517 17.14493032
 17.80934074 17.75224942 16.49394272 18.08140836 17.84444487 18.62199696
 19.64981996 16.36572215 18.14553614 19.11071571 20.2840988  19.67701542
 18.1199513  17.01281839 16.19806885 20.68464825 16.78663472 18.07539207
 21.11733523 17.68430738 17.20663047 19.51374055 20.90409394 21.44375382
 17.38824096 17.39194764 15.49585911 14.66942467 19.34074231]",0.009170062611340039,5875.0,4.5,0.2,-38.23437,-38.582533,-38.707088,-38.727815,-38.732768,-38.664727,-38.519069,-38.055185,56.60073088813314,0.0024536281918653697,0.030113946513130273,17.045405076232303,0.0024536281918653697,16.70394839512401,0.0024536281918653697,16.703809863882007,0.0024536281918653697,2.6421166833804595e+18,359.8080665066231,0.17438671,0.06403356636896843,0.11379284,-0.20787496828790217,0.18223599,5.993654,1.1820314227997626,0.3324787,-5.8759413944680485,0.11415692,1.003293,503635968.0,60.0,74.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[0.0969537],[0.23021947],[0.09692942],[17.14235878],[0.0423787],[16.93416786],[0.09910082],[16.80073929],[0.12037278]
