# ra, dec, jPetroMag, jPetroMagErr, hPetroMag, hPetroMagErr, kPetroMag, kPetroMagErr
3.599761737246513462e+02,-1.639843259444964674e-01,1.832668685913085938e+01,1.439989060163497925e-01,1.774572372436523438e+01,2.635779380798339844e-01,1.806820487976074219e+01,3.601429164409637451e-01,9.942372775580839317e+00
3.599778428614390009e+02,-2.446114735230446591e-01,1.903778266906738281e+01,1.463372260332107544e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,1.473677548272086391e+01
1.346136693354895442e-01,-1.726571493601361529e-01,1.942882919311523438e+01,3.939022719860076904e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,1.679203033447265625e+01,1.793814003467559814e-01,1.313592763559271148e+01
4.724084941079592648e-03,-2.187276733745331381e-01,1.987310791015625000e+01,1.902839243412017822e-01,1.811007308959960938e+01,2.612388432025909424e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,1.312672095733883282e+01
3.599798467650950329e+02,-2.470805929829709979e-01,1.838155555725097656e+01,1.024047955870628357e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,1.487406774348463045e+01
2.919909707843289584e-02,-1.941178305310146679e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,1.771840476989746094e+01,1.816525757312774658e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,1.177809569061227357e+01
3.599414531501256533e+02,-1.635489870061104800e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,1.872102355957031250e+01,6.515809893608093262e-01,1.042274357817455055e+01
9.788252821915897905e-02,-1.751615136710713561e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,1.932641220092773438e+01,1.104706645011901855e+00,1.203931290702454859e+01
3.599439906788899179e+02,1.136044445529108549e-01,1.814454269409179688e+01,1.033818945288658142e-01,1.826154327392578125e+01,2.919301986694335938e-01,1.726526832580566406e+01,2.505351305007934570e-01,7.599660199291328411e+00
3.599647159599288671e+02,7.870235899831763693e-02,1.869347763061523438e+01,1.554740220308303833e-01,1.777194404602050781e+01,2.518883943557739258e-01,1.763730621337890625e+01,3.302213549613952637e-01,5.174986613073612851e+00
2.193702968231395212e-02,1.769391183415501834e-01,1.928546333312988281e+01,1.765744835138320923e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,1.878124046325683594e+01,6.060552000999450684e-01,1.069762871048780006e+01
7.844191308193193546e-02,1.807430955771558156e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,1.182185466407722352e+01
8.509991846644145153e-02,1.914280362079548714e-01,1.779171371459960938e+01,8.909039944410324097e-02,1.783992004394531250e+01,2.269815355539321899e-01,1.784174156188964844e+01,3.535214364528656006e-01,1.256948622666607207e+01
1.080713611559394327e-01,1.976169683171869751e-01,1.711085128784179688e+01,7.356973737478256226e-02,1.694869232177734375e+01,1.758014708757400513e-01,1.598566341400146484e+01,1.448739618062973022e-01,1.351423768627842215e+01
1.195819570686190020e-01,9.410429181334140081e-02,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,1.767876434326171875e+01,2.563615739345550537e-01,9.130148827301393766e+00
1.434399678029053549e-01,1.176318922357314500e-01,1.969018936157226562e+01,3.576071858406066895e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,1.113032466251660679e+01
1.435582204031503883e-01,1.459886576696473037e-01,1.852080345153808594e+01,1.488848924636840820e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,1.228485988406358942e+01
3.599431185156434481e+02,1.310657053182581189e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,1.799640464782714844e+01,2.096271663904190063e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,8.572594719605231006e+00
1.507594457346127237e-01,1.139025081261137579e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,1.736953735351562500e+01,1.491976678371429443e-01,1.816859436035156250e+01,4.093565344810485840e-01,1.133700943017512941e+01
1.572041254663688048e-01,1.376385098860503087e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,1.709199333190917969e+01,9.199099242687225342e-02,-9.999994880000000000e+08,-9.999994880000000000e+08,1.253661900773783167e+01
4.742625749959062965e-05,7.417052115830709280e-02,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,1.812670135498046875e+01,3.410211205482482910e-01,4.450232179259493215e+00
3.599645047097130259e+02,-1.875744008251807593e-01,1.866805267333984375e+01,1.663946807384490967e-01,1.781266021728515625e+01,2.599906325340270996e-01,1.706712150573730469e+01,2.534003257751464844e-01,1.145419753255702133e+01
3.598762190543961310e+02,-1.707145218609275317e-01,1.843686294555664062e+01,1.675602197647094727e-01,1.781618309020996094e+01,2.226463109254837036e-01,1.786825752258300781e+01,3.273439407348632812e-01,1.265205321136999572e+01
3.598904656266565780e+02,-1.894464386959905933e-01,1.967270660400390625e+01,1.701671928167343140e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,1.312995346831158194e+01
3.599988258373972485e+02,8.019209987013119212e-02,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,4.812041722449510672e+00
3.599456310701837083e+02,1.098458009688014353e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,7.353874953631337696e+00
2.316418588029136444e-02,1.166520160470536638e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,7.135781513624274375e+00
2.182386944930873873e-02,1.469868232870780445e-01,1.749414443969726562e+01,9.829175472259521484e-02,1.690753746032714844e+01,1.714009344577789307e-01,1.637806320190429688e+01,1.619637161493301392e-01,8.915888246860289357e+00
6.065246891231074015e-03,1.628883998855221449e-01,1.893339538574218750e+01,1.211229115724563599e-01,1.852536773681640625e+01,5.204279422760009766e-01,1.679021644592285156e+01,2.383497506380081177e-01,9.780076920803425722e+00
3.599894765596469028e+02,1.670483420942120711e-01,2.009089851379394531e+01,2.492006719112396240e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,1.004276893521979019e+01
2.959334294882182484e-02,1.689244754178137742e-01,1.888520050048828125e+01,1.575160622596740723e-01,1.802885055541992188e+01,3.053963184356689453e-01,1.729668807983398438e+01,2.673141360282897949e-01,1.028982363777113740e+01
3.599985967114677123e+02,1.878595568682972505e-01,1.954614639282226562e+01,3.528010249137878418e-01,1.878258895874023438e+01,5.782671570777893066e-01,1.859498023986816406e+01,8.268225789070129395e-01,1.127188787853412322e+01
3.599333808824983976e+02,1.941794923337029077e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,1.231736799176139208e+01
3.598742212059403869e+02,2.011952996288199069e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,1.423654589315618324e+01
3.599105262913843148e+02,2.241492527941523483e-01,1.655726051330566406e+01,3.116425313055515289e-02,1.609456253051757812e+01,5.234356224536895752e-02,1.585706329345703125e+01,7.187514752149581909e-02,1.448082208968834372e+01
4.247537229432021832e-02,2.244473549457164929e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,1.370586543761963405e+01
3.599460538021583034e+02,1.219368538695900644e-01,1.789623451232910156e+01,6.603267788887023926e-02,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,8.000226441691744128e+00
8.425233314187149936e-02,-1.535356774380974287e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,1.758050346374511719e+01,2.362354099750518799e-01,1.050799288271493559e+01
8.156987571417249894e-02,-2.023491697404631862e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,1.648426055908203125e+01,1.053824871778488159e-01,1.309029000599754511e+01
9.709119948265364231e-02,1.165195314625311201e-01,1.782044982910156250e+01,1.053127348423004150e-01,1.705478477478027344e+01,1.229745894670486450e-01,1.642098999023437500e+01,1.555045247077941895e-01,9.100140726475045128e+00
1.914286990958264378e-01,1.195233443329332262e-01,1.719805335998535156e+01,8.945026248693466187e-02,1.661377716064453125e+01,1.603922694921493530e-01,1.582076454162597656e+01,1.186315044760704041e-01,1.354070177940739050e+01
9.176082289447051732e-02,7.908813342435318250e-02,1.929038238525390625e+01,1.355434954166412354e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,7.268418949720611089e+00
6.442570306376207978e-02,-9.337779432705393956e-02,1.882775878906250000e+01,2.063076496124267578e-01,1.755466842651367188e+01,2.209570109844207764e-01,1.746073722839355469e+01,2.859774827957153320e-01,6.806782503479782420e+00
6.341650180065132314e-02,-6.255150211203613919e-02,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,5.344495249283269800e+00
4.786155379778629648e-02,6.154871106298880068e-02,1.699075508117675781e+01,5.973273888230323792e-02,1.621837615966796875e+01,8.513633161783218384e-02,1.550445747375488281e+01,7.268307358026504517e-02,4.678065478755963902e+00
2.027395698471619670e-02,3.698987497748961600e-02,1.938070869445800781e+01,2.175693958997726440e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,1.803635215759277344e+01,3.600655198097229004e-01,2.530893686433185241e+00
1.933010575832428551e-02,-4.146241788899324848e-02,1.946253776550292969e+01,3.470283746719360352e-01,1.811216354370117188e+01,2.773886919021606445e-01,1.936978912353515625e+01,1.246726632118225098e+00,2.744818040267476444e+00
1.614131399726540265e-03,-5.977779590772505647e-02,-9.999994880000000000e+08,-9.999994880000000000e+08,1.839517974853515625e+01,2.666537463665008545e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,3.587975068215653263e+00
3.599986050538576592e+02,-6.552965777097513600e-02,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,3.932670201949511668e+00
3.599827042115499580e+02,-2.135631124891212637e-02,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,-9.999994880000000000e+08,1.648893790363242795e+00
3.599552162936611808e+02,-1.426206118700303060e-01,1.940308952331542969e+01,1.761973053216934204e-01,1.837648010253906250e+01,3.621503412723541260e-01,1.723096656799316406e+01,2.303434908390045166e-01,8.969190292823318700e+00
3.599444249397079147e+02,-5.407569473714769065e-02,-9.999994880000000000e+08,-9.999994880000000000e+08,1.711858749389648438e+01,1.304524987936019897e-01,1.670447731018066406e+01,1.519733220338821411e-01,4.652522091788891423e+00
3.599307665931657993e+02,6.894904411357709317e-02,1.814063453674316406e+01,1.147192940115928650e-01,1.705814552307128906e+01,1.564664393663406372e-01,1.726833534240722656e+01,1.934764087200164795e-01,5.862596589581970719e+00
3.599177979291930569e+02,-5.042289655416898851e-03,1.964901351928710938e+01,2.181896716356277466e-01,-9.999994880000000000e+08,-9.999994880000000000e+08,1.783242034912109375e+01,3.583754599094390869e-01,4.941394378605130200e+00
