source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ruwe
2035201284384335872,298.07462796960573,0.31449583,34.04380622353217,0.3760715,0.36160651353561485,0.42522994,0.85037875,5.647196,-1.9870006634242892,0.4345768,-5.286080772339025,0.45917898,1.057968
2035201284384344576,298.0779681086284,0.32764366,34.045408991889936,0.3866489,2.0123981666951103,0.4474248,4.497735,4.5369973,0.7131792092048795,0.45897126,-4.48059393048892,0.48226762,1.1021429
2035201284384355712,298.07541149094277,0.30202135,34.046924776570634,0.39372858,0.07496372393074374,0.42879888,0.17482258,5.2131066,-1.6298643453700346,0.4206237,-4.9517698751102355,0.49942943,1.0002548
2035201284384363648,298.0629090473729,0.27619147,34.048054849187444,0.3360789,1.0563367364431957,0.38414198,2.74986,10.971127,-7.922507023733472,0.38788918,-7.589432924838299,0.4386398,1.0355759
2035201284384363904,298.0721165757549,0.359074,34.04812997056099,0.4278418,0.4873473939767067,0.47989622,1.0155267,5.4407787,-3.982294131513367,0.5039103,-3.7072101536398256,0.55118746,0.97806275
2035201284384374784,298.06926244715186,0.06306119,34.04988860193963,0.08451946,0.3892851815887954,0.0905656,4.298378,2.5176628,1.5557977447460367,0.093237594,-1.9794240384266826,0.10433573,0.9959177
2035201284384384128,298.06896983319353,0.4401337,34.051144780034406,0.658778,0.5771369334587331,0.6965581,0.8285553,16.080345,0.199672201269268,0.6372938,16.079105916092903,0.8389921,0.97833234
2035201284384410240,298.0718792072347,0.4441613,34.05547151052891,0.5584194,0.3061509324304958,0.6459912,0.4739243,1.9276344,-0.2630955685938694,0.61354125,-1.9095955171302914,0.7047838,1.0535724
2035201284385789312,298.07506123921024,0.1975307,34.05108416192136,0.26208916,0.030639717799331345,0.2927824,0.10465013,7.1366343,-2.7039857573544714,0.28146583,-6.604544929489808,0.338681,0.97517097
2035201284385792256,298.0734576658501,0.25249755,34.05044720551465,0.32665896,0.5734808084019556,0.3606196,1.5902653,4.807777,-2.891839614973386,0.36180007,-3.8408311627369005,0.4114563,1.0626434
2035201284385794688,298.07068614098955,0.8275771,34.05568640365197,1.4862206,0.5945018173753112,1.2806461,0.46422023,7.3955545,-1.2288646650953554,1.2761782,-7.2927444867351205,2.2900896,0.9862015
2035201284385795328,298.07427577451284,0.17757359,34.04174074067849,0.22353002,0.3702111202372549,0.26198322,1.41311,4.5937743,-2.771525402307551,0.2573121,-3.6635243367639783,0.2807363,1.0348904
2035201284385797504,298.07201675013783,0.25624955,34.04725658057621,0.32996407,0.8647024370079572,0.37429157,2.3102376,5.8733106,-3.607849128694321,0.38634917,-4.634566233071871,0.46771276,1.0412666
2035201284385801984,298.0715378270425,0.19561723,34.039446624022816,0.2491123,0.6501477053370326,0.28900307,2.249622,4.9203897,-2.7661243788742187,0.26948184,-4.069249536474385,0.3199572,0.9999578
2035201284385803648,298.06855853602036,0.20838448,34.0449116240992,0.25265864,0.20171044179067454,0.28934404,0.6971301,7.4300833,-3.533590447468633,0.29178336,-6.536044555766493,0.32962626,1.0198743
