ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,ob_j,ob_j_error,ob_h,ob_h_error,ob_k,ob_k_error,diff_j,diff_h,diff_k,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflag,zinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3
1.4880298053484557e+17,298.053500307366,2.6778865619060437e-07,34.0041007900213,2.5789479899891647e-07,20.1159992218018,0.0148740001022816,18.513500213623,0.00423200009390712,17.6781997680664,0.00278300000354648,17.0820999145508,0.00258300011046231,16.7430992126465,0.00355300004594028,4500.0,1.25,0.1,-36.453455,-37.253929,-37.57871,-37.759191,-37.870733,-37.997319,-38.136948,-37.704233,53.54605346603216,5.3237298350868505e-05,0.025574757471167275,15.474734466032164,0.013900101949623812,14.549105466032165,0.013900101949623812,14.347820466032163,0.013900101949623812,2.0352006315581112e+18,298.05349890189143,0.079967126,34.00409752880878,0.10456655,0.07913140825140266,0.11433245,0.6921168,3.788047,-1.9905748088809943,0.11235074,-3.222873315037003,0.1343464,-999,-999,-999,-999,14.208258,0.009996563,-999,-999,-0.1395626,503635968.0,60.0,77.0,10.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0
1.4881298033482154e+17,298.033462395007,3.259086580515822e-07,34.0091139598365,3.2131753081166986e-07,20.3509006500244,0.019675999879837,18.7956008911133,0.00493199983611703,17.9636993408203,0.0035969999153167,17.406099319458,0.00324500002898276,17.17919921875,0.00614000018686056,4687.5,1.25,0.1,-36.757538,-37.50057,-37.791033,-37.941911,-38.020891,-38.120763,-38.195894,-37.755527,54.07685923111916,9.452752590566766e-05,0.017585535253717876,15.88209623111916,0.013900321415462083,15.020965231119156,0.013900321415462083,14.82733223111916,0.013900321415462083,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,14.645647,0.014419806,-999,-999,-0.18168545,503635968.0,60.0,64.0,10.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0
1.4885298046520544e+17,298.046533218886,3.5962241193703787e-07,34.0456680331032,3.5119136481927084e-07,19.5625,0.00869600009173155,18.448600769043,0.00401599984616041,17.9174995422363,0.00342299998737872,17.614200592041,0.00455900002270937,17.3178005218506,0.00624800007790327,6437.5,1.0,-2.5,-38.928881,-39.177224,-39.168249,-39.132969,-39.197556,-38.949389,-38.635607,-38.162318,55.414233936646596,3.265751749077872e-05,0.004467492244442315,16.390844936646598,0.013900038363740175,15.918626936646596,0.013900038363740175,15.757915936646599,0.013900038363740175,2.0352013187529393e+18,298.04653446952784,0.08923469,34.04566185763959,0.1019754,0.30997213613192126,0.12017758,2.5792842,3.4339087,-0.7190186021673257,0.12593998,-3.3577882567402817,0.13206497,-999,-999,-999,-999,15.2763195,0.027641058,-999,-999,-0.481596,503635968.0,60.0,77.0,5.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0
1.4889297987292384e+17,297.987300867486,5.816664997696968e-07,34.0776604425682,5.816664997696968e-07,20.1291999816895,0.0132050001993775,19.1345996856689,0.00585399987176061,18.6331996917725,0.00693400017917156,18.2430992126465,0.00746200000867248,18.1382999420166,0.0119279995560646,7125.0,5.0,0.1,-39.251976,-39.386626,-39.3842,-39.324674,-39.284702,-39.096581,-38.806103,-38.307854,56.30016130962289,9.093606415755793e-05,0.03219058139560697,17.129580309622884,0.013900297456089363,16.634058309622887,0.013900297456089363,16.498307309622888,0.013900297456089363,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,16.368416,0.06550584,-999,-999,-0.12989235,436527104.0,52.0,61.0,5.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0
1.4887297976775494e+17,297.976782242937,1.092274898315435e-06,34.0618939400404,1.092274898315435e-06,20.9116992950439,0.0198350008577108,20.0034999847412,0.0138689996674657,19.3472995758057,0.00866600032895803,18.8908004760742,0.0113549996167421,18.7205009460449,0.0190919991582632,6125.0,0.0,1.0,-38.66695,-38.805751,-38.839126,-38.882402,-38.891048,-38.735013,-38.499093,-38.029409,56.511290529379174,0.00023086328413167773,0.03562266900872032,17.70227752937917,0.013901917056865215,17.152197529379173,0.013901917056865215,16.987881529379173,0.013901917056865215,2.0352019028685169e+18,297.9767652143656,0.27245235,34.06190977507423,0.33685827,0.08765911754654994,0.37898636,0.23129888,6.6200337,-3.369455645022828,0.36872634,-5.698386921733652,0.41300252,-999,-999,-999,-999,16.61123,0.10257618,-999,-999,-0.37664986,436527104.0,52.0,29.0,5.0,35667969.0,0.0,196608.0,35667969.0,0.0,196608.0,35667969.0,0.0,196608.0,35667969.0,0.0,196608.0,35667969.0,0.0,196608.0
1.4885297961595722e+17,297.961602023234,5.053214795565734e-07,34.0471269030029,5.049903679463484e-07,20.2208003997803,0.0132670002058148,19.2812004089355,0.0060029998421669,18.6256999969482,0.0050530000589788,18.2686004638672,0.00599600002169609,18.1303997039795,0.011218000203371,6812.5,5.0,1.0,-38.945129,-39.11948,-39.159859,-39.131237,-39.100169,-38.954288,-38.714151,-38.221888,56.11662612344968,7.987553119703938e-05,0.021966654974466593,17.088338123449677,0.013900229498122828,16.542475123449677,0.013900229498122828,16.400738123449678,0.013900229498122828,2.0352018685014948e+18,297.9615941719668,0.16325001,34.04711160822734,0.19470532,0.007700703050565062,0.2324745,0.033124935,7.0802364,-2.386265250641931,0.24328351,-6.665994845388498,0.2756778,-999,-999,-999,-999,15.993375,0.047842827,-999,-999,-0.40736294,436527104.0,52.0,90.0,5.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0
1.4879297994991232e+17,297.994997619636,5.358843417810606e-07,33.9930622351595,5.358843417810606e-07,20.5774993896484,0.0168949998915195,19.3335990905762,0.00782900024205446,18.6721000671387,0.0056839999742806,18.2947006225586,0.00707799987867475,18.0128993988037,0.0111010000109673,5687.5,0.0,-0.4,-38.169928,-38.57138,-38.674265,-38.70957,-38.768296,-38.64732,-38.454649,-37.994275,55.683200516204764,0.00011047448107163408,0.0005554479364402605,16.96188051620476,0.013900439007850363,16.36855151620476,0.013900439007850363,16.194925516204762,0.013900439007850363,2.035194893470718e+18,297.9949948453596,0.13834536,33.99305667486793,0.18826245,0.7666558529241837,0.20368278,3.76397,4.5454774,-2.445482332649715,0.19039802,-3.8315765972439513,0.2393529,-999,-999,-999,-999,15.947382,0.042940922,-999,-999,-0.24754333,503635968.0,60.0,83.0,10.0,35651585.0,0.0,0.0,35651585.0,0.0,0.0,35651585.0,0.0,0.0,35651585.0,0.0,0.0,35651585.0,0.0,0.0
1.488229804230249e+17,298.042314085533,8.532417108092424e-07,34.0202069494533,8.532417108092424e-07,20.9766006469727,0.0223609991371632,19.82080078125,0.0118399998173118,19.1476001739502,0.00733700022101402,18.7268009185791,0.00879899971187115,18.6445007324219,0.0174860004335642,6062.5,5.0,0.1,-38.426686,-38.752034,-38.851173,-38.859939,-38.852259,-38.759114,-38.585821,-38.112453,56.33652659904341,0.00021544281148428657,0.04246489297432716,17.50341259904341,0.013901669525816682,16.890705599043407,0.013901669525816682,16.730073599043408,0.013901669525816682,2.035200837709259e+18,298.0423117817992,0.19972762,34.020206033958644,0.27752045,0.20619045089740878,0.30477732,0.6765282,4.718568,-2.509874370820472,0.2813174,-3.9956741658058252,0.3361501,-999,-999,-999,-999,17.068613,0.11688092,-999,-999,0.33853912,436527104.0,52.0,75.0,5.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0
1.48842980715168e+17,298.071538919396,7.967829628786792e-07,34.0394513579766,7.967829628786792e-07,21.0034999847412,0.0293690003454685,19.6693000793457,0.014835000038147,19.0620002746582,0.00740800006315112,18.6294002532959,0.00962799973785877,18.3222007751465,0.0126630002632737,5562.5,0.0,-1.3,-38.006555,-38.482376,-38.60739,-38.62777,-38.714075,-38.611389,-38.429506,-37.970819,55.95197057364002,0.00027810876539589516,0.023684543463622837,17.266581573640014,0.013902781897353852,16.662464573640015,0.013902781897353852,16.48715157364002,0.013902781897353852,2.035201284385802e+18,298.0715378270425,0.19561723,34.039446624022816,0.2491123,0.6501477053370326,0.28900307,2.249622,4.9203897,-2.7661243788742187,0.26948184,-4.069249536474385,0.3199572,-999,-999,-999,-999,16.431429,0.072435744,-999,-999,-0.05572319,436527104.0,52.0,52.0,5.0,35667969.0,0.0,196608.0,35667969.0,0.0,196608.0,35667969.0,0.0,196608.0,35667969.0,0.0,196608.0,35667969.0,0.0,196608.0
1.4885297965328003e+17,297.965332504704,6.699720690087057e-07,34.0411440719289,6.699720690087057e-07,20.9703006744385,0.0226939991116524,19.6224002838135,0.00864300038665533,18.8822994232178,0.00576200010254979,18.497200012207,0.00725700007751584,18.2474994659424,0.012453000061214,5375.0,4.75,-0.3,-37.720583,-38.245444,-38.413004,-38.464929,-38.500344,-38.499379,-38.435784,-37.968518,55.642667973708384,0.00016613219143896975,0.0002519169474455375,17.069288973708385,0.013900992766886553,16.346883973708387,0.013900992766886553,16.18014997370838,0.013900992766886553,2.0352017997820165e+18,297.96533436550243,0.20703274,34.04113078742072,0.24893916,0.4420642498118333,0.28996658,1.5245352,6.5184226,-3.330953841045571,0.2856752,-5.603086886175415,0.31794205,-999,-999,-999,-999,15.918527,0.044950433,-999,-999,-0.26162243,436527104.0,52.0,79.0,5.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0,35651585.0,0.0,196608.0
