ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflag,zinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3,SAM Flag
1.6446184924957926e+17,184.92496361,0.016109999269247055,47.05715419,0.020239999517798424,22.359413394188024,0.09609001037758817,20.86412284600228,0.028212002245276188,20.610662868478034,0.02703500073649289,20.44160097159864,0.0319020098845383,20.303075327910122,0.07177800193703823,3900.0,0.75,-0.3,-34.96362,-36.378669,-36.645509,-36.802262,-37.01892,-37.640452,-38.225853,-38.256187,57.27757108163543,0.026023003844000244,0.14584273243466875,18.740969751899566,0.026023003844000244,17.670489521619345,0.026023003844000244,17.177283802960915,0.026023003844000244,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,444915840.0,53.0,46.0,5.0,195035141.0,655360.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,195035141.0,655360.0,196608.0,K0
1.6455185062494288e+17,185.06255029,0.026019999757409096,47.12677778,0.02490999922156334,23.335011255605835,0.1890290473870491,22.534582234131307,0.1325160152693827,21.290839493659416,0.043684003310740946,20.63511316257618,0.034553004906284344,20.10498989368042,0.05367500147552094,3400.0,5.25,-4.0,-33.977897,-35.132432,-36.04554,-36.402014,-36.961987,-37.389647,-37.68894,-37.271563,57.284081207930626,0.048693195884285195,3.8519294188656605,18.99828487819477,0.048693195884285195,18.21391264791454,0.048693195884285195,18.16841792925611,0.048693195884285195,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,39.0,5.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655488.0,196608.0,262144069.0,524416.0,196608.0,195035141.0,655360.0,196608.0,c1
1.645818535616193e+17,185.3561315,0.025469999760389328,47.15723662,0.02532999962568283,22.751216835214926,0.05759100283651241,21.835577566174102,0.02969900044314478,21.270194179961724,0.03808600432800967,20.983790483116223,0.04316900715296968,20.696663375318547,0.09296500168619859,3700.0,5.25,-3.9,-35.71008,-36.718308,-37.208436,-37.24002,-37.662846,-37.780598,-38.100624,-37.598092,58.41542648795711,0.025420741671161623,0.6465312635152417,19.738679158221256,0.025420741671161623,18.933573927941026,0.025420741671161623,18.973234209282595,0.025420741671161623,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,43.0,5.0,35651585.0,0.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,35651649.0,128.0,196608.0,35651585.0,0.0,196608.0,c1
1.644418519522354e+17,185.19525295,0.024730000644922256,47.03722131,0.015069999732077122,22.118862824890943,0.06279501174847618,21.58169285474872,0.02092900004100146,21.16565575861705,0.03668300385151975,21.119269588054866,0.05297400693990737,21.159640151291654,0.13779799793429565,5125.0,5.0,1.0,-37.399273,-37.919792,-38.157887,-38.249581,-38.290113,-38.299774,-38.238381,-37.826727,59.43235343552066,0.03317915789211511,0.21733382682579344,20.2364301057848,0.03317915789211511,19.81274387550458,0.03317915789211511,19.761526156846145,0.03317915789211511,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,58.0,5.0,195035141.0,524288.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,K0
1.645518487558572e+17,184.87570673,0.025539999827742577,47.13042467,0.023229999467730522,23.08363779782929,0.1419190339757702,21.868141697044386,0.06009301432302484,21.116220757520388,0.035245001960528925,20.63410877182881,0.03920500633215349,20.46758666007464,0.08419799968733539,3600.0,5.25,-3.9,-35.051259,-36.089317,-36.781863,-36.949897,-37.401318,-37.628562,-37.949038,-37.48536,57.88866993685951,0.036671912091459584,0.9564974330877225,19.363958607123646,0.036671912091459584,18.558403376843422,0.036671912091459584,18.55920965818499,0.036671912091459584,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,38.0,5.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,262144005.0,655488.0,196608.0,195035205.0,524416.0,196608.0,195035141.0,655360.0,196608.0,c1
1.6435185169570435e+17,185.16946225,0.005640000104904175,46.96143829,0.002199999988079071,14.579707550660556,0.0002640101540216804,13.698694638485998,0.00024800263461059036,13.437405024628072,0.00024874041618698446,13.083776530667151,0.0003412528798619173,13.062248254012523,0.0004077282771512325,4500.0,2.0,0.1,-36.471712,-37.245691,-37.567298,-37.740972,-37.851247,-37.983505,-38.138471,-37.705499,50.94775039969087,0.0001379527946578806,0.2508815036838457,12.068096069955008,0.0001379527946578806,11.428050839674782,0.0001379527946578806,11.39815112101635,0.0001379527946578806,1.5449954325386038e+18,185.16944637009675,0.011046815,46.96145184178171,0.014756417,4.567074004238333,0.022853872,42.69783,-25.625306791365926,0.014945948,34.153305023494866,0.017954089,1.56258,503635968.0,60.0,119.0,5.0,262144069.0,524416.0,196608.0,103809157.0,4224.0,196608.0,263192581.0,524432.0,196608.0,103809157.0,4224.0,196608.0,263192581.0,524432.0,196608.0,K0
1.6467185212784874e+17,185.21287498,0.0028200000524520874,47.23169151,0.00419999985024333,15.94289544556675,0.0005720877763625837,15.485447839584571,0.0004010811947796891,15.25628632208309,0.0004345651635058608,15.293258844960688,0.0007795477987623594,15.16112696663354,0.0012472379302927656,5500.0,0.0,-0.5,-37.93368,-38.41846,-38.556479,-38.5836,-38.665968,-38.58158,-38.418477,-37.961753,53.85944048376573,0.0003370634750499369,0.06604131790777898,14.381711154029869,0.0003370634750499369,14.059734923749645,0.0003370634750499369,14.053587205091214,0.0003370634750499369,1.5453757261258588e+18,185.21289526913444,0.013665019,47.2316778461059,0.021026772,1.113744234617713,0.031755198,40.965206,26.274919260617654,0.015065298,-31.42891349723848,0.024730807,1.0487372,503635968.0,60.0,116.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.646618485645664e+17,184.85643336,0.02287999913096428,47.22146419,0.030570000410079956,22.269588009949008,0.08964802661743343,22.00432796751785,0.04404100136232206,21.06422202424721,0.035716001897817734,20.71227996012034,0.034998008520482904,20.646250812063187,0.09660600318255375,3100.0,5.5,-4.0,-37.471609,-37.595461,-38.702879,-38.733295,-38.5717,-37.314272,-36.522146,-36.349158,59.55432255477952,0.029536141738736567,1.9416519045389753,21.343901225043656,0.029536141738736567,21.650947994763435,0.029536141738736567,21.361064276104997,0.029536141738736567,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,40.0,10.0,195035141.0,655360.0,196608.0,195035141.0,524288.0,196608.0,262144005.0,655488.0,196608.0,262144069.0,524416.0,196608.0,195035141.0,655360.0,196608.0,c1
1.647918494316002e+17,184.94317379,0.010040000081062317,47.3246366,0.007600000128149986,21.653366723046535,0.044983003796370116,21.009814403329447,0.013793016072202404,19.55095601979828,0.00827603181436161,18.783613998909587,0.007323050380320663,18.55869170700078,0.01644801504432037,3300.0,5.5,-3.6,-34.782613,-35.380003,-36.834279,-37.256223,-37.409111,-37.23521,-37.213739,-36.935833,56.24373437041693,0.010210533563483374,4.172348969631592,18.11237504068107,0.010210533563483374,17.64876681040085,0.010210533563483374,17.46380109174241,0.010210533563483374,1.545387610296406e+18,184.9431689952463,0.30261675,47.32463509663924,0.35851318,0.4467616647714479,0.58740073,11.050447,-8.567836027318904,0.33400682,-6.978866887046177,0.4239725,1.0248247,436527104.0,52.0,93.0,5.0,195035141.0,655488.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,c1
1.646018477516423e+17,184.77518934,0.027000000700354576,47.16798779,0.030009999871253967,21.79015055023449,0.02795603315246208,21.269093892158782,0.017532002253222823,21.203260799003495,0.06205600357172213,20.906755501814963,0.05646100503030544,20.37422277683361,0.09737200512474409,4700.0,5.5,-2.0,-36.778843,-37.403839,-37.675803,-37.810005,-37.895382,-38.017271,-38.14444,-37.706774,58.621471104009075,0.026539789707507123,1.2616033245722127,19.708050774273215,0.026539789707507123,19.09580254399299,0.026539789707507123,19.070596825334555,0.026539789707507123,1.5450130590841687e+18,184.77518546260336,2.4825716,47.16797668224405,29.442095,nan,nan,nan,nan,nan,nan,nan,nan,436527104.0,52.0,29.0,5.0,262144005.0,655488.0,196608.0,262144005.0,524416.0,196608.0,195035141.0,524288.0,196608.0,195035141.0,524288.0,196608.0,195035141.0,524288.0,196608.0,c1
