ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,ob_j,ob_j_error,ob_h,ob_h_error,ob_k,ob_k_error,diff_j,diff_h,diff_k,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflagzinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3
1.0813000468719208e+17,0.46875429,7.472222803029221e-10,0.1096886,3.972222389125738e-10,18.1800003051758,0.00439700018614531,17.3080005645752,0.00149299995973706,16.8383007049561,0.00141599995549768,16.7534008026123,0.00208700005896389,16.6107997894287,0.00415399996563792,4562.5,0.0,0.3,-36.435752,-37.306607,-37.684546,-37.841399,-37.954099,-38.060414,-38.152884,-37.723984,54.531105662728486,9.035800070268262e-06,0.02080488832805242,15.582691662728482,0.0012000340185523532,15.002221662728484,0.0012000340185523532,14.967121662728486,0.0012000340185523532,2.546040296489715e+18,0.4687578247904992,0.07508775,0.10969055863904476,0.06880663,0.6975335442472309,0.09167155,10.919008,10.328900162928493,0.09697879,3.540984296809651,0.07346903,1.0302831,15.5300255,0.011521219,14.972347,0.01729413,14.869234,0.02688273,-0.05266571,-0.029874802,-0.09788799,503635968.0,60.0,55.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0829359634415622e+17,359.634687131923,4.1304792212177e-07,0.246596158074418,4.055844870037508e-07,19.1373996734619,0.00500799994915724,18.6797008514404,0.00295599992386997,18.5065994262695,0.00266300002112985,18.4120006561279,0.00621900008991361,18.4402008056641,0.0113970004022121,5562.5,5.0,0.1,-37.938248,-38.378156,-38.531251,-38.577949,-38.594482,-38.560744,-38.466797,-38.000364,56.987279268930045,4.189542968791681e-05,0.007614301549918415,17.538535268930044,0.0012007311218706438,17.144482268930044,0.0012007311218706438,17.146915268930048,0.0012007311218706438,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.527061,0.079634205,17.246881,0.16712555,16.849268,0.17537771,-0.011474609,0.102399826,-0.29764748,436527104.0,52.0,50.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0759359978727026e+17,359.97870095,1.4277778983743868e-09,-0.3418942,1.458333430338743e-09,14.9085998535156,0.000528000004123896,14.353099822998,0.000277000013738871,14.0728998184204,0.000353999988874421,14.1005001068115,0.000472000014269724,13.9869003295898,0.000707999977748841,5312.5,0.25,-0.2,-37.666848,-38.227265,-38.410154,-38.454505,-38.536191,-38.491606,-38.372801,-37.922411,52.4916070113779,2.409753972104477e-07,0.022125846126073864,13.112001011377904,0.0012000000241954756,12.742806011377898,0.0012000000241954756,12.729196011377905,0.0012000000241954756,2.4499315384290074e+18,359.97871973207344,0.02085521,-0.3419386001562724,0.01365793,1.974478903147159,0.022796243,41.443707,19.41356368547186,0.027420223,-36.615491950024335,0.014387232,0.9877322,13.017196,0.0014457463,12.606193,0.0025212506,12.543113,0.0035160456,-0.09480572,-0.13661385,-0.18608284,503635968.0,60.0,84.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0807359808064731e+17,359.808062816117,2.4047852406540316e-07,0.0640386578456764,2.440209778495025e-07,18.4841003417969,0.00495800003409386,18.099100112915,0.00191300001461059,17.9041996002197,0.00285899988375604,17.8883991241455,0.00547599978744984,17.9027004241943,0.00917000044137239,5812.5,5.0,0.3,-38.153457,-38.512118,-38.650793,-38.681468,-38.687506,-38.624645,-38.486559,-38.028582,56.540816530088456,3.0098139099242482e-05,0.008059520823766706,17.028171530088454,0.001200377398144949,16.678257530088455,0.001200377398144949,16.672234530088456,0.001200377398144949,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.142359,0.0423787,16.934168,0.09910082,16.80074,0.12037278,0.11418724,0.25591087,0.1285057,503635968.0,60.0,74.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.080235957382678e+17,359.573906178046,1.5377898221024454e-07,0.0228046956192295,1.5739062514860846e-07,19.3780994415283,0.00719799986109138,18.255199432373,0.00247199996374547,17.0401000976563,0.0010039999615401,16.4111995697021,0.00179200002457947,16.146900177002,0.00229400000534952,3400.0,5.0,-2.0,-33.442578,-34.508003,-35.758358,-36.330921,-36.59706,-37.014498,-37.451338,-37.126994,52.72274697821018,1.3480740371287615e-05,0.009582920584055653,14.820248978210179,0.0012000757185948552,13.895408978210181,0.0012000757185948552,13.755752978210179,0.0012000757185948552,2.6421215281035366e+18,359.57395494716127,0.14951567,0.022773756967641588,0.08712897,3.2208213693564915,0.14916907,72.9022,63.039232610304715,0.24133284,-36.61673525297936,0.09116631,0.9545236,15.017901,0.0069125635,14.56377,0.0059630466,14.291209,0.01551246,0.19765282,0.66836166,0.53545666,503635968.0,60.0,80.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0758359811289925e+17,359.811276899242,1.593511722111272e-07,-0.342681989109032,1.5657877918935383e-07,18.1116008758545,0.00268799997866154,17.4818000793457,0.00197399989701808,17.2506008148193,0.0014900000533089,17.1466007232666,0.00258499989286065,17.0372009277344,0.00486700003966689,5000.0,2.5,-0.1,-37.255831,-37.869531,-38.091286,-38.176517,-38.267305,-38.305489,-38.308847,-37.855639,55.285885206043915,8.742406693955889e-06,0.0013385546982263954,16.09239620604391,0.0012000318452752836,15.601038206043913,0.0012000318452752836,15.59024620604392,0.0012000318452752836,2.4499425679049656e+18,359.8112803427378,0.102100655,-0.34268190619169436,0.075746626,0.6557392398242774,0.11212385,4.011967,3.935395036222466,0.13381281,0.7800928086926238,0.07826974,0.9864925,16.099796,0.01610609,15.478827,0.029408583,15.491297,0.04292595,0.0074005127,-0.1222105,-0.09894943,503635968.0,60.0,80.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0762359778626782e+17,359.778576561121,1.1660784887566744e-07,-0.310555212834225,1.1839700937089194e-07,17.5380001068115,0.00204499997198582,17.0128993988037,0.0013399999588728,16.889799118042,0.00117599999066442,16.8554992675781,0.00247299997135997,16.7565002441406,0.00368000008165836,5562.5,0.0,-1.8,-37.998847,-38.494123,-38.618081,-38.63299,-38.727219,-38.618765,-38.426861,-37.968716,55.452884834855624,5.403746042519155e-06,0.000741006611600764,15.946119834855619,0.0012000121668013586,15.65002383485562,0.0012000121668013586,15.644168834855625,0.0012000121668013586,2.449945660281417e+18,359.7785686595202,0.07911627,-0.3105573357019538,0.05398546,0.45925164427395315,0.08547601,3.4913862,-3.3784848787610655,0.103075765,-0.8806918311867884,0.056206565,0.9564789,15.937043,0.013761663,15.568797,0.031340413,15.420376,0.04021057,-0.009077072,-0.08122635,-0.22379303,503635968.0,60.0,86.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0818359552701259e+17,359.552726762003,5.4396534933764394e-08,0.151796252987646,5.4239555266534635e-08,16.8985004425049,0.00135100004263222,16.1159000396729,0.000664999999571592,15.6808004379272,0.000540999986696988,15.4082002639771,0.00116600003093481,15.3479995727539,0.00153100001625717,4250.0,3.0,1.0,-36.060744,-36.877942,-37.279179,-37.471265,-37.59748,-37.763234,-37.926519,-37.560334,52.8960530467582,1.2527248444296102e-06,0.026339883786199805,14.2448190467582,0.0012000006538829618,13.593534046758197,0.0012000006538829618,13.4957190467582,0.0012000006538829618,2.642132115198937e+18,359.5527317384027,0.053317342,0.15178909948417466,0.03889458,1.18711748727144,0.057987183,8.295794,5.00810751816749,0.10453524,-6.613550181200142,0.03791445,1.040053,14.303975,0.004418077,13.753884,0.0074874125,13.655178,0.009119324,0.059156418,0.16034985,0.15945911,503635968.0,60.0,93.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0767359676488117e+17,359.67653941803,4.973266655594439e-07,-0.274379455801678,4.894904534117221e-07,21.6720008850098,0.0424439981579781,20.5263004302979,0.0134600000455976,18.8687992095947,0.00415399996563792,18.2250003814697,0.00670799985527992,17.8591003417969,0.00915800034999847,3200.0,4.75,-2.7,-32.650834,-33.782109,-35.38767,-36.058507,-36.402322,-36.880545,-37.101029,-36.844498,54.235810587941124,0.0004257573058090926,0.004611759229117535,16.467265587941124,0.001273290730135823,15.758781587941126,0.001273290730135823,15.551312587941124,0.001273290730135823,2.642100190705683e+18,359.6766040733935,0.4300619,-0.27438798343399706,0.29601875,2.9368848672605106,0.4742922,79.02733,79.026552667868,0.62640977,0.35088193019465,0.30271885,0.932884,16.670097,0.032869317,16.27738,0.06012987,15.94489,0.060991477,0.20283127,0.51859856,0.39357758,503635968.0,60.0,81.0,5.0,195035141.0,524416.0,196608.0,195035141.0,524416.0,196608.0,195035141.0,524416.0,196608.0,195035141.0,524416.0,196608.0,195035141.0,524416.0,196608.0
1.0825000045569672e+17,0.045594883529113,1.2095057638137034e-07,0.213544749388729,1.2040221862858865e-07,18.0310001373291,0.00290900003165007,17.2141990661621,0.00130700005684048,16.9248008728027,0.00100100005511194,16.8320007324219,0.00234899995848536,16.653600692749,0.00332699995487928,4812.5,0.0,-0.9,-36.890568,-37.700518,-37.95488,-38.049843,-38.2081,-38.25494,-38.224523,-37.789943,54.84028542761346,5.551852189557238e-06,0.0016189040625418751,15.69734542761346,0.0012000128428740814,15.23976242761346,0.0012000128428740814,15.21034242761346,0.0012000128428740814,2.7381958233464617e+18,0.04559675228353849,0.0833146,0.21353232932709998,0.056123078,0.7933356524805847,0.091132306,15.559514,3.3960153556482204,0.111507,-15.184384887899478,0.05912127,1.0482442,15.678114,0.012336388,15.055999,0.020211445,15.05645,0.027328473,-0.019231796,-0.1837635,-0.15389252,503635968.0,60.0,95.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0836000190346072e+17,0.190370711808614,1.7776183239841463e-07,0.300205491292294,1.7707156791481652e-07,17.6949996948242,0.00329999998211861,17.4734992980957,0.00195900001563132,17.3477993011475,0.00145400001201779,17.2931003570557,0.00304499990306795,17.2420997619629,0.0075590000487864,5875.0,0.0,1.0,-38.38731,-38.616392,-38.695265,-38.745411,-38.78304,-38.653802,-38.46791,-38.000279,56.003674804008654,1.665046062508214e-05,0.003807744985736318,16.461872804008653,0.0012001155102068413,16.15976480400865,0.0012001155102068413,16.163395804008655,0.0012001155102068413,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.471994,0.021275155,16.183264,0.047774665,16.111631,0.057406962,0.010122299,0.023498535,-0.051763535,503635968.0,60.0,66.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0780359668737677e+17,359.668717065932,6.844006035945328e-08,-0.161376639926316,6.832645393267392e-08,17.9500999450684,0.00243299989961088,16.6856994628906,0.0011909999884665,16.0380992889404,0.000508999975863844,15.6963996887207,0.00109599996358156,15.506199836731,0.00140800001099706,3700.0,3.25,-1.7,-34.500189,-35.754349,-36.393654,-36.715281,-36.893972,-37.199534,-37.510694,-37.185421,52.37563329767003,2.1561460821203304e-06,0.0011913373306925137,14.288099297670028,0.0012000019370675729,13.488939297670026,0.0012000019370675729,13.35021229767003,0.0012000019370675729,2.6421036266795704e+18,359.6687630416482,0.063845985,-0.1613911689312903,0.04091619,2.46332479516022,0.07236494,19.419022,18.370564482884557,0.0817996,-6.294505101163854,0.04436722,1.0176315,14.313212,0.003948835,13.715516,0.0059406683,13.509557,0.0070064543,0.025113106,0.2265768,0.15934467,503635968.0,60.0,103.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0802359580429557e+17,359.580460691269,2.179682031860143e-07,0.0209644249848027,2.217277486270582e-07,20.4062004089355,0.016380999237299,19.2639007568359,0.00510099995881319,17.7318000793457,0.00171400001272559,17.0767002105713,0.00265599996782839,16.7261009216309,0.00351499998942018,3300.0,3.75,-3.2,-32.85538,-33.969417,-35.476018,-36.132739,-36.486439,-36.976293,-37.233929,-36.978602,53.174162550391976,6.334093867811085e-05,0.0011245894427777989,15.309869550391976,0.001201670534927367,14.564233550391972,0.001201670534927367,14.355560550391976,0.001201670534927367,2.642121631182749e+18,359.580471716146,0.2295791,0.020965407905712337,0.14067785,2.8440389215933912,0.22796802,18.178448,18.177582116537838,0.39375874,-0.17746343685596858,0.14733231,0.9634024,15.505186,0.010429921,14.9315815,0.008131935,14.599347,0.020560723,0.19531631,0.36734772,0.24378681,503635968.0,60.0,77.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0846359810490408e+17,359.810475288995,8.197490709344621e-08,0.386318332742018,8.23361912167881e-08,18.3826999664307,0.00300400005653501,17.239200592041,0.0013660000404343,16.0732002258301,0.000768000027164817,15.5635995864868,0.00105600000824779,15.3206996917725,0.00124699994921684,3500.0,4.25,-2.7,-33.789613,-34.900592,-36.049515,-36.550063,-36.787858,-37.144476,-37.413951,-37.129096,52.08045737013664,2.829988276524029e-06,0.0005005784639780142,14.047981370136645,0.0012000033370093788,13.290506370136644,0.0012000033370093788,13.111361370136645,0.0012000033370093788,2.738214484980314e+18,359.81045192232426,0.061733376,0.38624017790022996,0.043981638,3.2980217680444572,0.071534984,77.11348,-24.356773243417543,0.08016458,-73.16581401876167,0.047566414,1.0694946,14.135839,0.0037044687,13.547723,0.0057089906,13.335017,0.00628384,0.0878582,0.25721645,0.2236557,503635968.0,60.0,89.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0850359829774376e+17,359.829791374355,1.07255227927882e-07,0.419407606694856,1.0850396772056922e-07,17.7245006561279,0.00250099995173514,16.9950008392334,0.00101999996695668,16.654899597168,0.00124000001233071,16.5463008880615,0.00172299996484071,16.442699432373,0.00316499988548458,4812.5,0.25,0.3,-36.92263,-37.631404,-37.936689,-38.057423,-38.146665,-38.201797,-38.229936,-37.795224,54.56000337047139,4.363790775141892e-06,0.00142262357563839,15.470206370471391,0.0012000079344195724,14.954067370471389,0.0012000079344195724,14.924779370471397,0.0012000079344195724,2.738214828577697e+18,359.8297948558181,0.07703748,0.41939296263091796,0.04943783,0.6352015772066467,0.088307306,13.43267,1.3531767658199658,0.08737351,-13.364337694036253,0.05585543,1.0193719,15.458103,0.010897696,14.868814,0.01818309,14.786177,0.022933831,-0.012103081,-0.08525276,-0.13860226,503635968.0,60.0,85.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0799359981964534e+17,359.98196897,1.9138889987038435e-09,-0.00428815,1.9694445936801854e-09,19.2737007141113,0.00638499995693564,18.3430004119873,0.00405400013551116,17.9827003479004,0.00318400003015995,17.9344997406006,0.00660100020468235,17.8398990631104,0.009294000454247,4700.0,5.5,-3.0,-36.653683,-37.524053,-37.833281,-37.934448,-38.02589,-38.137488,-38.219935,-37.800287,55.817525716804575,3.9458529177322215e-05,0.0178280793600796,16.792037716804575,0.0012006485645370327,16.221590716804574,0.0012006485645370327,16.177238716804577,0.0012006485645370327,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.891201,0.0351925,16.391085,0.02881274,16.121006,0.09018094,0.099163055,0.16949463,-0.056232452,436527104.0,52.0,57.0,10.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0
1.0825000432255018e+17,0.432285706894885,4.4192269742791296e-07,0.208093619411232,4.469337926808172e-07,21.1182994842529,0.0314170010387897,19.8815002441406,0.00768900010734797,18.4591007232666,0.00374000007286668,17.9473991394043,0.0048119998537004,17.6664009094238,0.00883499998599291,3300.0,4.25,-1.9,-32.920196,-34.183733,-35.510406,-36.089344,-36.350581,-36.758565,-37.026241,-36.768081,53.97460856941514,0.00023226976896233208,0.023093058429977255,16.32804356941514,0.0012222721650981892,15.572367569415139,0.0012222721650981892,15.366527569415139,0.0012222721650981892,2.5460422506987356e+18,0.4323012143231885,0.26610082,0.2081065343559287,0.26913217,2.5502140962374265,0.33696574,17.557625,14.370506549176685,0.3412134,10.087554397402778,0.29907814,0.9773905,16.446106,0.025985915,15.917795,0.042226937,15.739941,0.057384998,0.11806297,0.3454275,0.3734131,503635968.0,60.0,70.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0750359861159574e+17,359.861112513891,3.2148836780507295e-07,-0.412270206477311,3.3247907662744903e-07,20.5988006591797,0.0171520002186298,19.3017997741699,0.00518999993801117,18.1693000793457,0.00295599992386997,17.7176990509033,0.00402300013229251,17.4547996520996,0.00606400007382035,3400.0,5.5,-3.0,-33.654013,-34.943029,-36.041103,-36.528341,-36.762456,-37.101891,-37.230858,-36.968674,54.183376143791904,7.656435467321413e-05,0.006166951612585318,16.1934851437919,0.0012024400610452588,15.576518143791905,0.0012024400610452588,15.374702143791906,0.0012024400610452588,2.4499407769027656e+18,359.8610905850223,0.22099075,-0.41226988145185145,0.16179127,1.4480817843763683,0.24335748,22.121948,-22.096502177387517,0.2901261,-1.0607647669311995,0.17586729,1.0833784,16.294777,0.016054472,15.735739,0.02217708,15.52666,0.02895834,0.10129166,0.1592207,0.15195751,503635968.0,60.0,82.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0806359665033264e+17,359.665047298042,1.300939461330443e-07,0.0518482114465008,1.3326313836093132e-07,19.2971992492676,0.00655800011008978,17.9978008270264,0.00192599999718368,17.1977996826172,0.000984000042080879,16.744800567627,0.00201199995353818,16.5727005004883,0.00286699994467199,3500.0,3.5,-1.6,-34.0659,-35.345671,-36.157255,-36.556968,-36.758553,-37.092749,-37.347429,-37.075784,53.28787252987178,1.1990586002338221e-05,0.006203162026157909,15.307123529871777,0.0012000599044017259,14.564443529871777,0.0012000599044017259,14.37208852987178,0.0012000599044017259,2.642126892518709e+18,359.6650457143161,0.15924887,0.051844115894589045,0.09917011,1.8525079155347681,0.15978914,6.3808637,-5.251529795629713,0.31556815,-3.624480327142057,0.09982921,1.0106454,15.415538,0.009458779,14.633746,0.006208398,14.519451,0.019001614,0.10841465,0.06930256,0.14736271,503635968.0,60.0,106.0,5.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0
1.0825359753681357e+17,359.753742008122,7.461499153484412e-08,0.210700374273987,7.734970475164505e-08,16.5545997619629,0.00142700003925711,16.2469997406006,0.000759000016842037,16.0666999816895,0.000659000012092292,15.9275999069214,0.00166399998124689,15.9463996887207,0.00265999999828637,5625.0,0.0,1.0,-38.085737,-38.42078,-38.553701,-38.611675,-38.633947,-38.567318,-38.414542,-37.959294,54.55761470109165,2.578237416403357e-06,0.028213421030682636,15.10229670109165,0.0012000027697085434,14.767072701091653,0.0012000027697085434,14.758320701091654,0.0012000027697085434,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.1097145,0.008130027,14.68669,0.015103346,14.654357,0.022704845,0.007417679,-0.08038235,-0.10396385,503636096.0,60.0,80.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
