ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,ob_j,ob_j_error,ob_h,ob_h_error,ob_k,ob_k_error,diff_j,diff_h,diff_k,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflagzinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3
1.0959059782637979e+17,59.7826581049645,6.1078876412475e-07,1.33278879739363,6.092026211899307e-07,20.5849990844727,0.0205470006912947,19.4543991088867,0.0067119998857379,18.8852005004883,0.00472800014540553,18.67799949646,0.00739399995654821,18.5074005126953,0.0156999994069338,4500.0,3.75,-3.1,-36.330616,-37.219299,-37.559456,-37.696774,-37.791344,-37.973235,-38.141667,-37.724838,55.94739293976384,0.00015814907639686435,0.006465509254737329,17.285157939763835,0.007101761128788069,16.55572593976384,0.007101761128788069,16.46655493976384,0.007101761128788069,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.325436,0.041893963,16.783873,0.049879525,16.613144,0.082281835,0.04027748,0.2281475,0.14658928,436527104.0,52.0,72.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0904059844145974e+17,59.8441603345782,2.4764698580296033e-07,0.874391858310389,2.423312983507515e-07,20.7322006225586,0.023344999179244,19.301700592041,0.00571600021794438,17.7548999786377,0.00178399996366352,17.0576992034912,0.00221999990753829,16.7317008972168,0.00403500022366643,3200.0,5.0,-2.3,-33.100456,-34.247837,-35.635056,-36.221463,-36.501781,-36.903022,-36.984142,-36.757534,52.87014492254377,0.00012041078548705056,0.0034051895548565915,15.278122922543773,0.007101020965837351,14.636002922543774,0.007101020965837351,14.356610922543775,0.007101020965837351,3.2579457931134136e+18,59.844169016498896,0.13490911,0.8743946392519786,0.11502822,3.3094651889939475,0.17421253,12.784333,12.537724545327071,0.18140018,2.4989258138534054,0.14402755,0.98505276,15.417965,0.008323643,14.818127,0.009949111,14.501215,0.012836406,0.13984203,0.18212414,0.14460373,503635968.0,60.0,82.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0908060290619806e+17,60.2906458878177,1.6699203212686513e-07,0.906311076460258,1.6293809701082032e-07,18.4214992523193,0.00368599989451468,17.6044998168945,0.00176200002897531,17.1296005249023,0.00139099999796599,16.9367008209229,0.00245400005951524,16.7754001617432,0.00485000014305115,4937.5,2.25,1.0,-37.165006,-37.728364,-37.994393,-38.104861,-38.177052,-38.212442,-38.228378,-37.798319,54.6106586815612,9.634147599701919e-06,0.0027737266406842242,15.709216681561195,0.0071000065363913565,15.132280681561198,0.0071000065363913565,15.0563396815612,0.0071000065363913565,3.2572174396757514e+18,60.29065379783464,0.08775409,0.9063117016431004,0.072817355,0.6845482467951127,0.10843084,4.4480524,3.113855399084653,0.10341627,3.1763304860140753,0.092662066,1.0351393,15.755275,0.0104493685,15.295812,0.012447684,15.073071,0.020369057,0.0460577,0.1635313,0.016731262,503635968.0,60.0,70.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0903060063345056e+17,60.0633761917552,3.065681844630361e-07,0.858391013951555,2.9214959857718265e-07,19.9535999298096,0.0112610002979636,18.5937995910645,0.00382700003683567,17.7800998687744,0.00279700011014938,17.3763008117676,0.00334700010716915,17.1553993225098,0.00553000019863248,3900.0,5.0,-2.6,-34.98823,-36.098613,-36.727025,-37.016199,-37.166723,-37.447497,-37.782967,-37.426899,53.98000947310946,3.821251570462354e-05,0.0007889277491568906,15.843512473109463,0.007100102829984681,14.947042473109462,0.007100102829984681,14.797110473109464,0.007100102829984681,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.879471,0.013063119,15.237102,0.013861061,15.0062275,0.020199545,0.03595829,0.2900591,0.20911694,503635968.0,60.0,66.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0907059866098083e+17,59.8661068014755,4.5491272120379536e-08,0.891939746340099,4.533852008363465e-08,16.3971004486084,0.0012540000025183,15.3676996231079,0.000471000006655231,14.9219999313354,0.000334999989718199,14.7534999847412,0.000613000011071563,14.5899000167847,0.00104899995494634,4900.0,5.5,-3.0,-36.997957,-37.772844,-38.0264,-38.100409,-38.177494,-38.258571,-38.301055,-37.866194,52.42548523701836,6.765503849494956e-07,0.0011879732888315456,13.477914237018354,0.007100000032233833,12.874430237018359,0.007100000032233833,12.803291237018357,0.007100000032233833,3.2579462097271214e+18,59.86611302245964,0.028430326,0.8919276595389026,0.022354798,2.2385357072476406,0.035725463,18.031769,7.67419256521665,0.037069306,-16.31721424168663,0.028331436,0.91640145,13.4274845,0.0015974232,12.876904,0.0021303906,12.70145,0.0028680493,-0.050429344,0.0024728775,-0.10184097,503635968.0,60.0,86.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0919059727856451e+17,59.7278925888915,1.0392004882355463e-06,0.995037779022836,1.0289362465967292e-06,22.7019996643066,0.102600000798702,21.2905006408691,0.0287379994988441,19.892599105835,0.00906100030988455,19.3237991333008,0.0121449995785952,18.942699432373,0.0211260002106428,3400.0,4.75,-3.1,-33.585583,-34.751861,-35.949102,-36.4782,-36.735851,-37.099144,-37.270072,-37.007709,55.342770964223426,0.0024057086810738205,0.012621577662378165,17.554626964223424,0.007496494798116914,16.822698964223427,0.007496494798116914,16.579061964223428,0.007496494798116914,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.642336,0.05200056,17.14833,0.06585007,16.743494,0.08879938,0.08770943,0.3256321,0.16443253,436527232.0,52.0,74.0,5.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0
1.0915060109393942e+17,60.1094349302301,2.0236956578399174e-07,0.965812240933701,1.9239662013349144e-07,18.9533004760742,0.00722499983385205,17.9353008270264,0.00244599999859929,17.4473991394043,0.00141599995549768,17.2334003448486,0.00311099993996322,17.1002006530762,0.00546099990606308,4700.0,4.5,-2.8,-36.714064,-37.469976,-37.754925,-37.866327,-37.947986,-38.082921,-38.193711,-37.761242,54.68920529588511,1.9937887013350285e-05,0.002054541303160005,15.91728429588511,0.007100027994264429,15.24549429588511,0.007100027994264429,15.171963295885108,0.007100027994264429,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.982734,0.015512481,15.369557,0.0169377,15.2764845,0.026659798,0.065449715,0.12406349,0.1045208,503635968.0,60.0,77.0,5.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0
1.0946060137532643e+17,60.1375664728995,1.6552656828729496e-07,1.22167166739111,1.617275357753149e-07,18.4946994781494,0.0039079999551177,17.4664993286133,0.00246599991805851,17.0604000091553,0.00117299996782094,16.8134002685547,0.0028800000436604,16.5464992523193,0.00527499988675117,4750.0,1.5,-1.5,-36.828043,-37.612002,-37.862779,-37.977899,-38.12898,-38.204455,-38.222741,-37.784598,54.36239155026433,1.1769914445256242e-05,0.01404111350458264,15.468936550264324,0.007100009755689499,14.889650550264328,0.007100009755689499,14.821793550264326,0.007100009755689499,3.2579938323244713e+18,60.1375677974937,0.079344444,1.2216624278423698,0.062100247,0.5507494957140951,0.092688754,11.052663,-1.8112663874231263,0.1037857,-10.90324127429314,0.0764134,0.9110222,15.512045,0.010049545,14.914782,0.010934937,14.787862,0.017896835,0.043107986,0.025131226,-0.033931732,503635968.0,60.0,60.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0955059739744688e+17,59.7397932469044,8.611698419464373e-07,1.29702063389848,8.584488046226016e-07,21.0962009429932,0.0356330014765263,19.8736000061035,0.0102009996771812,19.2008991241455,0.00770699977874756,18.8043994903564,0.0120569998398423,18.7124004364014,0.0222520008683205,4200.0,5.5,-3.5,-35.656963,-36.679111,-37.149727,-37.372354,-37.483909,-37.722039,-37.965571,-37.580499,55.81304213540483,0.00041473836440225707,0.03120164766084731,17.402003135404826,0.007112102917626198,16.59747113540483,0.007112102917626198,16.476543135404825,0.007112102917626198,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.494476,0.047141023,17.005278,0.06082212,16.815603,0.095761135,0.092473984,0.4078064,0.33905983,436527104.0,52.0,54.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0952060032224488e+17,60.0322649769112,1.4578609322101848e-07,1.27039958916961,1.4848542680840624e-07,17.8253993988037,0.0027940000873059,16.9099006652832,0.00153000000864267,16.6315994262695,0.00138699996750802,16.304500579834,0.00164699996821582,16.2710990905762,0.00289999996311963,5250.0,0.0,-0.3,-37.558148,-38.176588,-38.373265,-38.445884,-38.490951,-38.469246,-38.343832,-37.899753,54.39997042452677,4.638742821115193e-06,0.05653760142749329,15.241724424526772,0.007100001515347371,14.806138424526772,0.007100001515347371,14.744217424526775,0.007100001515347371,3.2579951379945313e+18,60.032266951835744,0.055810314,1.2703983465033006,0.046191577,0.6885259920395537,0.066112965,2.3087869,2.105818945903121,0.074128225,-0.9465852133343946,0.058678932,0.98928833,15.182395,0.0073457356,14.725747,0.009411233,14.559244,0.014343168,-0.059329033,-0.08039093,-0.18497372,503635968.0,60.0,60.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
