ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflag,zinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3,diff_j,diff_h,diff_k,observed_j,obseved_j_error,observed_h,observed_h_error,observed_k,observed_k_error
1.0498088289234277e+17,88.28916043,0.004889999981969595,-2.51457669,0.009399999864399433,20.45868558289204,0.06716702969484781,19.185530073589057,0.016283302088076407,"[18.16433567 16.94561565 17.15921044 ... 17.90928535 19.36812775
 18.35916181]",0.005972814036245232,"[18.03816914 16.68141997 16.82609895 ... 17.41478563 19.17643894
 18.41184207]",0.007121395331265217,"[17.9906528  16.64489681 16.76288161 ... 17.15986917 19.09207211
 18.30362169]",0.012543402828886526,3500.0,5.25,-3.8,-34.337726,-35.495704,-36.362655,-36.694183,-37.110089,-37.41685,-37.655807,-37.27262,54.561145072587934,0.014170789023090526,1.5967330429285198,16.636018900321933,0.014170789023090526,15.769744276611291,0.014170789023090526,15.609640158590283,0.014170789023090526,3.0256135229667886e+18,88.28915680368263,0.3345816,-2.514577229259177,0.3191447,1.8164302707936555,0.4132427,6.2255383,-6.195682579791694,0.39284974,0.6089695874959653,0.33516964,1.016372,503635968.0,60.0,58.0,5.0,35651585.0,0.0,196608.0,102760453.0,128.0,196608.0,102760517.0,128.0,196608.0,102760453.0,128.0,196608.0,102760517.0,128.0,196608.0,[-0.06508079],[0.14791262],[-0.08466629],[16.57093811],[0.02663357],[15.9176569],[0.02475401],[15.52497387],[0.02392041]
1.0488088319700328e+17,88.31969875,0.007309999782592058,-2.59761117,0.007960000075399876,15.05490147301321,0.002394820873867308,14.3810956271033,0.0015936110639970353,"[18.16433567 16.94561565 17.15921044 ... 17.90928535 19.36812775
 18.35916181]",0.001158972666180876,"[18.03816914 16.68141997 16.82609895 ... 17.41478563 19.17643894
 18.41184207]",0.001036436645421454,"[17.9906528  16.64489681 16.76288161 ... 17.15986917 19.09207211
 18.30362169]",0.0014110746921875822,4600.0,3.5,-1.6,-36.647834,-37.308173,-37.603842,-37.752288,-37.84345,-37.981122,-38.115592,-37.696555,51.654869866151834,0.0007122728013637333,0.25146852163698685,13.16547169388583,0.0007122728013637333,12.403684070175196,0.0007122728013637333,12.27942995215419,0.0007122728013637333,3.025611976777972e+18,88.31969734905614,0.028741142,-2.5976136814169517,0.025749786,0.10185986997241037,0.03289018,0.692823,0.6563730088426988,0.037713844,0.22176159092580247,0.028742608,1.0283028,503635968.0,60.0,59.0,5.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,[-0.01358475],[0.15288598],[0.09102102],[13.15188694],[0.00212323],[12.55657005],[0.00177082],[12.37045097],[0.0017917]
1.0500088163128272e+17,88.16301085,0.002950000111013651,-2.49816705,0.005229999776929617,19.18308456238135,0.03058064004658849,18.911974749191906,0.03601748987157957,"[18.16433567 16.94561565 17.15921044 ... 17.90928535 19.36812775
 18.35916181]",0.008724186856792963,"[18.03816914 16.68141997 16.82609895 ... 17.41478563 19.17643894
 18.41184207]",0.012582832459247323,"[17.9906528  16.64489681 16.76288161 ... 17.15986917 19.09207211
 18.30362169]",0.025742405476680878,5187.5,3.0,1.0,-37.481678,-37.966207,-38.189602,-38.276195,-38.315434,-38.332289,-38.294704,-37.861515,56.62680604514808,0.011188468476147977,0.737726338190072,17.786240872882072,0.011188468476147977,17.196508249171437,0.011188468476147977,17.086406131150433,0.011188468476147977,3.025615962507752e+18,88.16301069079312,0.34185687,-2.4981655644775445,0.3230891,-0.4370430229854716,0.4152816,1.3796172,1.3777539592073478,0.4075531,0.07167830721914362,0.3365668,0.9679851,436527104.0,52.0,39.0,5.0,102760453.0,128.0,196608.0,102760453.0,128.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,[0.07247228],[0.17327706],[0.18622456],[17.85871315],[0.08179242],[17.36978531],[0.08656263],[17.27263069],[0.10854811]
1.0514088168821712e+17,88.16881101,0.00674000009894371,-2.37779652,0.004699999932199717,18.213569882567832,0.01203060826823575,17.434227145453846,0.004644109091046263,"[18.16433567 16.94561565 17.15921044 ... 17.90928535 19.36812775
 18.35916181]",0.0027807667481906644,"[18.03816914 16.68141997 16.82609895 ... 17.41478563 19.17643894
 18.41184207]",0.004649847949272546,"[17.9906528  16.64489681 16.76288161 ... 17.15986917 19.09207211
 18.30362169]",0.007504531846349392,4687.5,2.0,0.0,-36.763114,-37.497342,-37.773662,-37.898308,-38.002415,-38.116938,-38.200175,-37.759546,54.90089232695121,0.0031747442885709715,0.17199997140106107,16.275678154685206,0.0031747442885709715,15.565123530974567,0.0031747442885709715,15.46246141295356,0.0031747442885709715,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,503635968.0,60.0,62.0,5.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,102760453.0,128.0,196608.0,[-0.31171465],[-0.03619001],[-0.13254541],[15.96396351],[0.01749131],[15.52893353],[0.01898666],[15.329916],[0.02560735]
1.0463088388995642e+17,88.38896005,0.010250000283122063,-2.80323403,0.012000000104308128,19.49629412808899,0.026787777239647346,18.885813726651627,0.015421618289964885,"[18.16433567 16.94561565 17.15921044 ... 17.90928535 19.36812775
 18.35916181]",0.006624878789199599,"[18.03816914 16.68141997 16.82609895 ... 17.41478563 19.17643894
 18.41184207]",0.009285481516235511,"[17.9906528  16.64489681 16.76288161 ... 17.15986917 19.09207211
 18.30362169]",0.017256770547273103,4500.0,3.25,-1.6,-36.456015,-37.157936,-37.479302,-37.6398,-37.738483,-37.897296,-38.064299,-37.648165,55.90388046330859,0.0074385929739528515,0.4903551518989624,17.498308291042587,0.0074385929739528515,16.70398766733195,0.0074385929739528515,16.57683054931094,0.0074385929739528515,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,436527104.0,52.0,80.0,20.0,102760517.0,128.0,0.0,102760453.0,128.0,0.0,102760517.0,128.0,0.0,102760517.0,128.0,0.0,102760517.0,128.0,0.0,[-0.00214397],[0.22601836],[0.2510732],[17.49616432],[0.07472364],[16.93000603],[0.07129185],[16.82790375],[0.08233684]
1.0479088012196411e+17,88.01222172,0.003280000062659383,-2.67194553,0.0025500000920146704,17.33312017761913,0.005853892488625711,16.49677636633623,0.002673598101441361,"[18.16433567 16.94561565 17.15921044 ... 17.90928535 19.36812775
 18.35916181]",0.0018242337111900417,"[18.03816914 16.68141997 16.82609895 ... 17.41478563 19.17643894
 18.41184207]",0.0026143816025900658,"[17.9906528  16.64489681 16.76288161 ... 17.15986917 19.09207211
 18.30362169]",0.0041391119537431045,4812.5,0.5,-0.9,-36.891431,-37.691146,-37.940233,-38.041281,-38.175418,-38.246164,-38.231619,-37.793074,54.15719061923173,0.0016578450064953843,0.1308486865702319,15.402750446965722,0.0016578450064953843,14.789977823255086,0.0016578450064953843,14.685231705234083,0.0016578450064953843,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,503635968.0,60.0,79.0,10.0,102760517.0,128.0,0.0,102760517.0,128.0,0.0,102760517.0,128.0,0.0,102760517.0,128.0,0.0,102760517.0,128.0,0.0,[-0.1128325],[-0.13620833],[-0.18296768],[15.28991795],[0.00907218],[14.65376949],[0.00835766],[14.50226402],[0.00957904]
1.0486088115229656e+17,88.11524636,0.008860000409185886,-2.61156334,0.006769999861717224,18.614529402908722,0.02116179194940596,17.847231323759722,0.009221248802831388,"[18.16433567 16.94561565 17.15921044 ... 17.90928535 19.36812775
 18.35916181]",0.006130189575005376,"[18.03816914 16.68141997 16.82609895 ... 17.41478563 19.17643894
 18.41184207]",0.008063658694001257,"[17.9906528  16.64489681 16.76288161 ... 17.15986917 19.09207211
 18.30362169]",0.020795884329095002,5500.0,1.5,-2.5,-37.81991,-38.459176,-38.606702,-38.619559,-38.707181,-38.636234,-38.428588,-37.971848,56.37870744161303,0.006535819730627852,0.045669764697246554,17.234197269347025,0.006535819730627852,16.814525645636394,0.006535819730627852,16.72797452761538,0.006535819730627852,3.0255906780373376e+18,88.1152456279801,0.25721246,-2.61156381568451,0.26296267,0.5294810396001369,0.35052267,1.1573507,0.8340326279614774,0.278355,0.8024026448118714,0.27157497,1.0433369,503635968.0,60.0,46.0,5.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,[-0.10331501],[-0.28186611],[-0.36891233],[17.13088226],[0.0449558],[16.53265953],[0.04597181],[16.35906219],[0.05606803]
1.0471088298018578e+17,88.29797852,0.001879999996162951,-2.73725355,0.002369999885559082,17.972649988168254,0.008342367170330057,17.35991893665485,0.004600266788806485,"[18.16433567 16.94561565 17.15921044 ... 17.90928535 19.36812775
 18.35916181]",0.0027355803106287593,"[18.03816914 16.68141997 16.82609895 ... 17.41478563 19.17643894
 18.41184207]",0.004223566268680828,"[17.9906528  16.64489681 16.76288161 ... 17.15986917 19.09207211
 18.30362169]",0.008341850004956127,4900.0,5.0,-2.0,-37.133188,-37.691784,-37.934121,-38.034155,-38.104453,-38.186576,-38.247609,-37.807096,55.0532704392748,0.0027251856281715666,0.09876567715512759,16.35841826700879,0.0027251856281715666,15.670067643298161,0.0027251856281715666,15.567289525277149,0.0027251856281715666,3.025397400212827e+18,88.2979789806934,0.14488775,-2.7372524448792404,0.13514976,0.5776102771746581,0.20178734,1.4255761,1.4196401259772837,0.1834357,-0.12995764982654434,0.14667083,1.077234,503635968.0,60.0,74.0,5.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,[0.04115792],[0.12382617],[-0.03192156],[16.39957619],[0.02666624],[15.79389381],[0.02301787],[15.53536797],[0.02723601]
1.0467088263205854e+17,88.2631434,0.004840000066906214,-2.76827867,0.005549999885261059,20.721001750898733,0.0799430472586539,19.624142999517396,0.020826010616239767,"[18.16433567 16.94561565 17.15921044 ... 17.90928535 19.36812775
 18.35916181]",0.008765582858719303,"[18.03816914 16.68141997 16.82609895 ... 17.41478563 19.17643894
 18.41184207]",0.01478757306278924,"[17.9906528  16.64489681 16.76288161 ... 17.15986917 19.09207211
 18.30362169]",0.02433495046922658,3600.0,5.25,-3.9,-35.051259,-36.089317,-36.781863,-36.949897,-37.401318,-37.628562,-37.949038,-37.48536,55.59035094657432,0.01756395296904113,1.0595994992697269,17.45351277430831,0.01756395296904113,16.505719150597677,0.01756395296904113,16.42610603257667,0.01756395296904113,3.0253972284141906e+18,88.26314453465689,0.63354135,-2.7682812093914455,0.60872203,0.3838761151563787,0.8853906,13.8078165,5.993590562134982,0.7490361,-12.439158535075101,0.6509576,1.0481193,436527104.0,52.0,62.0,5.0,35651585.0,0.0,196608.0,102760453.0,128.0,196608.0,102760517.0,128.0,196608.0,102760453.0,128.0,196608.0,102760453.0,128.0,196608.0,[0.15089358],[0.20991806],[0.05240769],[17.60440636],[0.06273222],[16.71563721],[0.04728051],[16.47851372],[0.05559217]
1.0500088421497418e+17,88.42151468,0.003060000017285347,-2.49691112,0.005289999768137932,19.18298860693626,0.036601354015012515,18.784346825369482,0.013672085270222064,"[18.16433567 16.94561565 17.15921044 ... 17.90928535 19.36812775
 18.35916181]",0.01020490716917609,"[18.03816914 16.68141997 16.82609895 ... 17.41478563 19.17643894
 18.41184207]",0.011813969937935969,"[17.9906528  16.64489681 16.76288161 ... 17.15986917 19.09207211
 18.30362169]",0.03169463285012597,5375.0,3.0,1.0,-37.700788,-38.133831,-38.32874,-38.398798,-38.427507,-38.42147,-38.353664,-37.91236,56.83955626725971,0.010535359128000785,0.16484812718844666,17.909810094993706,0.010535359128000785,17.350298471283068,0.010535359128000785,17.24831135326206,0.010535359128000785,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,436527232.0,52.0,51.0,5.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,102760453.0,128.0,196608.0,102760517.0,128.0,196608.0,102760517.0,128.0,196608.0,[-0.17939284],[-0.3026014],[-0.2665704],[17.73041725],[0.07572608],[17.04769707],[0.07626452],[16.98174095],[0.0946863]
