ra,dec,jPetroMag,jPetroMagErr,hPetroMag,hPetroMagErr,kPetroMag,kPetroMagErr,distance
66.57012383061898,15.96316866971836,-999999488.0,-999999488.0,-999999488.0,-999999488.0,16.19615364074707,0.05509961396455765,12.084803860342875
66.56882911345977,15.959537940172728,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.217172622680664,0.10459046810865402,12.039572642828535
66.66211356028428,15.949474307937278,-999999488.0,-999999488.0,-999999488.0,-999999488.0,18.611539840698242,0.3422258496284485,7.38502833508444
66.57238366704772,15.897821707761436,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.99787139892578,0.2968498468399048,10.498524888026726
66.65627386798946,15.86547972355552,-999999488.0,-999999488.0,-999999488.0,-999999488.0,16.89730453491211,0.1343441754579544,5.4194007600646215
66.49242647938338,15.863548061027629,-999999488.0,-999999488.0,-999999488.0,-999999488.0,14.097475051879883,0.010389396920800209,14.867490358285172
66.6649699295923,15.812603489490526,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.759742736816406,0.319417804479599,5.672498884927839
66.61311664370952,15.801364417843713,-999999488.0,-999999488.0,-999999488.0,-999999488.0,15.920214653015137,0.0550488643348217,8.649332444095299
66.55906832544086,15.78864980854139,-999999488.0,-999999488.0,-999999488.0,-999999488.0,15.88056468963623,0.04904715344309807,11.823957348478805
66.97595676007853,15.831060009973063,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.42129898071289,0.16893085837364197,13.157322735462913
66.97585066838833,15.869109867221718,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.28437614440918,0.20735561847686768,13.046343636190663
66.96599012308795,15.897916690981202,-999999488.0,-999999488.0,-999999488.0,-999999488.0,14.957483291625977,0.020556336268782616,12.67080714976924
66.96221033494162,15.869342003669233,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.874351501464844,0.2634742558002472,12.260454278786664
66.95760824502837,15.937965722939273,-999999488.0,-999999488.0,-999999488.0,-999999488.0,16.72279930114746,0.10448582470417023,12.860916842106821
66.95465054408822,15.754103919373025,-999999488.0,-999999488.0,-999999488.0,-999999488.0,18.362239837646484,0.26540327072143555,13.414815504739257
66.93748415433171,15.871736821212822,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.873544692993164,0.11482515186071396,10.843400005466115
66.89255504850206,15.886370935622557,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.12833023071289,0.15134280920028687,8.377929344501375
66.89039556740208,15.943430630552069,-999999488.0,-999999488.0,-999999488.0,-999999488.0,14.273289680480957,0.011955281719565392,9.523172628332414
66.62699797740366,15.708060232266837,-999999488.0,-999999488.0,-999999488.0,-999999488.0,14.50984001159668,0.01699105277657509,11.556152671639618
66.62865443499369,15.678484557413489,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.953004837036133,0.18638470768928528,12.950146835582974
66.65889446492051,15.662533398343552,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.183605194091797,0.13014689087867737,12.963451658268712
66.93155771685291,15.689497644328302,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.71617317199707,0.23643037676811218,14.647627976468874
67.00677571859461,15.83908958142869,-999999488.0,-999999488.0,-999999488.0,-999999488.0,16.047353744506836,0.08565138280391693,14.873828045491544
67.00283316886645,15.822718148163444,-999999488.0,-999999488.0,-999999488.0,-999999488.0,15.731103897094727,0.06953734159469604,14.764289832227515
66.89340033408205,15.770786232524099,-999999488.0,-999999488.0,-999999488.0,-999999488.0,18.978595733642578,0.45481181144714355,9.858153808855171
66.87780745617032,15.666562195525682,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.912059783935547,0.23388677835464478,13.753930483287913
66.80552551477719,15.945229385207428,-999999488.0,-999999488.0,-999999488.0,-999999488.0,16.763147354125977,0.16224458813667297,6.034598082619665
66.87781156360617,15.907550088139706,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.766233444213867,0.1938224583864212,7.908441686024483
66.72026487715459,15.796649967162402,-999999488.0,-999999488.0,-999999488.0,-999999488.0,10.708133697509766,0.000874480465427041,4.17059348658909
66.67695398322812,15.794892441791003,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.978515625,0.3379145860671997,5.748050681297966
66.66419541906433,15.787388275442972,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.640697479248047,0.17342576384544373,6.596580818239425
66.65246997261266,15.773932450987648,-999999488.0,-999999488.0,-999999488.0,-999999488.0,18.445171356201172,0.3916979432106018,7.639829905259176
66.76447636556551,15.77221207908706,-999999488.0,-999999488.0,-999999488.0,-999999488.0,16.920879364013672,0.13476336002349854,5.333158602303316
66.63152342601997,15.956041944924003,-999999488.0,-999999488.0,-999999488.0,-999999488.0,15.494654655456543,0.01996237225830555,8.941048611423707
66.6346349586978,16.014415793459968,-999999488.0,-999999488.0,-999999488.0,-999999488.0,18.680959701538086,0.30784350633621216,11.407870734660312
66.66213444139336,15.961881746181188,-999999488.0,-999999488.0,-999999488.0,-999999488.0,19.0783634185791,0.3282981514930725,7.941794127216041
66.517620610262,15.948566783306605,-999999488.0,-999999488.0,-999999488.0,-999999488.0,18.192142486572266,0.3025510609149933,14.4236306021196
66.5246926825734,15.942461160807158,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.827274322509766,0.23308897018432617,13.910772391320336
66.5887447736106,15.916139826978414,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.00340461730957,0.15911293029785156,9.89656995855415
66.58413956376455,15.913177065609208,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.59565544128418,0.20903030037879944,10.089311886106627
66.55111003841714,15.868010178102178,-999999488.0,-999999488.0,-999999488.0,-999999488.0,14.686277389526367,0.01708129420876503,11.488949626582349
66.59708399249644,15.860587776017043,-999999488.0,-999999488.0,-999999488.0,-999999488.0,13.799554824829102,0.007864157669246197,8.825748530922331
66.51818768193124,15.839771498782474,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.466257095336914,0.18296848237514496,13.434871651626217
66.58570924954716,15.837012122167398,-999999488.0,-999999488.0,-999999488.0,-999999488.0,17.914623260498047,0.1337459832429886,9.582518275563821
66.60747726980274,15.821336041805006,-999999488.0,-999999488.0,-999999488.0,-999999488.0,18.267375946044922,0.3062865734100342,8.547452246042026
