ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflag,zinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3,diff_j,diff_h,diff_k,observed_j,obseved_j_error,observed_h,observed_h_error,observed_k,observed_k_error
1.2699066565178166e+17,66.56521676,0.005119999870657921,15.82593873,0.007369999773800373,15.061696249170424,0.0025541525584212446,14.40257066392629,0.0016792661371234168,"[14.34405139 18.36159376 13.21845761 ... 18.51090438 19.14705838
 15.65971054]",0.001224540729992473,"[14.21366877 18.04943638 13.21074643 ... 18.47831867 18.84219466
 15.6652057 ]",0.0012690964959673925,"[14.20256917 17.79187542 13.14097288 ... 18.39307616 18.67550946
 15.6610593 ]",0.0014350738660242374,5562.5,2.5,-2.4,-37.902146,-38.494062,-38.634505,-38.649047,-38.715043,-38.652449,-38.460356,-37.999288,52.923871847392924,0.0007619231711245473,0.043024230974941464,13.782376370380295,0.0007619231711245473,13.34009995433415,0.0007619231711245473,13.253889861415752,0.0007619231711245473,3.3127781330494065e+18,66.56521714431479,0.03693657,15.825937231676594,0.019045558,0.14665895954691552,0.04180641,2.4885812,1.288729248422952,0.0509331,-2.128899439105527,0.03522851,1.0632362,503635968.0,60.0,66.0,5.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-9.99999502e+08],[-9.99999501e+08],[-0.59500009],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[12.65888977],[0.00282396]
1.2705066536422611e+17,66.53646235,0.008580000139772892,15.87963582,0.005830000154674053,20.241453290658914,0.0547579117299245,19.16951103551949,0.014701927295053843,"[14.34405139 18.36159376 13.21845761 ... 18.51090438 19.14705838
 15.65971054]",0.007347365093407203,"[14.21366877 18.04943638 13.21074643 ... 18.47831867 18.84219466
 15.6652057 ]",0.010544226261322918,"[14.20256917 17.79187542 13.14097288 ... 18.39307616 18.67550946
 15.6610593 ]",0.01762598439071749,3600.0,5.25,-3.9,-35.051259,-36.089317,-36.781863,-36.949897,-37.401318,-37.628562,-37.949038,-37.48536,55.17750477771348,0.012149757808646,0.8625381282774808,17.059896300700846,0.012149757808646,16.105050884654702,0.012149757808646,16.021450791736306,0.012149757808646,3.312779606222203e+18,66.53646490361747,0.5552916,15.8796356406086,0.26999593,1.5655758299330467,0.5840513,4.086741,3.8438731299383644,0.7809837,-1.3878369983491818,0.5498297,1.0909883,436527104.0,52.0,58.0,5.0,195035141.0,655360.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-9.99999505e+08],[-9.99999504e+08],[0.02132532],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[16.04277611],[0.06196363]
1.267706677882717e+17,66.7788616,0.008310000412166119,15.64265822,0.002219999907538295,13.574297181577741,0.002185086577218229,13.288080871413179,0.0015413950777245626,"[14.34405139 18.36159376 13.21845761 ... 18.51090438 19.14705838
 15.65971054]",0.001160046968925096,"[14.21366877 18.04943638 13.21074643 ... 18.47831867 18.84219466
 15.6652057 ]",0.0010767242262841583,"[14.20256917 17.79187542 13.14097288 ... 18.39307616 18.67550946
 15.6610593 ]",0.001165642970874013,5937.5,0.0,-0.1,-38.463818,-38.746395,-38.804178,-38.831491,-38.86167,-38.71787,-38.488916,-38.024614,52.02802139370641,0.0006637550662917852,0.011711780730953162,12.82110491669378,0.0006637550662917852,12.41568950064763,0.0006637550662917852,12.332713407729239,0.0006637550662917852,3.3127133305829325e+18,66.77886160010833,0.019954609,15.64265854254528,0.010273439,1.3236041075994396,0.022455655,2.153513,1.2537293564214471,0.026937617,1.7509370007684542,0.018447336,0.9827411,503635968.0,60.0,70.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,263192581.0,524416.0,196608.0,263192581.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-9.99999501e+08],[-9.999995e+08],[-0.24304418],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[12.08966923],[0.00166954]
1.2707066926088208e+17,66.92611511,0.001930000027641654,15.89294684,0.0010100000072270632,15.493742684949227,0.003746090428327782,14.901468642461941,0.0017710375194338985,"[14.34405139 18.36159376 13.21845761 ... 18.51090438 19.14705838
 15.65971054]",0.0013335760331245222,"[14.21366877 18.04943638 13.21074643 ... 18.47831867 18.84219466
 15.6652057 ]",0.0014311405537776145,"[14.20256917 17.79187542 13.14097288 ... 18.39307616 18.67550946
 15.6610593 ]",0.001700064616293015,5375.0,1.75,-0.4,-37.730096,-38.268503,-38.437236,-38.484915,-38.530687,-38.513492,-38.406241,-37.950913,53.16988410492511,0.0009774778854340215,0.04520420830963386,14.167345627912479,0.0009774778854340215,13.640227211866332,0.0009774778854340215,13.548277118947938,0.0009774778854340215,3.312787822495687e+18,66.92611666765525,0.04455276,15.892944365489242,0.02418745,0.7753385667641078,0.04862997,8.192322,4.3101746123093125,0.06398212,-6.966815896711578,0.042835843,1.0999998,503635968.0,60.0,57.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-9.99999502e+08],[-9.99999502e+08],[0.01117971],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[13.55945683],[0.01047175]
1.2679066789222826e+17,66.78926278,0.007029999978840351,15.66478344,0.007829999551177025,18.281166702475286,0.013440916657255013,17.24588775991392,0.003921044134475502,"[14.34405139 18.36159376 13.21845761 ... 18.51090438 19.14705838
 15.65971054]",0.0028496144687817446,"[14.21366877 18.04943638 13.21074643 ... 18.47831867 18.84219466
 15.6652057 ]",0.004821848769554649,"[14.20256917 17.79187542 13.14097288 ... 18.39307616 18.67550946
 15.6610593 ]",0.0064480369095598926,4562.5,0.25,-2.2,-36.3696,-37.368111,-37.66094,-37.811382,-38.0408,-38.140245,-38.100365,-37.695723,54.571251590097965,0.003280125216243872,0.22414270901993796,15.941960113085333,0.003280125216243872,15.347470697039192,0.003280125216243872,15.204834604120792,0.003280125216243872,3.3127137386036506e+18,66.78926399406436,0.15472478,15.664782738018394,0.081615195,1.1538456486092465,0.17255381,5.2460585,4.417924415678376,0.23266825,-2.8289707063786427,0.15515877,0.98535025,503635968.0,60.0,60.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-9.99999504e+08],[-9.99999503e+08],[-0.33508935],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[14.86974525],[0.02064436]
1.2710066532099702e+17,66.53212728,0.0035000001080334187,15.92207067,0.0035000001080334187,18.256373491955188,0.014387842600195152,18.059588788260033,0.007943058363066375,"[14.34405139 18.36159376 13.21845761 ... 18.51090438 19.14705838
 15.65971054]",0.006326417689154882,"[14.21366877 18.04943638 13.21074643 ... 18.47831867 18.84219466
 15.6652057 ]",0.008872454665536485,"[14.20256917 17.79187542 13.14097288 ... 18.39307616 18.67550946
 15.6610593 ]",0.017280825301846815,5937.5,1.25,1.0,-38.379251,-38.635514,-38.731723,-38.759054,-38.768484,-38.680951,-38.506169,-38.041825,56.61742795323579,0.005243941748454764,0.08564050999923445,17.447430476223158,0.005243941748454764,16.987843060177013,0.005243941748454764,16.904908967258613,0.005243941748454764,3.3127800228361733e+18,66.5321269941294,0.27303505,15.922070372794497,0.13631928,-0.2011639371815026,0.28886,0.6529727,0.651089341465162,0.3916096,0.049558194120153096,0.27134958,1.0252894,436527104.0,52.0,57.0,5.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-9.99999505e+08],[-9.99999505e+08],[0.13841455],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[17.04332352],[0.15064353]
1.2700066929485435e+17,66.92951141,0.003019999945536256,15.83652038,0.011500000022351742,18.27131367361647,0.01316701531214716,17.319256991477403,0.0034884370213527052,"[14.34405139 18.36159376 13.21845761 ... 18.51090438 19.14705838
 15.65971054]",0.0029274269135417443,"[14.21366877 18.04943638 13.21074643 ... 18.47831867 18.84219466
 15.6652057 ]",0.0035761357701839832,"[14.20256917 17.79187542 13.14097288 ... 18.39307616 18.67550946
 15.6610593 ]",0.005893878697349449,4375.0,1.0,0.0,-36.160875,-37.065328,-37.409316,-37.581316,-37.731411,-37.914056,-38.085988,-37.664962,54.33495342493907,0.0031089282176483234,0.296185329816821,15.931850947926439,0.0031089282176483234,15.125549531880296,0.0031089282176483234,14.999297438961898,0.0031089282176483234,3.312787302803573e+18,66.92951445765881,0.16040614,15.836518562211857,0.094509214,0.6814342458767898,0.17305133,10.108299,8.631405856406198,0.23873973,-5.260850710169324,0.1615236,1.0138949,503635968.0,60.0,66.0,5.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-9.99999504e+08],[-9.99999503e+08],[0.01005048],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[15.00934792],[0.04007842]
1.271106656415583e+17,66.56418307,0.016829999163746834,15.93145801,0.013740000315010548,20.73325528945989,0.1347316764078447,19.951636113565684,0.0371546996805396,"[14.34405139 18.36159376 13.21845761 ... 18.51090438 19.14705838
 15.65971054]",0.017675354317481237,"[14.21366877 18.04943638 13.21074643 ... 18.47831867 18.84219466
 15.6652057 ]",0.0336693102331756,"[14.20256917 17.79187542 13.14097288 ... 18.39307616 18.67550946
 15.6610593 ]",0.053207555364562474,4400.0,3.25,-1.6,-36.282604,-37.03696,-37.381251,-37.552654,-37.661646,-37.844931,-38.045228,-37.643592,56.90677749676709,0.030861095823524205,0.36096003537088517,18.572800019754457,0.030861095823524205,17.738133603708313,0.030861095823524205,17.59249151078992,0.030861095823524205,3.312803318736649e+18,66.5641796435639,4.466986,15.93145560978281,1.9346137,nan,nan,nan,nan,nan,nan,nan,nan,436527104.0,52.0,44.0,5.0,195035141.0,655360.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,655488.0,196608.0,195035141.0,524416.0,196608.0,[-9.99999507e+08],[-9.99999506e+08],[-0.12080992],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[17.47168159],[0.19532774]
1.2707066696004442e+17,66.6960413,0.003909999970346689,15.89491628,0.003809999907389283,18.668961072190598,0.018295816128297258,18.145870308407936,0.008234861794675051,"[14.34405139 18.36159376 13.21845761 ... 18.51090438 19.14705838
 15.65971054]",0.005289594540002476,"[14.21366877 18.04943638 13.21074643 ... 18.47831867 18.84219466
 15.6652057 ]",0.00970037523809832,"[14.20256917 17.79187542 13.14097288 ... 18.39307616 18.67550946
 15.6610593 ]",0.018271794598561174,5562.5,0.5,-1.6,-37.973162,-38.479286,-38.612332,-38.629949,-38.690351,-38.617426,-38.437098,-37.981071,56.60618131262928,0.005859984315976982,0.02843971994570294,17.499708835616648,0.005859984315976982,17.045667419570506,0.005859984315976982,16.954416326652108,0.005859984315976982,3.312790670057967e+18,66.69604013194241,0.3254218,15.894915818408201,0.17765124,0.160990281404308,0.35256112,0.89440316,0.6978822972717684,0.50035125,0.5593900791816186,0.3343539,1.1465691,436527104.0,52.0,60.0,10.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-9.99999505e+08],[-9.99999505e+08],[-0.14503675],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[16.80937958],[0.17195106]
1.2685066578119923e+17,66.57815695,0.003000000026077032,15.71558148,0.006570000201463699,14.47490458436133,0.002535708718390535,14.259358404754451,0.0015869345385466592,"[14.34405139 18.36159376 13.21845761 ... 18.51090438 19.14705838
 15.65971054]",0.0012197419919334717,"[14.21366877 18.04943638 13.21074643 ... 18.47831867 18.84219466
 15.6652057 ]",0.0012817567659526373,"[14.20256917 17.79187542 13.14097288 ... 18.39307616 18.67550946
 15.6610593 ]",0.0014785507123861326,6187.5,1.75,1.0,-38.602019,-38.806583,-38.872911,-38.882154,-38.883943,-38.769956,-38.564242,-38.093125,53.052538841030675,0.0007553797211258137,0.02658903659618957,13.793536364018042,0.0007553797211258137,13.364880947971898,0.0007553797211258137,13.288719855053502,0.0007553797211258137,3.3127635301606067e+18,66.57815773069956,0.03230064,15.715581443368848,0.015782608,0.6635589750511649,0.03821082,3.041561,2.8496062517027383,0.04359054,-1.0634082817724637,0.027543277,1.0011293,503635968.0,60.0,61.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-9.99999502e+08],[-9.99999501e+08],[-0.10479709],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[-9.99999488e+08],[13.18392277],[0.00487413]
