ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,ob_j,ob_j_error,ob_h,ob_h_error,ob_k,ob_k_error,diff_j,diff_h,diff_k,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflagzinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3
1.092501464835688e+17,14.6483703555788,3.892571805592997e-08,1.04860566685022,3.8942109269581825e-08,15.5336999893188,0.000746999983675778,14.944899559021,0.000463000003946945,14.6288003921509,0.000312999996822327,14.4684000015259,0.000628000008873641,14.3844995498657,0.000905999972019345,4812.5,2.75,1.0,-36.991354,-37.594149,-37.881337,-38.004251,-38.084577,-38.137701,-38.17283,-37.755159,52.451451804084094,4.1711338754432154e-07,0.006774498961849754,13.425750804084094,0.0012000000724931553,12.902621804084095,0.0012000000724931553,12.856292804084095,0.0012000000724931553,2.5373882738494884e+18,14.648368607882503,0.025483396,1.0485956148002091,0.019068262,0.14999910258462681,0.029809536,11.069268,-1.6359762833763258,0.038105913,-10.947706367700238,0.034094915,0.95956475,13.343961,0.0017898558,12.82702,0.0030200337,12.756031,0.0033055951,-0.08178997,-0.07560253,-0.10026169,503635968.0,60.0,83.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.09410147242312e+17,14.7242681919093,3.8722063102934525e-08,1.17628491469444,3.8715383555120994e-08,14.6585998535156,0.000456000008853152,14.6196002960205,0.000509999983478338,14.8337001800537,0.000319000013405457,14.9204998016357,0.00064899999415502,14.8803997039795,0.00109699997119606,7937.5,3.25,-2.5,-39.996229,-39.946796,-39.79442,-39.670066,-39.696747,-39.343571,-38.936336,-38.437922,54.55093238235916,4.3888138579840676e-07,0.01736355188311153,14.31936138235916,0.0012000000802570268,14.238596382359159,0.0012000000802570268,14.273010382359159,0.0012000000802570268,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14.223972,0.0038706018,14.112577,0.009820311,14.099042,0.01190767,-0.095389366,-0.12601852,-0.17396832,503635968.0,60.0,87.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0942014653667771e+17,14.6536957866637,7.101917956367808e-08,1.18938862166301,7.088820123489564e-08,17.0739994049072,0.00190200004726648,16.1539993286133,0.000891999981831759,15.7498998641968,0.000553000019863248,15.480299949646,0.00103699997998774,15.3248996734619,0.00173300004098564,4100.0,3.5,-1.6,-35.726861,-36.629813,-37.059275,-37.28022,-37.415917,-37.645431,-37.918377,-37.538913,52.72755109831125,1.7595470539818215e-06,0.008725813956146154,14.19412009831125,0.001200001290001738,13.433174098311252,0.001200001290001738,13.348638098311252,0.001200001290001738,2.537438782664887e+18,14.653700555198322,0.048685055,1.189388779264446,0.03608991,1.5429096148360408,0.058323253,6.4899716,6.373296809949307,0.079056196,1.2250800811318256,0.07226039,0.98225754,14.366915,0.003785471,13.776903,0.0065762196,13.688289,0.0068345126,0.17279434,0.34372902,0.33965015,503635968.0,60.0,77.0,10.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0
1.0885014708450142e+17,14.7084432280659,9.87202086501905e-08,0.709106686924432,9.72942157717383e-08,18.192699432373,0.00318900006823242,17.0534000396729,0.00144499994348735,16.5328998565674,0.000704000005498528,16.2530002593994,0.00134199997410178,16.1352996826172,0.00257800007238984,4000.0,4.5,-2.3,-35.282999,-36.401026,-36.913681,-37.16541,-37.303075,-37.542778,-37.798223,-37.439616,53.39540505374023,4.240082116667591e-06,0.0019375051250419904,14.964627053740228,0.001200007490933434,14.221182053740225,0.001200007490933434,14.115789053740226,0.001200007490933434,2.537360747403535e+18,14.708438490922418,0.07239151,0.7090972275168086,0.05097587,1.3128179182129118,0.087647766,16.369091,-9.977283281425878,0.10814911,-12.97694053035718,0.08859498,0.97368497,15.004242,0.007959256,14.364449,0.012767362,14.239773,0.01291674,0.039614677,0.14326668,0.12398338,503635968.0,60.0,86.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.087101479882593e+17,14.7988452089633,2.0790020511999342e-07,0.599022085763318,2.091512296826198e-07,18.4090003967285,0.00406700000166893,17.9204998016357,0.00230300007387996,17.7630004882813,0.00168200000189245,17.5652008056641,0.00352200004272163,17.5146999359131,0.00647399993613362,5187.5,2.5,1.0,-37.490617,-37.971762,-38.193941,-38.279929,-38.337437,-38.337747,-38.30827,-37.865762,55.83730925030028,1.579811636684433e-05,0.035423204162144215,16.611562250300278,0.0012001039873614037,16.153039250300278,0.0012001039873614037,16.131547250300283,0.0012001039873614037,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.636877,0.035684004,16.105015,0.06369079,16.199413,0.09148012,0.025314331,-0.04802513,0.06786537,503635968.0,60.0,84.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.095901519433537e+17,15.1943439772147,4.980144697036044e-07,1.32769919086854,4.771374052253116e-07,20.9578990936279,0.0226750001311302,19.6625003814697,0.00932899955660105,18.7124996185303,0.0037609999999404,18.3001003265381,0.00556800002232194,18.0083999633789,0.00914900004863739,3400.0,3.5,-1.6,-33.724262,-35.012436,-35.942491,-36.384208,-36.605115,-36.964379,-37.198245,-36.938074,54.61099948676747,0.0001460075621623826,0.011505452378366685,16.758620486767466,0.00120884995272722,16.036754486767467,0.00120884995272722,15.83292548676747,0.00120884995272722,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.960663,0.031128045,16.238325,0.04473876,16.083134,0.05383272,0.20204163,0.20157051,0.2502079,503635968.0,60.0,76.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0897014708597624e+17,14.7086373359046,4.538590557636077e-07,0.813123592167448,4.423796517287915e-07,20.9419002532959,0.0201660003513098,19.7521991729736,0.00853599980473518,18.8677997589111,0.00315600004978478,18.327600479126,0.00552000012248755,18.0912990570068,0.00943700037896633,3500.0,3.75,-1.8,-33.923223,-35.106203,-36.056793,-36.503694,-36.720572,-37.082887,-37.435051,-37.128416,54.80718663435853,0.00012180371533091618,0.03362769758030111,16.83629963435853,0.0012061658862148334,15.996135634358527,0.0012061658862148334,15.83877063435853,0.0012061658862148334,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.051147,0.048646174,16.37228,0.07862473,16.205519,0.070255086,0.21484756,0.3761444,0.36674786,503635968.0,60.0,88.0,10.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0
1.0957014778326736e+17,14.7783641748362,6.689574769360578e-07,1.31408628654859,6.579745175969404e-07,20.4218997955322,0.017170999199152,19.494800567627,0.0080730002373457,19.1256008148193,0.00490800011903048,18.9267997741699,0.00989199988543987,18.9235000610352,0.0225259996950626,4700.0,4.25,-4.0,-36.149879,-37.077855,-37.393335,-37.569432,-37.608556,-37.768799,-37.781129,-37.39669,56.486829407490106,0.00019787546709867368,0.008602272757405424,17.830030407490103,0.001216205040476119,17.329700407490105,0.001216205040476119,17.250139407490106,0.001216205040476119,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.812174,0.08002312,17.351368,0.13212302,17.239754,0.12905309,-0.017856598,0.02166748,-0.010385513,436527104.0,52.0,68.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0965014900251118e+17,14.9003183972613,1.2822299959208415e-06,1.37560620419542,1.2796809086869452e-06,22.1326007843018,0.0726410001516342,21.1688003540039,0.028311999514699,20.0000991821289,0.0122300004586577,19.6749992370605,0.0193830002099276,19.2912998199463,0.0324129983782768,3600.0,5.25,-3.7,-34.370028,-35.353768,-36.408712,-36.78025,-37.127324,-37.440923,-37.784489,-37.399731,56.410536253611795,0.0015308320583554066,0.027368715007511493,18.081613253611795,0.0019451084265121703,17.250047253611793,0.0019451084265121703,17.170805253611793,0.0019451084265121703,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.216503,0.12663439,17.135391,0.15204556,17.43911,0.17995071,0.1348896,-0.11465645,0.26830482,436527104.0,52.0,64.0,5.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0
1.085501513910854e+17,15.1391250175178,9.134384171350148e-07,0.4624838878045,9.144443252451901e-07,22.0921001434326,0.0512089990079403,20.8215007781982,0.0225869994610548,19.639799118042,0.00953700020909309,19.100700378418,0.0108559997752309,18.8390998840332,0.0178810004144907,3400.0,5.0,-3.4,-33.575741,-34.818092,-35.980826,-36.523906,-36.775622,-37.114228,-37.241703,-36.985163,55.5825963653783,0.0007322142807959986,0.0005427620092288729,17.580368365378302,0.0014057516683260956,16.9648933653783,0.0014057516683260956,16.7574333653783,0.0014057516683260956,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.57345,0.064359605,17.336988,0.14750792,17.122187,0.16574462,-0.0069179535,0.3720951,0.36475372,436527232.0,52.0,76.0,5.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0
1.0945014777761086e+17,14.777786330782,3.530440994129368e-07,1.20866103632255,3.5136989232400025e-07,20.6354007720947,0.0155549999326468,19.4869003295898,0.00635199993848801,18.3045997619629,0.00270999991334975,17.7360000610352,0.0045230002142489,17.4955997467041,0.00634399987757206,3400.0,5.0,-1.9,-33.529437,-34.665118,-35.837743,-36.374939,-36.625537,-37.024808,-37.389176,-37.074305,54.087314620725145,7.007077820765584e-05,0.0015617931477160533,16.174506620725143,0.0012020440565797188,15.322138620725145,0.0012020440565797188,15.173009620725145,0.0012020440565797188,2.5374617650345974e+18,14.77777165974643,0.23678663,1.2086239616076264,0.1565242,1.7365574014445988,0.26079738,49.193855,-20.313717182706103,0.3390741,-44.80388570932225,0.26985273,0.9440919,16.378222,0.024475647,15.90135,0.04448152,15.530806,0.038607918,0.20371437,0.57921124,0.35779572,503635968.0,60.0,84.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0944014761728539e+17,14.7617641839095,4.4566578334753756e-07,1.20409624162235,4.469880828213605e-07,19.7084999084473,0.00849500019103289,19.0457000732422,0.00444399984553456,18.7219009399414,0.0034719998948276,18.6165008544922,0.00792799983173609,18.4293003082275,0.0145119996741414,4625.0,3.5,0.3,-36.717966,-37.383808,-37.685947,-37.821729,-37.921617,-38.029485,-38.138692,-37.723334,56.35890333498988,7.54840524033461e-05,0.01858884436048943,17.44141833498988,0.00120237175705654,16.844211334989883,0.00120237175705654,16.79556933498988,0.00120237175705654,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.777164,0.07604354,17.082329,0.117842026,17.05821,0.14886995,0.33574677,0.23811722,0.2626419,436527104.0,52.0,85.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0893014724155934e+17,14.7242060701645,9.428000337456856e-08,0.782382369110076,9.137366398152503e-08,19.3026008605957,0.00594299985095859,18.0594005584717,0.00256799999624491,16.577299118042,0.000692999979946762,15.7180995941162,0.00106200005393475,15.3930997848511,0.00153500004671514,3300.0,4.25,-3.4,-32.57465,-33.757972,-35.323401,-36.047829,-36.432666,-36.980599,-37.278675,-37.022972,51.78665035369058,9.175637887877359e-06,0.04502268933451221,13.918051353690585,0.001200035079625029,13.131975353690581,0.001200035079625029,12.92367835369058,0.001200035079625029,2.537363118225487e+18,14.72422157844221,0.07973184,0.7823691961505636,0.05884123,7.87897637537001,0.095053785,26.943678,20.90902773005683,0.1257502,-16.99336178118548,0.10192453,1.0246696,14.084756,0.0035147518,13.563954,0.0059753195,13.262828,0.005270684,0.16670418,0.43197918,0.33914948,1577377920.0,188.0,92.0,8.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0857015177278403e+17,15.1772912463711,8.877550669753552e-08,0.477978987060551,8.752363087435851e-08,17.707799911499,0.00250900001265109,16.6382007598877,0.00101100001484156,16.1347999572754,0.000709999992977828,15.9422998428345,0.00124999997206032,15.786600112915,0.00190699996892363,4200.0,4.5,-2.8,-35.659668,-36.702845,-37.181714,-37.387048,-37.519187,-37.740681,-37.978201,-37.594204,53.280690721495986,2.60409017902937e-06,0.001419369715758414,14.652009721495984,0.0012000028255323653,13.926489721495987,0.0012000028255323653,13.846486721495989,0.0012000028255323653,2.536586248836475e+18,15.177283202704936,0.05540109,0.4779758435241855,0.039150108,1.4220688509777755,0.06572172,8.345206,-7.891158310645445,0.08296069,-2.7151581134678646,0.074782565,0.9510524,14.706577,0.0051552784,14.098296,0.008381946,13.965062,0.0111329155,0.054567337,0.17180634,0.118575096,503635968.0,60.0,76.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0917014742053827e+17,14.7420848128831,1.888230712063803e-07,0.981505660875367,1.8625527949476198e-07,18.3955993652344,0.00317799998447299,17.8792991638184,0.0018609999679029,17.6452007293701,0.00157299998681992,17.5748996734619,0.00312000000849366,17.5142002105713,0.00625099986791611,5250.0,0.75,0.3,-37.597873,-38.092299,-38.298989,-38.371941,-38.43078,-38.413382,-38.35155,-37.902285,55.908375927010454,1.296934662841361e-05,0.0007416513816269681,16.606993927010453,0.0012000700829334792,16.18082592701045,0.0012000700829334792,16.166090927010455,0.0012000700829334792,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.518652,0.029508773,16.183624,0.059264652,16.107437,0.063124,-0.08834267,0.0027980804,-0.058652878,503635968.0,60.0,100.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0951014970261666e+17,14.9702759317365,9.725982332577302e-07,1.26349474859799,9.467191480489313e-07,21.2210006713867,0.0339850001037121,20.1229000091553,0.0108460001647472,19.5499000549316,0.00882100034505129,19.3241996765137,0.0148440003395081,19.1401996612549,0.0296659991145134,4100.0,4.25,-3.0,-35.451977,-36.519804,-37.082965,-37.313078,-37.451008,-37.687451,-37.927307,-37.557739,56.5841197137569,0.0004901683696504059,0.004311766517243114,18.008668713756894,0.0012962503734254957,17.280812713756898,0.0012962503734254957,17.1863807137569,0.0012962503734254957,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.032015,0.11451613,17.68649,0.14271301,17.255518,0.15618202,0.023345947,0.4056759,0.06913757,436527104.0,52.0,63.0,5.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0
1.0965015023245888e+17,15.0232655340507,4.4393375624551986e-07,1.38199586696007,4.3960666274401073e-07,19.1392993927002,0.00679099978879094,18.8274002075195,0.00394999980926514,18.6924991607666,0.00371100008487701,18.5778999328613,0.00903499964624643,18.5669002532959,0.0173460002988577,5687.5,0.0,1.0,-38.168342,-38.471499,-38.588631,-38.644243,-38.685932,-38.590421,-38.434704,-37.973078,57.220488415351404,9.1601328646031e-05,0.008412150682648589,17.742067415351404,0.0012034910898754995,17.4097844153514,0.0012034910898754995,17.407410415351404,0.0012034910898754995,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.80711,0.08712318,17.335537,0.11171699,17.240591,0.13037716,0.065042496,-0.07424736,-0.16681862,436527104.0,52.0,72.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0940014667497643e+17,14.6675296568284,6.968135786613902e-08,1.17163994758288,6.987880066975944e-08,16.3684005737305,0.00124899996444583,15.9623003005981,0.000727000006008893,15.7996997833252,0.000650000001769513,15.8221998214722,0.00111399998422712,15.7652997970581,0.00185700005386025,5875.0,5.0,-0.7,-38.274549,-38.673152,-38.780493,-38.78251,-38.816264,-38.724667,-38.572647,-38.091983,54.55701444285313,1.4400950174235955e-06,0.004752398877127438,14.944347442853134,0.0012000008641137134,14.608367442853126,0.0012000008641137134,14.625031442853134,0.0012000008641137134,2.537438026750643e+18,14.667530096194394,0.04219124,1.1716382066280817,0.029614145,0.4246873540188192,0.049484886,1.767326,1.4097888561464904,0.063857496,-1.0658032271993947,0.054406844,1.0061156,15.059743,0.007050663,14.815247,0.016613504,14.533023,0.014455635,0.115395546,0.20687962,-0.09200859,503635968.0,60.0,78.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
