ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,ob_j,ob_j_error,ob_h,ob_h_error,ob_k,ob_k_error,diff_j,diff_h,diff_k,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflag,zinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3
1.0340034726903808e+17,34.7269452738592,1.5210473781489167e-07,-3.82696046349595,1.51619764434991e-07,18.2187995910645,0.00389100005850196,17.3777008056641,0.0022819999139756,16.9787998199463,0.0011670000385493,16.8194999694824,0.00210899999365211,16.7425003051758,0.00457599991932511,4625.0,0.0,1.0,-36.531318,-37.366174,-37.743555,-37.903934,-37.989132,-38.094213,-38.160494,-37.743343,54.70211988547713,9.419390077501798e-06,0.0010932602082337124,15.711906885477127,0.0005000887170387192,15.160625885477131,0.0005000887170387192,15.11277688547713,0.0005000887170387192,2.4928962265938877e+18,34.72694598659876,0.10470065,-3.82696066781439,0.081656165,0.8367930340693858,0.112998724,4.381947,4.281233600088351,0.16108634,-0.9340767224834516,0.09858031,1.0912651,-999,-999,-999,-999,14.93651,0.0028128454,-999,-999,-0.17626667,503635968.0,60.0,68.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.03570351250473e+17,35.1251203431583,8.093720778154694e-08,-3.68952235920063,8.044720139489005e-08,16.4148998260498,0.00130799994803965,15.9995002746582,0.00088900001719594,15.9352998733521,0.000696000002790242,15.913800239563,0.00117800000589341,15.8694000244141,0.00220700004138052,5875.0,0.5,-2.0,-38.357194,-38.746493,-38.819893,-38.819749,-38.87092,-38.740211,-38.506811,-38.044325,54.716965630300685,1.848826819013723e-06,0.001219330871325398,15.080754630300682,0.000500003418148923,14.829154630300685,0.000500003418148923,14.826640630300686,0.000500003418148923,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,14.559486,0.0025767009,-999,-999,-0.2671547,503636096.0,60.0,72.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0355035167385195e+17,35.1674811335721,6.709831164450422e-07,-3.70707615973927,6.50175099878115e-07,20.4461994171143,0.0168379992246628,19.3777008056641,0.00808599963784218,18.8962001800537,0.00502200005576015,18.6226997375488,0.00787500012665987,18.4846000671387,0.01411799993366,4000.0,5.0,-1.9,-35.245455,-36.29299,-36.771492,-37.017681,-37.159838,-37.420333,-37.744265,-37.365651,55.63092131862521,0.00012709112834294014,0.0016971124363428713,17.314588318625212,0.0005158993650931174,16.505656318625213,0.0005158993650931174,16.419270318625212,0.0005158993650931174,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,16.635933,0.008853507,-999,-999,0.21666336,436527232.0,52.0,70.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0406034884267221e+17,34.8842053162306,5.797239507042735e-07,-3.28185561975942,5.960923212939513e-07,20.2290000915527,0.0188989993184805,19.2241992950439,0.00738300010561943,18.6760997772217,0.00567700015380979,18.4293994903564,0.00674299988895655,18.331600189209,0.0141610000282526,4200.0,4.0,-3.2,-35.657614,-36.685461,-37.201229,-37.419425,-37.545343,-37.774858,-38.022512,-37.632822,55.84782527493945,0.00013798223316969949,0.00659123972279798,17.17696727493945,0.0005186897884771757,16.444313274939454,0.0005186897884771757,16.369003274939455,0.0005186897884771757,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,16.509342,0.0088210665,-999,-999,0.1403389,436527232.0,52.0,58.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.034303495277446e+17,34.9527792078476,9.546816697508608e-08,-3.80485893879561,9.423761287997453e-08,16.5195999145508,0.00132000003941357,16.290599822998,0.00119500001892447,16.0764999389648,0.000974000024143606,16.0872001647949,0.00118899997323751,16.0774002075195,0.00297400006093085,5937.5,2.0,1.0,-38.331816,-38.618049,-38.728224,-38.752133,-38.75733,-38.676834,-38.508609,-38.047984,54.81529084933347,2.8754996990177107e-06,0.024184128681660335,15.242456849333472,0.000500008268430152,14.925681849333472,0.000500008268430152,14.921306849333474,0.000500008268430152,2.4899179588318597e+18,34.95277289792007,0.04314312,-3.8048697341406528,0.041086826,0.3211622739416649,0.049807478,8.639241,0.3876182377665767,0.060739946,-8.630540969951493,0.051574953,0.98989725,-999,-999,-999,-999,14.84908,0.0027852112,-999,-999,-0.072226524,503635968.0,60.0,62.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.038203539698812e+17,35.3970296086737,1.0922045258319995e-07,-3.48274221658029,1.0763178007793365e-07,17.0820999145508,0.00189099996350706,16.6492004394531,0.00158000004012138,16.4927005767822,0.000938999990466982,16.396900177002,0.00165800005197525,16.3728008270264,0.00276799988932908,5500.0,0.0,0.4,-37.921405,-38.33493,-38.496436,-38.555431,-38.582294,-38.52974,-38.387567,-37.939826,54.9444210414611,3.4729579061079976e-06,0.0028608053972050233,15.5186810414611,0.0005000120612911428,15.1758540414611,0.0005000120612911428,15.158595041461103,0.0005000120612911428,2.49031055320239e+18,35.3970299965121,0.058313508,-3.4827476561738497,0.04706038,0.34397596388328155,0.064866476,7.6198564,0.17481785099472874,0.06867934,-7.6178506712292595,0.058131803,0.9593671,-999,-999,-999,-999,15.148053,0.0036788753,-999,-999,-0.010541916,503635968.0,60.0,69.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0378034947899405e+17,34.9479066715803,6.109469885817635e-08,-3.51366365056212,6.266767373455683e-08,15.5003995895386,0.000928999972529709,15.1177997589111,0.000727000006008893,14.9891996383667,0.000644000014290214,15.0514001846313,0.000855999998748302,14.9481000900269,0.00147200003266335,5937.5,1.5,-2.1,-38.400914,-38.792995,-38.868443,-38.854267,-38.917311,-38.777813,-38.549651,-38.081814,53.855714853593824,9.411652140241848e-07,0.009401295435337626,14.181901853593821,0.0005000008857911754,13.925063853593826,0.0005000008857911754,13.927900853593822,0.0005000008857911754,2.4929350187384955e+18,34.94790697942601,0.030804899,-3.513666728923176,0.025764208,0.5328700037254577,0.03775109,6.2651653,5.551230090928488,0.032325987,-2.9045037034369567,0.03170806,1.006805,-999,-999,-999,-999,13.754138,0.0016338486,-999,-999,-0.17376328,503635968.0,60.0,50.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0350035423389304e+17,35.4234805003065,1.4930104383719283e-07,-3.74787337737946,1.4581296029161033e-07,19.5902996063232,0.0105299996212125,18.3864994049072,0.00631899992004037,16.8561000823975,0.00125199998728931,16.0618000030518,0.00129299995023757,15.7218999862671,0.00203999993391335,3300.0,4.25,-3.4,-32.57465,-33.757972,-35.323401,-36.047829,-36.432666,-36.980599,-37.278675,-37.022972,52.11895148119845,3.164232091641177e-05,0.012629914838418325,14.242352481198452,0.0005010002360009196,13.45927648119845,0.0005010002360009196,13.249979481198448,0.0005010002360009196,2.4902844011463357e+18,35.42355427960501,0.10881252,-3.74791854040653,0.09382886,5.2561868181101055,0.12858333,91.78721,78.73939859391868,0.10913882,-47.169899511393055,0.11413796,1.025046,-999,-999,-999,-999,13.534298,0.0014085714,-999,-999,0.28431892,503635968.0,60.0,64.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0379034630540515e+17,34.6305446679138,8.803352576447511e-07,-3.50440049644066,8.815926783353225e-07,20.4120998382568,0.0223459992557764,19.8208999633789,0.0123119996860623,19.3950996398926,0.00699400017037988,19.2859992980957,0.0157660003751516,19.1963996887207,0.0372349992394447,4625.0,3.5,1.0,-36.716865,-37.380116,-37.699605,-37.842297,-37.936098,-38.019592,-38.080537,-37.686189,57.104848287824424,0.0004669713987165518,0.0287133459771003,18.18925628782442,0.000684150778132491,17.643311287824424,0.000684150778132491,17.572659287824425,0.000684150778132491,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,17.475393,0.019656057,-999,-999,-0.09726524,436527104.0,52.0,50.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0
1.0419035247031114e+17,35.2470716845451,4.0604580485257846e-07,-3.17445317512307,3.9802424962694294e-07,19.8043003082275,0.0148830004036427,18.8078994750977,0.00684599997475743,18.3330001831055,0.00345199997536838,18.07080078125,0.00511900009587407,18.0133991241455,0.011637999676168,4312.5,0.5,1.0,-35.913467,-36.916126,-37.378487,-37.585901,-37.70156,-37.870906,-38.029531,-37.630666,55.67291014013112,8.838698378863921e-05,0.01185418815188033,16.906004140131124,0.0005077521628740277,16.262379140131124,0.0005077521628740277,16.196244140131125,0.0005077521628740277,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,16.225578,0.007490187,-999,-999,0.029335022,503635968.0,60.0,61.0,5.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0
