ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflag,zinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3,SAM Flag
1.0804227437031698e+17,227.43703368,0.00913000013679266,0.03880655,0.006639999803155661,20.125650902253547,0.011693301295837767,20.002970523612976,0.010770397252068496,19.94686958375031,0.015821182603164858,19.657753888882713,0.016825140118176558,19.89557581381407,0.05312202906563482,6125.0,0.0,1.0,-38.66695,-38.805751,-38.839126,-38.882402,-38.891048,-38.735013,-38.499093,-38.029409,58.742819542462726,0.012013458924342676,48.118819965496726,19.13132931995356,0.012013458924342676,18.87495605881447,0.012013458924342676,18.87768963809352,0.012013458924342676,4.4193597880948977e+18,227.4370331057369,0.7125283,0.038807012109463336,0.47916564,1.4895433934334699,0.69842327,0.25688908,-0.2516388617713439,0.9022705,0.05167087586148935,0.6527938,0.94783074,436527248.0,52.0,63.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,195035141.0,524416.0,196608.0,K0
1.0778227379292848e+17,227.37924107,0.02566000074148178,-0.17666127,0.02873999997973442,21.955250709503296,0.11596736265837396,21.37319372972463,0.03968605331983523,21.069216139741417,0.04398800060326004,20.857520777204936,0.05955802796364646,20.643656135690463,0.09695401259810515,4687.5,3.5,1.0,-36.814215,-37.455224,-37.76267,-37.898049,-37.987128,-38.059009,-38.107385,-37.707362,58.76322469837295,0.0345864687303622,3.7960192444370677,19.827738475863786,0.0345864687303622,19.287069214724696,0.0345864687303622,19.220141794003744,0.0345864687303622,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,29.0,5.0,195035141.0,655360.0,196608.0,195035205.0,655488.0,196608.0,195035205.0,655488.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,K0
1.0812227205551998e+17,227.20553517,0.006149999797344208,0.10797669,0.012029999867081642,17.204510347529567,0.001675668477144908,16.60863810087433,0.0011341504635478121,16.361288133651723,0.0010228059539693773,16.222716733629532,0.0016674936954813582,16.17035040489169,0.002375727288875175,5062.5,2.0,0.5,-37.339509,-37.869786,-38.110687,-38.205532,-38.271321,-38.28859,-38.28134,-37.841615,54.47286774411537,0.0007366114176230049,2598.0855301896127,15.307800521606207,0.0007366114176230049,14.822757260467114,0.0007366114176230049,14.79553183974617,0.0007366114176230049,4.419405834439524e+18,227.20553433107008,0.058250163,0.10797574381122117,0.05272489,0.718269259609259,0.061941937,2.5306807,-1.1841111132349125,0.079283774,-2.236565565312978,0.075205214,0.9571778,503635968.0,60.0,80.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0775227329697664e+17,227.32965585,0.0029899999499320984,-0.20318101,0.0015999999595806003,19.086962869732364,0.006311579028221165,18.19711963177474,0.003653631675778181,17.874921839521445,0.00401787655217946,17.794151629657065,0.004563535765629487,17.684693035257233,0.006516258197340403,4812.5,0.0,-0.5,-36.876492,-37.695155,-37.953798,-38.050591,-38.185198,-38.249653,-38.22327,-37.786093,55.879816601188566,0.0023031792445996897,302.2610331671414,16.7536863786794,0.0023031792445996897,16.28777611754031,0.0023031792445996897,16.25800269681936,0.0023031792445996897,4.4193143301605683e+18,227.32965770965671,0.14352925,-0.20318329404848234,0.12747985,0.44068112811884297,0.15901698,5.875045,2.040637964182543,0.19288166,-5.509260247537476,0.18871702,0.94585466,436527104.0,52.0,57.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.081022716601905e+17,227.16600237,0.013899999670684338,0.08333921,0.01665000058710575,21.97074147659531,0.07526903777767231,20.790269843977114,0.02236999946541971,20.33788729220118,0.03019801598340406,19.97569320201272,0.027433070275324385,19.902938983796176,0.0497420220366284,4187.5,5.0,-2.1,-35.627516,-36.676441,-37.092751,-37.397925,-37.575277,-37.804545,-38.030116,-37.6192,57.469488159716505,0.020302322226205337,10.995667273624012,18.788465937207345,0.020302322226205337,18.07060167606825,0.020302322226205337,18.014567255347302,0.020302322226205337,4.4194042152369505e+18,227.1660173643806,1.268831,0.08332258193703007,1.2132422,1.7898747609175818,1.2488056,23.844551,9.223301440581189,2.154002,-21.988481880771754,2.0615628,0.9576781,436527104.0,52.0,47.0,5.0,195035141.0,655360.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,195035141.0,524416.0,196608.0,K0
1.0816227234748291e+17,227.23473021,0.013260000385344028,0.13544002,0.013919999822974205,23.06665106666925,0.12731503236272823,21.758951816035058,0.046334057011059644,20.378053231123396,0.019336000566006272,19.822492838590904,0.021840073793848013,19.612858123184065,0.03234802724657285,3500.0,3.5,-2.5,-33.708562,-34.611083,-35.949671,-36.48703,-36.726814,-37.145789,-37.568803,-37.238101,56.424433415120546,0.028462766494197995,23.590261364818105,18.402167192611383,0.028462766494197995,17.48685993147229,0.028462766494197995,17.350611510751342,0.028462766494197995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,49.0,5.0,195035141.0,655360.0,196608.0,195035141.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,c1
1.0783227403773014e+17,227.403781,0.010200000368058681,-0.14193166,0.011230000294744968,20.965422803725453,0.02881601744345415,20.342263323397816,0.0152161507699208,20.179252941200197,0.02122009661345899,19.87371226495587,0.02378609496205118,19.81594528524094,0.042362035815041776,4900.0,3.25,-1.6,-37.096765,-37.655586,-37.899497,-38.013698,-38.076834,-38.159873,-38.215689,-37.782542,57.98379532370406,0.012445894098500996,22.665287324287995,18.947445101194898,0.012445894098500996,18.399335840055805,0.012445894098500996,18.365532419334855,0.012445894098500996,4.419338313257999e+18,227.40377732126518,0.8027652,-0.1419340943684647,0.7604729,0.2235481839171783,0.88693327,6.851439,-4.771683557422461,1.3223368,-4.916630366603484,1.3635881,0.99860024,436527104.0,52.0,56.0,5.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,195035141.0,524416.0,196608.0,c1
1.0774227364075402e+17,227.36402604,0.015239999629557133,-0.21376741,0.017710000276565552,21.261562696715202,0.04357200740515113,20.61197788676047,0.021608048847666865,20.463560254952352,0.025618055330653332,20.515313049420595,0.04406904794518984,20.36274531701131,0.0801860191996047,5500.0,0.0,-2.5,-37.874787,-38.48116,-38.615532,-38.613813,-38.74959,-38.624638,-38.3946,-37.940144,59.11000824097199,0.021348153105237872,0.8777995230312952,19.608893018462833,0.021348153105237872,19.34663775732374,0.021348153105237872,19.334143336602793,0.021348153105237872,4.419337458559858e+18,227.36402965280618,1.2500753,-0.21376385973205014,0.977072,-0.9294667919907164,1.227776,3.7367926,-2.034237023785704,2.2041764,-3.1345650529907103,2.274643,1.0320442,436527104.0,52.0,43.0,5.0,195035205.0,524416.0,196608.0,262144069.0,655488.0,196608.0,262144069.0,524416.0,196608.0,195035141.0,524416.0,196608.0,195035141.0,524416.0,196608.0,K0
1.0798227290163909e+17,227.29013604,0.017139999195933342,-0.00939094,0.00803999975323677,20.505821516712967,0.01797014620551428,20.09134736548954,0.012175293141029053,19.808995479940254,0.016797154792274917,19.866402407681157,0.022430104258208693,19.838634631705943,0.04421903375033959,5562.5,5.0,0.3,-37.909902,-38.323831,-38.490478,-38.538586,-38.557325,-38.523103,-38.419081,-37.971523,58.38626468030598,0.01133444458221218,18.267091648472498,18.986684457796816,0.01133444458221218,18.598413196657724,0.01133444458221218,18.579020775936776,0.01133444458221218,4.4193528130677166e+18,227.29013883387037,0.5949428,-0.009393435143479211,0.44566682,0.20727947554575787,0.6222187,3.1287467,1.1391819194682036,0.797316,-2.9139871756938494,0.7106018,1.0295727,436527104.0,52.0,72.0,10.0,262144005.0,655488.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,195035205.0,524416.0,196608.0,K0
1.0796227388685819e+17,227.38869507,0.003329999977722764,-0.02685042,0.002850000048056245,18.95966395069784,0.005865610207327656,18.37613995684654,0.0035806639576344557,18.19084058722699,0.005356656964582361,18.105409599276566,0.0056824301522367966,18.05354176096163,0.011384147967207327,5375.0,0.25,-0.2,-37.752995,-38.285373,-38.456053,-38.496268,-38.57424,-38.518815,-38.389012,-37.937326,56.65010497100192,0.0030842123707185806,97.57675229150819,17.254812748492764,0.0030842123707185806,16.892322487353667,0.0030842123707185806,16.87705806663272,0.0030842123707185806,4.4193530879456077e+18,227.38869614779532,0.16541542,-0.026851003740476102,0.13023694,0.5616043577059985,0.18261217,4.009591,3.1274861605565354,0.21170057,-2.5091136664058165,0.19203845,1.0327411,436527104.0,52.0,61.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
