ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflag,zinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3,diff_j,diff_h,diff_k,observed_j,obseved_j_error,observed_h,observed_h_error,observed_k,observed_k_error
1.0814227196447995e+17,227.19642575,0.002850000048056245,0.12460131,0.0017999999690800905,15.425558305081719,0.0006647014958953544,14.859478078863882,0.0004454042166974059,"[18.43270614 14.07429745 18.52469072 ... 20.64071144 21.36089254
 20.93666488]",0.000456760294981332,"[17.65568604 13.92248829 18.4150867  ... 20.10614199 21.57475725
 20.51431932]",0.0005862780289528228,"[17.41154994 14.01591656 18.35791626 ... 19.91339738 20.89128081
 20.33547164]",0.0008261051813422813,5312.5,0.0,0.0,-37.661778,-38.218864,-38.405301,-38.455833,-38.513602,-38.485538,-38.363626,-37.916605,53.04838635374878,0.0002738623493539888,0.06953020397542171,13.686371131239621,0.0002738623493539888,13.31598987010053,0.0002738623493539888,13.296060449379583,0.0002738623493539888,4.4194060405979566e+18,227.19642369329017,0.02530013,0.12459994730632704,0.02293643,0.3561773731535395,0.0272103,7.574297,-4.839997766248771,0.033529446,-5.826182217387454,0.03151229,1.0420208,503635968.0,60.0,80.0,10.0,262144069.0,524416.0,0.0,263192581.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,[-0.15439825],[-0.23869838],[-0.28176583],[13.53197289],[0.00185394],[13.07729149],[0.00213161],[13.01429462],[0.00337452]
1.078122745415275e+17,227.45414261,0.005510000046342611,-0.1524478,0.006990000139921904,19.105318077779497,0.005849577649603302,18.507962266291596,0.004095422447408059,"[18.43270614 14.07429745 18.52469072 ... 20.64071144 21.36089254
 20.93666488]",0.006292551557584107,"[17.65568604 13.92248829 18.4150867  ... 20.10614199 21.57475725
 20.51431932]",0.006886353891684233,"[17.41154994 14.01591656 18.35791626 ... 19.91339738 20.89128081
 20.33547164]",0.009512176153406476,5187.5,0.25,-0.2,-37.476711,-38.102455,-38.308231,-38.364266,-38.436456,-38.43242,-38.335211,-37.887748,56.54754717794723,0.003023174582463116,0.1539661855753723,17.238649955438067,0.003023174582463116,16.843565694298974,0.003023174582463116,16.824078273578024,0.003023174582463116,4.4193381758190367e+18,227.4541447350386,0.17017029,-0.15244728233888416,0.13759792,0.4124610359092661,0.19061185,4.14182,-2.2009192054691944,0.22388151,-3.508650152186463,0.2033828,0.9665935,436527104.0,52.0,58.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[0.12929285],[-0.07721781],[-0.15974302],[17.36794281],[0.04789152],[16.76634789],[0.05970446],[16.66433525],[0.08236375]
1.0799227333397757e+17,227.33332226,0.002730000065639615,-0.00240535,0.004939999897032976,19.13323015653453,0.005693864567206093,18.1645226692069,0.0032808583455981397,"[18.43270614 14.07429745 18.52469072 ... 20.64071144 21.36089254
 20.93666488]",0.0029752006238795963,"[17.65568604 13.92248829 18.4150867  ... 20.10614199 21.57475725
 20.51431932]",0.004181586094733181,"[17.41154994 14.01591656 18.35791626 ... 19.91339738 20.89128081
 20.33547164]",0.008074208850848039,4187.5,2.5,0.3,-35.884091,-36.756174,-37.157633,-37.356234,-37.485837,-37.7126,-37.976803,-37.579925,54.888616054408466,0.0023213311248564106,0.3473139992578249,16.2995388318993,0.0023213311248564106,15.543042570760214,0.0023213311248564106,15.472970150039261,0.0023213311248564106,4.419354153097521e+18,227.33331290301584,0.15493152,-0.0024161809156098405,0.13481,0.7390490439663743,0.18087524,42.400387,-28.310012219774784,0.20749307,-31.564788901454307,0.1879466,1.0055925,436527104.0,52.0,64.0,10.0,262144005.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,[0.34085919],[0.27173671],[0.3644732],[16.64039803],[0.02949239],[15.81477928],[0.03337134],[15.83744335],[0.05374978]
1.0821227244116429e+17,227.24410424,0.005179999861866236,0.17822581,0.0017300000181421638,19.41572087285534,0.006503565424907373,18.468934091118907,0.003244849187794131,"[18.43270614 14.07429745 18.52469072 ... 20.64071144 21.36089254
 20.93666488]",0.002987183712440751,"[17.65568604 13.92248829 18.4150867  ... 20.10614199 21.57475725
 20.51431932]",0.004163587415068211,"[17.41154994 14.01591656 18.35791626 ... 19.91339738 20.89128081
 20.33547164]",0.008944188574383827,4437.5,1.75,0.0,-36.312657,-37.157647,-37.485963,-37.646062,-37.777533,-37.947991,-38.111625,-37.682974,55.60825085345394,0.002522559378381431,0.23700155226588684,16.783782630944774,0.002522559378381431,16.127855369805687,0.002522559378381431,16.089555949084733,0.002522559378381431,4.41940668913789e+18,227.24410296385787,0.16632196,0.17822282696335312,0.14137007,0.1994786372892628,0.18745027,12.484294,-7.149811368829898,0.22910328,-10.234148624964762,0.19570294,1.0239125,503635968.0,60.0,82.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-0.00538602],[0.03188889],[0.02452639],[16.77839661],[0.02653522],[16.15974426],[0.03014552],[16.11408234],[0.05419472]
1.0810227433675214e+17,227.43372265,0.00482999999076128,0.08488329,0.007110000122338533,21.27221487606058,0.031915112150322,20.159862821458457,0.011561213395787109,"[18.43270614 14.07429745 18.52469072 ... 20.64071144 21.36089254
 20.93666488]",0.006885308259032564,"[17.65568604 13.92248829 18.4150867  ... 20.10614199 21.57475725
 20.51431932]",0.007075318107860667,"[17.41154994 14.01591656 18.35791626 ... 19.91339738 20.89128081
 20.33547164]",0.011065134926767969,3600.0,5.25,-3.8,-34.710644,-35.721542,-36.595287,-36.865073,-37.264321,-37.534743,-37.866763,-37.442545,55.7291817043781,0.007408483909269053,1.6716145294109055,17.317961481868938,0.007408483909269053,16.493648220729845,0.007408483909269053,16.450915800008893,0.007408483909269053,4.4193607845276544e+18,227.4337089974614,0.40162715,0.08489833186233124,0.3096678,0.9326305049138266,0.42109147,23.580606,-21.121702499308878,0.53147334,10.484210756123034,0.4223744,0.9931109,436527104.0,52.0,82.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-0.04556349],[0.17859871],[0.07759906],[17.27239799],[0.04068248],[16.67224693],[0.04799873],[16.52851486],[0.07981405]
1.0811227367492867e+17,227.36745805,0.006940000224858522,0.09859955,0.0032599999103695154,20.40276603876465,0.01380655032304603,19.215735583398015,0.005524860914212493,"[18.43270614 14.07429745 18.52469072 ... 20.64071144 21.36089254
 20.93666488]",0.005221586955125257,"[17.65568604 13.92248829 18.4150867  ... 20.10614199 21.57475725
 20.51431932]",0.006381373752384956,"[17.41154994 14.01591656 18.35791626 ... 19.91339738 20.89128081
 20.33547164]",0.010748151198282317,3700.0,5.25,-3.9,-35.71008,-36.718308,-37.208436,-37.24002,-37.662846,-37.780598,-38.100624,-37.598092,55.90792314737302,0.004023205564834563,0.393831825461054,17.25084792486386,0.004023205564834563,16.43852866372476,0.004023205564834563,16.474110243003814,0.004023205564834563,4.419363945623298e+18,227.36745664829485,0.30240446,0.09859880350831501,0.23602782,0.8046938628066512,0.33366364,6.636836,-5.616480100823752,0.41745657,-3.5359217995667844,0.3630115,1.1092116,436527104.0,52.0,87.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-0.02896415],[0.20220315],[0.02849901],[17.22188377],[0.04089764],[16.64073181],[0.05009833],[16.50260925],[0.07748943]
1.0811227164226414e+17,227.16418154,0.006279999855905771,0.094709,0.005549999885261059,20.086087314377725,0.015196473119744633,18.96339508307242,0.004716978054577589,"[18.43270614 14.07429745 18.52469072 ... 20.64071144 21.36089254
 20.93666488]",0.004251707922499999,"[17.65568604 13.92248829 18.4150867  ... 20.10614199 21.57475725
 20.51431932]",0.005297448975012783,"[17.41154994 14.01591656 18.35791626 ... 19.91339738 20.89128081
 20.33547164]",0.010528153864829621,4100.0,3.25,-3.0,-35.484719,-36.496665,-37.038981,-37.261196,-37.400321,-37.672168,-37.963183,-37.578721,55.42011266139235,0.004050504595475127,0.5613089457187646,16.87146743888319,0.004050504595475127,16.088159177744096,0.004050504595475127,16.005670757023147,0.004050504595475127,4.4194044213950925e+18,227.16417345596287,0.25487316,0.09469666567988823,0.22598983,1.0496295626158063,0.24991533,46.582745,-26.328527260358612,0.37010276,-38.42864418670901,0.33682984,0.9844869,503635968.0,60.0,67.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-0.07683357],[0.18147316],[-0.01102373],[16.79463387],[0.02469936],[16.26963234],[0.03040611],[15.99464703],[0.04414461]
1.0803227389444158e+17,227.38937211,0.009100000374019146,0.02593284,0.017240000888705254,20.742925347604025,0.01970733608760165,19.619269683107294,0.00893244165379203,"[18.43270614 14.07429745 18.52469072 ... 20.64071144 21.36089254
 20.93666488]",0.00440562292356382,"[17.65568604 13.92248829 18.4150867  ... 20.10614199 21.57475725
 20.51431932]",0.004590510189922319,"[17.41154994 14.01591656 18.35791626 ... 19.91339738 20.89128081
 20.33547164]",0.00970716329553888,3600.0,5.25,-3.8,-34.710644,-35.721542,-36.595287,-36.865073,-37.264321,-37.534743,-37.866763,-37.442545,55.18310573232853,0.004910718586776296,1.7475415455316428,16.771885509819366,0.004910718586776296,15.947572248680274,0.004910718586776296,15.904839827959323,0.004910718586776296,4.41935463413413e+18,227.3893667563393,0.2960504,0.025924154241146195,0.22665918,0.7980052397272088,0.31992325,29.94911,-12.17664397433811,0.40601578,-27.36199166404823,0.33283016,1.0122406,503635968.0,60.0,77.0,5.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[0.09087313],[0.3127198],[0.09943454],[16.86275864],[0.03006831],[16.26029205],[0.03577006],[16.00427437],[0.04872762]
1.0786227303448642e+17,227.30339544,0.004170000087469816,-0.11168852,0.006010000128298998,19.061741773164453,0.007679137639436083,18.586840555322535,0.005012156379400899,"[18.43270614 14.07429745 18.52469072 ... 20.64071144 21.36089254
 20.93666488]",0.004886707958126132,"[17.65568604 13.92248829 18.4150867  ... 20.10614199 21.57475725
 20.51431932]",0.005977407793452721,"[17.41154994 14.01591656 18.35791626 ... 19.91339738 20.89128081
 20.33547164]",0.011435146812214659,5437.5,0.25,1.0,-37.834813,-38.255631,-38.431565,-38.497831,-38.525701,-38.492361,-38.377589,-37.92879,56.84447776323107,0.003313383573757308,0.06458082068711803,17.475639540721904,0.003313383573757308,17.098118279582813,0.003313383573757308,17.079966858861866,0.003313383573757308,4.4193508545625293e+18,227.303396096134,0.17472143,-0.11169258576400662,0.1550281,0.10253962995204023,0.19659898,11.457784,-1.8264829202058102,0.24729712,-11.311266922991416,0.23353419,0.9656025,436527104.0,52.0,61.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-0.18708249],[-0.0959439],[0.01345317],[17.28855705],[0.0523686],[17.00217438],[0.10454608],[17.09342003],[0.15543535]
1.0822227413663811e+17,227.41362703,0.0064199999906122684,0.18983118,0.008700000122189522,20.237803030758414,0.017415290242032356,19.435364817991328,0.006603645224760905,"[18.43270614 14.07429745 18.52469072 ... 20.64071144 21.36089254
 20.93666488]",0.0074323860315132755,"[17.65568604 13.92248829 18.4150867  ... 20.10614199 21.57475725
 20.51431932]",0.008018294279781507,"[17.41154994 14.01591656 18.35791626 ... 19.91339738 20.89128081
 20.33547164]",0.015205104882325564,4687.5,2.0,0.0,-36.763114,-37.497342,-37.773662,-37.898308,-38.002415,-38.116938,-38.200175,-37.759546,56.918254757447556,0.005282533801992624,0.1515794690769965,17.924839534938396,0.005282533801992624,17.3493092737993,0.005282533801992624,17.322987853078352,0.005282533801992624,4.4193671410790374e+18,227.4136271973749,0.30604696,0.18983150137562682,0.23345855,0.6117197872097342,0.32357928,2.8001018,-2.654532053855907,0.3853211,0.8910834149815536,0.3209838,0.99066526,436527104.0,52.0,82.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,[-0.03439573],[0.04912441],[-0.12750751],[17.8904438],[0.07616053],[17.39843369],[0.09460374],[17.19548035],[0.14397609]
