objid,raMean,decMean,raMeanErr,decMeanErr,gPSFMag,gPSFMagErr,gKronMag,gKronMagErr,rPSFMag,rPSFMagErr,rKronMag,rKronMagErr,iPSFMag,iPSFMagErr,iKronMag,iKronMagErr,zPSFMag,zPSFMagErr,zKronMag,zKronMagErr,yPSFMag,yPSFMagErr,yKronMag,yKronMagErr,objInfoFlag,qualityFlag,nDetections,nStackDetections,ginfoFlag,ginfoFlag2,ginfoFlag3,rinfoFlag,rinfoFlag2,rinfoFlag3,iinfoFlag,iinfoFlag2,iinfoFlag3,zinfoFlag,zinfoFlag2,zinfoFlag3,yinfoFlag,yinfoFlag2,yinfoFlag3,pmra,pmdec
169053348004088290,334.800405742412,50.881337031784,0.00542512012826728,0.00542512012826728,21.7273998260498,0.0827179998159409,-999,-999,20.3160991668701,0.0197589993476868,20.6753997802734,0.0397519990801811,19.7714996337891,0.00947999954223633,19.9710006713867,0.0158009994775057,19.4883003234863,0.0241190008819103,19.6958999633789,0.0401620008051395,19.3083000183105,0.0430959984660149,19.6455993652344,0.0801379978656769,436527104,52,31,4,35651585,4,196608,35667969,0,196608,35667969,0,196608,35667969,0,196608,35651585,0,196608,1.7412985764549,-16.5280528594876
169053348023529923,334.802314364536,50.8826940890835,0.00561641533049393,0.00561641533049393,21.6119003295898,0.0728610008955002,-999,-999,20.6494007110596,0.0263279993087053,20.7803993225098,0.0430959984660149,20.0802001953125,0.0121619999408722,20.0839004516602,0.0174969993531704,19.7014999389648,0.0288110002875328,19.7320003509521,0.0414760001003742,19.442699432373,0.0450170002877712,19.6544990539551,0.0747110024094582,436527104,52,46,5,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-14.0471895373267,2.68945461345711
169053348032226828,334.803230823967,50.8801099565311,0.00382391419736567,0.00382391419736567,21.7495002746582,0.0816980004310608,-999,-999,20.4004993438721,0.020371999591589,20.5949993133545,0.0349720008671284,19.6410999298096,0.00844000000506639,19.7808990478516,0.0129770003259182,19.3624000549316,0.0194899998605251,19.5200996398926,0.0305390004068613,19.0993995666504,0.0322819985449314,19.2548007965088,0.0515410006046295,436527104,52,47,5,35653633,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-4.25852047885363,-7.64978640751664
169053348036664509,334.80366662586,50.8781853947104,0.00398262443346451,0.00392558782117697,21.7383003234863,0.0819410011172295,22.0645008087158,0.144390001893044,20.2933006286621,0.0194920003414154,20.5305995941162,0.0342519991099834,19.3882007598877,0.00786800030618906,19.5032997131348,0.0117009999230504,18.8554992675781,0.0125759998336434,19.020299911499,0.0190799999982119,18.5571002960205,0.0203300006687641,18.8441009521484,0.0354500003159046,436527104,52,45,5,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,0.82538073982118,-12.3606366335798
169053348045978833,334.804555458507,50.8818055442916,0.00863192521185386,0.00863192521185386,23.0174999237061,0.256897985935211,-999,-999,21.2147998809814,0.0412690006196499,21.4514999389648,0.0752959996461868,20.5872001647949,0.0198180004954338,20.8316993713379,0.03473199903965,20.4489002227783,0.0541750006377697,-999,-999,20.1236991882324,0.0930119976401329,20.5962009429932,0.194183006882668,436527104,52,35,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-0.900721422027257,-3.62967909473372
169053348059834475,334.805963326765,50.8781597323366,0.00181029413847879,0.0016880051119037,19.5774993896484,0.0141380000859499,19.6979999542236,0.0179089996963739,18.7574005126953,0.00612000003457069,18.8803005218506,0.00796999968588352,18.4715995788574,0.00381899997591972,18.5308990478516,0.00467099994421005,18.2660007476807,0.0078710000962019,18.3619995117188,0.010941999964416,18.0753993988037,0.0141829997301102,18.2439002990723,0.0212450008839369,436527104,52,54,5,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-0.24146725235638,2.8908876330753
169053348063108480,334.806282590192,50.881484751406,0.00672622176296491,0.00672622176296491,22.6826992034912,0.148899003863335,-999,-999,21.1103000640869,0.0321119986474514,21.3826007843018,0.0601520016789436,20.3337993621826,0.0163070000708103,20.539400100708,0.0270780008286238,20.0515995025635,0.0340830013155937,20.2401008605957,0.056742001324892,19.8421993255615,0.0620610006153584,20.1777992248535,0.11710000038147,436527104,52,43,5,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-3.12498614509446,-9.11244323229711
169053348064516405,334.806374309973,50.8797827579262,0.0191208702081828,0.0191208702081828,-999,1.53612005710602,-999,-999,22.3792991638184,0.100226998329163,-999,-999,21.419900894165,0.0383520014584064,21.6221008300781,0.0684060007333755,21.0365009307861,0.082957997918129,-999,-999,20.654899597168,0.12848399579525,-999,-999,436527104,52,16,4,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,-7.26582152416757,25.8052159922727
169053348075638276,334.807581672553,50.8813085993431,0.0289753152074589,0.0289753152074589,24.494800567627,0.761173009872437,-999,-999,23.6807994842529,0.315539002418518,-999,-999,21.6417007446289,0.0516449995338917,-999,-999,20.9762001037598,0.0769890025258064,21.4587001800537,0.17315199971199,20.4981994628906,0.112640999257565,21.3990001678467,0.367150992155075,436527104,52,11,3,35651585,4,196608,35651585,4,196608,35653633,0,196608,35651585,0,196608,35653633,0,196608,25.3107448273461,-7.20262044268912
169053348100439401,334.810021320963,50.8822438967156,0.0254407636756739,0.0254407636756739,24.9162998199463,1.11673998832703,-999,-999,22.9328994750977,0.156562000513077,-999,-999,21.7236995697021,0.0508049987256527,-999,-999,21.3647994995117,0.113558001816273,-999,-999,21.3430995941162,0.241445004940033,-999,-999,436527104,52,10,3,35651585,4,196608,35651585,0,196608,35651585,0,196608,35651585,0,196608,35651585,4,196608,4.08069751837095,-8.2446576148373
