#ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pmgaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe
1.0111034456966834e+17,34.4569576485365,0.00842724234445762,-5.73501875884882,0.00842724234445762,22.6089992523193,0.0813290029764175,21.4839000701904,0.0361840017139912,20.7863998413086,0.0217010006308556,20.519100189209,0.034766998142004,20.5347003936768,0.091668002307415,4200.0,0.0,-4.0,-35.467866,-36.577563,-37.170983,-37.422394,-37.530282,-37.754761,-38.005874,-37.614753,57.987174000132754,0.003601277788078998,0.07067623648686155,19.33641300013275,0.003635822012545603,18.600300000132755,0.003635822012545603,18.528421000132752,0.003635822012545603,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.011103452483633e+17,34.5248642757582,0.000611021195118515,-5.73928891367655,0.000604045050191806,17.9358005523682,0.00335299992002547,17.2430992126465,0.00190599996130914,16.9810009002686,0.00144999998155981,16.7416000366211,0.0023429999127984,16.8148994445801,0.00448800018057227,4900.0,3.0,-4.0,-36.98238,-37.705737,-37.954302,-38.067617,-38.100258,-38.213403,-38.239279,-37.806466,54.87174598170109,8.521947694982948e-06,0.052811508336708904,15.762342981701089,0.003635822012545603,15.251466981701086,0.003635822012545603,15.22127998170109,0.003635822012545603,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.0113034426127354e+17,34.4261239915378,0.000606512407083247,-5.72241768139927,0.000604093387912474,17.7612991333008,0.00227600010111928,17.2493991851807,0.00187399995047599,17.1916007995605,0.00140399998053908,17.1081008911133,0.0025069999974221,17.103099822998,0.00551299983635545,5800.0,4.5,-3.9,-37.762176,-38.230729,-38.349401,-38.383532,-38.393067,-38.293576,-38.077243,-37.635407,55.47272687134925,9.46829688055247e-06,0.013107494634918837,16.28315087134925,0.003635822012545603,16.01448387134925,0.003635822012545603,15.993319871349252,0.003635822012545603,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.0113034557237717e+17,34.5572560461103,0.00183251069211261,-5.71944056193135,0.00182685468667818,19.3150997161865,0.00650699995458126,18.9330005645752,0.00541799981147051,18.7425994873047,0.0042730001732707,18.8090991973877,0.00879300013184547,18.6618003845215,0.0192469991743565,5400.0,5.5,-3.1,-38.105198,-38.496577,-38.646881,-38.668239,-38.700867,-38.712316,-38.657017,-38.182367,57.38211938166508,0.00010754362587662011,0.037678185390916996,17.773803381665076,0.003635822012545603,17.344102381665074,0.003635822012545603,17.355752381665077,0.003635822012545603,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.0112034503585499e+17,34.5035905971743,0.00229608753541527,-5.72952412803318,0.00230813056892431,20.6681003570557,0.0216899998486042,19.5790004730225,0.0154010001569986,18.8686008453369,0.0042429999448359,18.6494007110596,0.00817499961704016,18.4230995178223,0.0153280002996325,4000.0,4.5,-3.2,-35.156748,-36.240532,-36.904282,-37.181426,-37.326799,-37.582092,-37.839049,-37.485977,55.7663260773683,0.0002054856319448679,0.018535104844677047,17.288234077368294,0.003635822012545603,16.546277077368295,0.003635822012545603,16.4363490773683,0.003635822012545603,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.0114034338096424e+17,34.3381003647642,0.000937305123544337,-5.71352608079864,0.000944899382225583,18.5179996490479,0.00362300011329353,18.1100997924805,0.0026779999025166,17.8628997802734,0.0024439999833703,17.798900604248,0.00420300010591745,17.8036994934082,0.00913999974727631,5500.0,4.5,0.5,-37.759018,-38.190923,-38.38071,-38.444057,-38.468615,-38.445798,-38.347708,-37.915446,56.23366692950128,2.5495150897614197e-05,0.00923529366070525,16.89186892950128,0.003635822012545603,16.504958929501285,0.003635822012545603,16.47422092950128,0.003635822012545603,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.01140344255391e+17,34.4255473025321,0.000666611396623906,-5.71619446797231,0.000662795624602264,17.7842998504639,0.00204499997198582,17.5771007537842,0.00193799997214228,17.4815006256104,0.00165500002913177,17.4939002990723,0.00359799992293119,17.5317001342773,0.00750399986281991,6500.0,5.0,-1.5,-38.759015,-38.95742,-39.02091,-39.007118,-38.9894,-38.869531,-38.661601,-38.172507,56.48660163140107,1.5986502252097146e-05,0.0027916223247280133,16.72107063140107,0.003635822012545603,16.444000631401074,0.003635822012545603,16.470094631401068,0.003635822012545603,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.011403443703359e+17,34.4370428004134,0.00196943853264721,-5.71211014868472,0.0019497346948262,21.9568004608154,0.0430950000882149,20.7992992401123,0.0181540008634329,18.9675998687744,0.00466200010851026,18.0678005218506,0.00531900022178888,17.7367000579834,0.00872999988496304,3000.0,4.75,-2.2,-31.902857,-33.06745,-34.936797,-35.74242,-36.133999,-36.669035,-36.80032,-36.57577,53.829449411514474,0.0004625971372630719,0.024635807764279295,16.264414411514473,0.003635822012545603,15.648129411514475,0.003635822012545603,15.409679411514476,0.003635822012545603,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.0114034444970261e+17,34.4449683011971,0.00195017542804408,-5.71483937016888,0.00194393919960989,19.5030994415283,0.00597599986940622,19.1462001800537,0.00548399984836578,18.9818992614746,0.00450999988242984,19.0398006439209,0.00975999981164932,18.9507999420166,0.0226300004869699,5600.0,5.25,-3.1,-38.240627,-38.595513,-38.723979,-38.733548,-38.753793,-38.729422,-38.624339,-38.149419,57.700076833050375,0.00013870028921583779,0.01716291772721462,18.074654833050374,0.003635822012545603,17.694737833050375,0.003635822012545603,17.70665783305037,0.003635822012545603,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1.0114034459576184e+17,34.4595424642183,0.0257658925935129,-5.71552558995259,0.0257658925935129,23.5736999511719,0.19412399828434,23.0482997894287,0.140218004584312,21.6371994018555,0.0479650013148785,21.2756996154785,0.0828609988093376,20.6558990478516,0.163693994283676,3000.0,5.5,-4.0,-34.505254,-35.15171,-36.600496,-37.076138,-37.262221,-36.968102,-36.598413,-36.431273,58.12409953028259,0.018661505151773217,0.554403657927193,20.25999753028259,0.003635822012545603,20.14468653028259,0.003635822012545603,19.848826530282594,0.003635822012545603,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
